	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
1419	TÜB E3	III_11_0081	Schapbach, Schapbach	8.28904, 48.37778	goᵘgummer	gogummer	1	gaugummer	gagummer	1	Gugummer	Gugummer	0
1420	TUTT q6	na	Oberbränd	8.2909, 47.94957	guggumere	na	999	gugummere	na	999	Gugummer	na	999
1421	TUTT M8	III_15_0116	Riedern im Wald, Riedern	8.29113, 47.71786	gugummere	gukummere	1	gugummere	gugummere	0	Gugummer	Gugummer	0
1422	TUTT x1	na	Rötenbach	8.29448, 47.89247	gu̍gumere	na	999	gugummere	na	999	Gugummer	na	999
1423	TUTT T14	III_16_0154	Kadelburg, Kadelburg	8.29552, 47.60851	gugummere	guggummere	1	gugummere	gugummere	0	Gugummer	Gugummer	0
1424	TUTT q5	III_13_0159	Bubenbach, Bubenbach	8.29595, 47.96531	gugummere	guggummere	1	gugummere	gugummere	0	Gugummer	Gugummer	0
1425	TUTT T12	III_16_0164	Unterlauchringen, Unterlauchringen	8.30394, 47.63095	gugumårå	guggumere	3	gugummere	gugummere	0	Gugummer	Gugummer	0
1426	TUTT M10	III_15_0119	Krenkingen, Krenkingen	8.30454, 47.68312	guggummere	gugummere	1	gugummere	gugummere	0	Gugummer	Gugummer	0
1427	TUTT T16	III_16_0166	Rheinheim, Rheinheim	8.30495, 47.58771	gugummere	gugummere	0	gugummere	gugummere	0	Gugummer	Gugummer	0
1428	TUTT T10	III_16_0163	Breitenfeld, Breitenfeld	8.30617, 47.65178	gugummeré	gugummĕrĕ	2	gugummere	gugummere	0	Gugummer	Gugummer	0
1429	TÜB M10	III_11_0152	Lehengericht, Vorderlehengericht	8.30807, 48.2924	gugummer	gugumara	3	gugummer	gugummere	1	Gugummer	Gugummer	0
1430	KST T6	na	Staufenberg	8.3082, 48.76673	gugumer	na	999	gugummer	na	999	Gugummer	na	999
1431	TUTT b6	na	Brigach (und Sommerau)	8.3086, 48.11587	gugumere	na	999	gugummere	na	999	Gugummer	na	999
1432	KST T3	na	(Bad) Rotenfels (Ortsteil von Gaggenau)	8.30895, 48.81087	gugummer	na	999	gugummer	na	999	Gugummer	na	999
1433	TÜB x4	III_10_0144	Kniebis, Kniebis	8.3101, 48.47233	gugummer	gugommer	1	gugummer	gugommer	1	Gugummer	Gugummer	0
1434	TUTT x7	III_14_0077	Göschweiler, Göschweiler	8.31065, 47.85812	gugummere	gugumere	1	gugummere	gugummere	0	Gugummer	Gugummer	0
1435	TUTT M6	III_14_0181, III_14_0180, III_14_0182, III_14_0183	Birkendorf, Birkendorf	8.3126, 47.74971	gugumere	guggummere, guggumere, gugummere	1	gugummere	gugummere	0	Gugummer	Gugummer	0
1436	TUTT M9	na	Uhlingen	8.31845, 47.7201	gugummere	na	999	gugummere	na	999	Gugummer	na	999
1437	TUTT T15	III_16_0167	Dangstetten, Dangstetten	8.31944, 47.59581	gugummere	gugummere	0	gugummere	gugummere	0	Gugummer	Gugummer	0
1438	TUTT T11	III_15_0118	Detzeln, Detzeln	8.32062, 47.66643	guggumere	gugummere	2	gugummere	gugummere	0	Gugummer	Gugummer	0
1439	TUTT T13	III_16_0165	Oberlauchringen, Oberlauchringen	8.32685, 47.62036	gugummere	guckgummeren	3	gugummere	gugummeren	1	Gugummer	Gugummer	0
1440	TÜB x6	na	Bad Rippoldsau	8.32852, 48.42806	gugummer	na	999	gugummer	na	999	Gugummer	na	999
1441	TUTT Ta1	III_16_0156	Reckingen, Reckingen	8.33116, 47.57477	gugummere	gugummere	0	gugummere	gugummere	0	Gugummer	Gugummer	0
1442	KST M5	na	Waldprechtsweier	8.33173, 48.8612	gugummer	na	999	gugummer	na	999	Gugummer	na	999
1443	TUTT c3	III_12_0157, III_12_0156, III_12_0155	St. Georgen, St. Georgen	8.33183, 48.12564	gugommer	gugummer, gugommer	0	gugommer	gugummer, gugommer	0	Gugummer	Gugummer	0
1444	KST U2	na	Ottenau	8.33322, 48.79344	gugumre	na	999	gugummere	na	999	Gugummer	na	999
1445	KST U4	III_7_0134	Gernsbach, Gernsbach	8.33578, 48.76294	gugumme	gugumme	0	gugummer	gugummer	0	Gugummer	Gugummer	0
1446	KST x 1	III_4_0114	Daxlanden, Daxlanden	8.33737, 49.0022	gugummer	gegummer	1	gugummer	gegummer	1	Gugummer	Gugummer	0
1447	TÜB c6	na	Bermersbach	8.34126, 48.69401	gugůmmer	na	999	gugummer	na	999	Gugummer	na	999
1448	TUTT F2	na	Bonndorf	8.34216, 47.8198	guggumere	na	999	gugummere	na	999	Gugummer	na	999
1449	TÜB N2	III_30_0008	Schiltach, Schiltach	8.34259, 48.29033	guguma	gugumma	1	gugummer	gugummer	0	Gugummer	Gugummer	0
1450	KST y 8	na	Karlsruhe-Knielingen	8.34437, 49.03039	gugumer	na	999	gugummer	na	999	Gugummer	na	999
1451	TUTT y2	na	Löffingen	8.34547, 47.8844	gugummere	na	999	gugummere	na	999	Gugummer	na	999
1452	TUTT N5	III_37_0003	Untermettingen, Untermettingen	8.34615, 47.70245	gugummere	guggummer	2	gugummere	gugummer	1	Gugummer	Gugummer	0
