	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
157	MH z4/1, MH z4/2	na	Mannheim-Käfertal	8.51715, 49.51259	gurge	na	999	gurke	na	999	Gurke	na	999
158	KST d8	na	Waghäusel	8.51733, 49.25118	gurik	na	999	gurik	na	999	Gurke	na	999
159	KST l1	na	Wiesental	8.51962, 49.22472	gurick	na	999	gurik	na	999	Gurke	na	999
160	MH Q7	II_60_0033	Ketsch, Ketsch	8.52432, 49.3678	gōrgä	gork	3	gorke	gork	1	Gurke	Gurke	0
161	KST z6	III_21_0015, III_21_0014	Berghausen, Berghausen	8.52712, 49.00389	gurg, gurig	gurg	0	gurik, gurk	gurk	0	Gurke	Gurke	0
162	TUTT d1	na	Niedereschach	8.52734, 48.13129	gurke	na	999	gurke	na	999	Gurke	na	999
163	MH H10/2	na	Mannheim-Rheinau	8.53056, 49.4292	gorge	na	999	gorke	na	999	Gurke	na	999
164	MH H10/1	na	Rheinau	8.53056, 49.42924	gurk	na	999	gurk	na	999	Gurke	na	999
165	KST z8	na	Weingarten	8.53114, 49.0533	gurg	na	999	gurk	na	999	Gurke	na	999
166	MH H2	II_59_0067	Feudenheim, Feudenheim	8.53299, 49.4864	guairg , guarg	gurge	2	gurik, gurk	gurke	1	Gurke	Gurke	0
167	KST G6	na	Mutschelbach	8.53428, 48.94409	gurk	na	999	gurk	na	999	Gurke	na	999
168	MH Q1	na	Brühl	8.53485, 49.3951	guirk	na	999	guik	na	999	Gurke	na	999
169	KST G1	III_22_0011	Söllingen, Söllingen	8.5425, 48.98622	gurke	gurke	0	gurke	gurke	0	Gurke	Gurke	0
170	KST d1	III_18_0015	Hockenheim, Hockenheim	8.54755, 49.31857	gurk	gurk	0	gurk	gurk	0	Gurke	Gurke	0
171	MH H1	na	Wennheim-Wallstadt	8.5484, 49.4957	guig	na	999	guik	na	999	Gurke	na	999
172	KST l2	na	Kirrlach	8.54938, 49.24183	gurke	na	999	gurke	na	999	Gurke	na	999
173	TUTT s7	na	Aasen	8.5512, 47.98	gurgä	na	999	gurke	na	999	Gurke	na	999
