	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
549	Co f 12	III_12_0123	Amoltern, Amoltern	7.67629, 48.12873	hartåpfel, härtåpfel	herdäpfel	3	hardapfel	herdäpfel	2	Erdäpfel	Erdäpfel	0
550	Co J2	III_14_0145	Badenweiler, Badenweiler	7.67934, 47.80555	erdäpfel	erdäpfel	0	erdäpfel	erdäpfel	0	Erdäpfel	Erdäpfel	0
551	Stra C 1/2, Stra C 1/1	III_10_0110	Fegersheim, Fegersheim	7.67959, 48.4897	ardepfel, äräpfel	ardapfel	1	ardäpfel, erdäpfel	ardapfel	1	Erdäpfel	Erdäpfel	0
552	Co B2	na	Gallenweiler	7.68027, 47.88527	härdepfl	na	999	herdäpfel	na	999	Erdäpfel	na	999
553	Stra R 1	III_11_0106	Boofzheim, Boofzheim	7.68036, 48.33214	hardepfel	hardäpfel	1	hardäpfel	hardäpfel	0	Erdäpfel	Erdäpfel	0
554	Co n 14	na	Wasenweiler	7.6813, 48.05162	härdepfel	na	999	herdäpfel	na	999	Erdäpfel	na	999
555	Co f 6	III_12_0124	Schelingen am Kaiserstuhl, Schelingen	7.68308, 48.10435	härdepfel	hardepfel	1	herdäpfel	hardäpfel	1	Erdäpfel	Erdäpfel	0
556	Co B5	III_14_0058	Laufen, Laufen	7.68471, 47.8434	herdepfel	hardäpfel	2	herdäpfel	hardäpfel	1	Erdäpfel	Erdäpfel	0
557	Co X 16	III_16_0096	Inzlingen, Inzlingen	7.68772, 47.58811	härdöpfel	härdöpfel	0	herdöpfel	herdöpfel	0	Erdäpfel	Erdäpfel	0
558	Co n 4	III_13_0059, III_13_0058	Merdingen, Merdingen	7.68864, 48.0173	hardepfel	hardepfel, härdepfel	0	hardäpfel	herdäpfel, hardäpfel	0	Erdäpfel	Erdäpfel	0
559	Stra K 7	III_11_0049	Obenheim, Obenheim	7.68912, 48.35924	hardepfel	hardepfel	0	hardäpfel	hardäpfel	0	Erdäpfel	Erdäpfel	0
560	Co u 1/2, Co u 1/1	III_13_0135	Biengen, Biengen	7.68958, 47.93875	hărdĕpfl, härdäpfel	herdäpfel	1	herdäpfel, hardäpfel	herdäpfel	0	Erdäpfel	Erdäpfel	0
561	Co Xa 5	III_17_0038, III_17_0040, III_17_0039	Wyhlen, Wyhlen	7.69103, 47.54989	härdöpfel	herdäpfel, härdöpfel	0	herdöpfel	herdäpfel, herdöpfel	0	Erdäpfel	Erdäpfel	0
562	Co B3	III_14_0056	Wettelbrunn, Wettelbrunn	7.69689, 47.87134	herdäpfel	hadepfel	3	herdäpfel	hardäpfel	1	Erdäpfel	Erdäpfel	0
