	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
353	Stra o 14	III_9_0050	Straßburg-Bischheim, Straßburg-Bischheim	7.75254, 48.61483	ådzl	atzel	3	atsel	atsel	0	Atzel	Atzel	0
354	Stra o 2	III_9_0054	Reichstett, Reichstett	7.75359, 48.6483	azel	atzel	1	atsel	atsel	0	Atzel	Atzel	0
355	Stra K 2	na	Ottenheim	7.75477, 48.38593	åtzel	na	999	atsel	na	999	Atzel	na	999
356	Stra o 15	III_9_0052	Hönheim, Straßburg-Hönheim	7.75526, 48.62105	åtzel	atzel	1	atsel	atsel	0	Atzel	Atzel	0
357	Hag R 9	na	Walburg-Hinterfeld (Hinterfeld)	7.75568, 48.88314	atzel	na	999	atsel	na	999	Atzel	na	999
358	Hag J 9	III_5_0084	Oberdorf-Spachbach, Oberdorf-Spachbach	7.75696, 48.92512	åtzl	åtzel	1	atsel	atsel	0	Atzel	Atzel	0
359	Stra K 5	III_11_0046	Nonnenweier, Nonnenweier	7.76001, 48.34931	azel	atzl	2	atsel	atsel	0	Atzel	Atzel	0
360	Hag J 2	III_5_0071	Mattstall, Mattstall	7.7613, 48.98757	åtzel	åtzel	0	atsel	atsel	0	Atzel	Atzel	0
361	Hag Q 1	na	Gunstett	7.76471, 48.91584	atzel	na	999	atsel	na	999	Atzel	na	999
362	Hag J 5	III_5_0076	Görsdorf (Goersdorf), Görsdorf	7.76782, 48.95111	åtzel	atzel	1	atsel	atsel	0	Atzel	Atzel	0
363	Hag Q 6	III_6_0076	Dürrenbach (Durrenbach), Dürrenbach	7.76797, 48.89675	atzel	atzel	0	atsel	atsel	0	Atzel	Atzel	0
364	Hag J 8	III_5_0079	Diefenbach (Dieffenbach-Lès-Woerth), Diefenbach	7.77425, 48.93532	atzel	atzel	0	atsel	atsel	0	Atzel	Atzel	0
365	Hag X 7	III_7_0094	Weitbruch, Weitbruch	7.77586, 48.7535	atzel	atzel	0	atsel	atsel	0	Atzel	Atzel	0
366	Stra K 1	na	Meissenheim	7.77738, 48.40898	atsl	na	999	atsel	na	999	Atzel	na	999
367	Stra g 4	na	Bietlenheim	7.7826, 48.71905	atzel	na	999	atsel	na	999	Atzel	na	999
368	Hag J 4	III_5_0077	Mitschdorf, Mitschdorf	7.78435, 48.9524	atzel	atzel	0	atsel	atsel	0	Atzel	Atzel	0
369	Hag X 4	III_7_0083	Hagenau, Hagenau	7.78868, 48.81435	åtzel	atzel	1	atsel	atsel	0	Atzel	Atzel	0
370	Hag Q 8	III_6_0077	Walburg (Walbourg), Walburg	7.78939, 48.88652	åtzl	atzl	1	atsel	atsel	0	Atzel	Atzel	0
371	Hag B 5	III_4_0086	Lembach, Lembach	7.78942, 49.00701	åtzel	atzel	1	atsel	atsel	0	Atzel	Atzel	0
372	Hag Q 7	III_6_0069	Biblisheim, Biblisheim	7.79196, 48.89991	atzel	atzel	0	atsel	atsel	0	Atzel	Atzel	0
373	Stra o 17	III_9_0056	Straßburg-Ruprechtsau, Straßburg-Ruprechtsau	7.80059, 48.61004	åtzel	atzel	1	atsel	atsel	0	Atzel	Atzel	0
374	Stra g 6	na	Weyersheim	7.8009, 48.7126	atzel	na	999	atsel	na	999	Atzel	na	999
