	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
485	TUTT v4	na	Krumbach	9.04788, 47.96159	elschder	na	999	elschter	na	999	Elster	na	999
486	MH C1	II_58_0102	Friedrichsdorf, Friedrichsdorf	9.054, 49.52034	elschder	elschter	1	elschter	elschter	0	Elster	Elster	0
487	KST o2	III_19_0052	Treschklingen, Treschklingen	9.05577, 49.22614	elster	elschder	3	elschter	elschter	0	Elster	Elster	0
488	MH T6	II_60_0074	Binau, Binau	9.0577, 49.36658	elschdar	elschder	1	elschter	elschter	0	Elster	Elster	0
489	KST o4	na	Babstadt	9.05798, 49.24212	elster	na	999	elschter	na	999	Elster	na	999
490	TUTT C5	III_35_0055	Winterspüren, Winterspüren	9.05857, 47.85618	elschder	elster	3	elschter	elschter	0	Elster	Elster	0
491	TUTT K4	na	Ludwigshafen	9.05916, 47.8189	elschdr	na	999	elschter	na	999	Elster	na	999
492	KST g10	III_18_0063	Kälbertshausen, Kälbertshausen	9.06276, 49.31724	elschder	elschter	1	elschter	elschter	0	Elster	Elster	0
493	TUTT R4	III_37_0033, III_37_0032, III_37_0035, III_37_0034	Allensbach, Allensbach	9.06699, 47.71535	elster	elster	0	elschter	elschter	0	Elster	Elster	0
494	MH T17	II_60_0075	Neckargerach, Neckargerach	9.0708, 49.40101	elschda	elster	4	elschter	elschter	0	Elster	Elster	0
495	TUTT v11	III_34_0055	Heudorf, Heudorf	9.07121, 47.99412	elschter	elschter	0	elschter	elschter	0	Elster	Elster	0
496	MH L3	II_59_0100	Schollbrunn, Schollbrunn	9.07962, 49.43431	elschder	elschdér	1	elschter	elschter	0	Elster	Elster	0
497	KST g3	III_18_0062	Hüffenhardt, Hüffenhardt	9.08386, 49.2913	elschter	elster	2	elschter	elschter	0	Elster	Elster	0
498	KST g4	III_18_0061	Siegelsbach, Siegelsbach	9.08942, 49.27263	elschter, elschte	elster	2	elschter, elschte	elschter	0	Elster	Elster	0
499	TUTT K3	III_36_0066	Bonndorf, Bonndorf	9.09477, 47.82968	elster	elster	0	elschter	elschter	0	Elster	Elster	0
500	MH T10	II_60_0078	Obrigheim, Obrigheim	9.09608, 49.35186	elschder	elster	3	elschter	elschter	0	Elster	Elster	0
501	TUTT K11	III_36_0064, III_36_0063, III_36_0060, III_36_0062, III_36_0061	Sipplingen, Sipplingen	9.09665, 47.79525	elster	elster	0	elschter	elschter	0	Elster	Elster	0
502	MH T5	II_60_0076	Reichenbuch, Reichenbuch	9.09708, 49.39371	elschter	elschder	1	elschter	elschter	0	Elster	Elster	0
503	TUTT R5	na	Hegne	9.09929, 47.7097	elster	na	999	elschter	na	999	Elster	na	999
504	MH L9	II_59_0104	Mülben, Mülben	9.09946, 49.46414	elster	elster	0	elschter	elschter	0	Elster	Elster	0
505	KST g1	III_18_0064	Hochhausen, Hochhausen	9.1008, 49.323	elschder	elschter	1	elschter	elschter	0	Elster	Elster	0
506	TUTT v9	III_34_0049	Wasser, Wasser	9.10143, 47.9671	elster	elschdr	3	elschter	elschter	0	Elster	Elster	0
507	TUTT 07	III_33_0049	Rohrdorf, Rohrdorf	9.10207, 48.01811	elster	elster	0	elschter	elschter	0	Elster	Elster	0
508	KST o3	III_19_0058	Bad Rappenau, Bad Rappenau	9.10212, 49.24032	elschta	elschder	3	elschter	elschter	0	Elster	Elster	0
509	TUTT 05	III_33_0045	Langenhart, Langenhart	9.10404, 48.04793	elschtr	elschter	1	elschter	elschter	0	Elster	Elster	0
510	MH T12	na	Neckarelz	9.10533, 49.34204	ellschda	na	999	elschter	na	999	Elster	na	999
511	TUTT v7	III_34_0059	Sauldorf, Sauldorf	9.10721, 47.94343	elschder	elschter	1	elschter	elschter	0	Elster	Elster	0
512	MH T11	na	Diedesheim	9.11367, 49.34933	elster	na	999	elschter	na	999	Elster	na	999
513	TUTT R1	III_37_0036	Dettingen, Dettingen	9.117, 47.73485	elstr	elschter	3	elschter	elschter	0	Elster	Elster	0
514	TUTT K2	III_36_0065	Nesselwangen, Nesselwangen	9.11824, 47.81683	elster	elster	0	elschter	elschter	0	Elster	Elster	0
