	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
1270	TÜB h10	III_9_0099	Oberachern, Oberachern	8.08066, 48.6193	flädermus	fledermuus	2	fledermus	fledermus	0	Fledermaus	Fledermaus	0
1271	TÜB D1/1, TÜB D1/2	III_11_0069, III_11_0068	Nordrach, Nordrach	8.08082, 48.39898	fledermaus, fledermus	flädermus, fledermus	0	fledermaus, fledermus	fledermus	0	Fledermaus	Fledermaus	0
1272	KST L12	III_6_0095	Beinheim (Weisenburg), Beinheim	8.08253, 48.86153	fleddermüs	flädamüs	4	fledermüs	fledermüs	0	Fledermaus	Fledermaus	0
1273	TÜB L7	III_11_0138, III_11_0139, III_11_0140	Haslach im Kinzigtal, Haslach i. K.	8.08413, 48.28008	fledermus	flädermus	1	fledermus	fledermus	0	Fledermaus	Fledermaus	0
1274	KST S5	III_7_0111	Neuhäusel (Neuhaeusel), Neuhäusel	8.08594, 48.82427	flädermüs	flädermüs	0	fledermüs	fledermüs	0	Fledermaus	Fledermaus	0
1275	TÜB h3	III_9_0089	Sasbachried, Sasbachried	8.08648, 48.65688	fledermus	fledermus	0	fledermus	fledermus	0	Fledermaus	Fledermaus	0
1276	TÜB a6	na	Oberbruch	8.08775, 48.72893	fledermus	na	999	fledermus	na	999	Fledermaus	na	999
1277	TÜB w2	III_10_0066, III_10_0067	Ödsbach, Oedsbach	8.08784, 48.49713	flǟdermūs	flädermus, flädermuͦs, flädrmuͦs	2	fledermus	fledermus	0	Fledermaus	Fledermaus	0
1278	TÜB p4	III_10_0074	Ringelbach, Ringelbach	8.08834, 48.55764	flädermus	fledermus	1	fledermus	fledermus	0	Fledermaus	Fledermaus	0
1279	TÜB D4/2, TÜB D4/1	III_11_0075, III_11_0073, III_11_0074	Unterharmersbach, Unterharmersbach, Zell am Harmersbach	8.08843, 48.35461	fledermus	fledermus	0	fledermus	fledermus	0	Fledermaus	Fledermaus	0
1280	TUTT Sa7	III_17_0061	Laufenburg (Baden), Laufenburg	8.0908, 47.58055	flädermus	fledermus	1	fledermus	fledermus	0	Fledermaus	Fledermaus	0
1281	TÜB L3	III_11_0134	Oberentersbach, Oberentersbach	8.09119, 48.32718	fledermus	flädermǖs	3	fledermus	fledermüs	1	Fledermaus	Fledermaus	0
1282	TUTT L/8,9	III_15_0098, III_15_0099	Hierbach - Wilfingen, Wilfingen, Hierbach	8.09123, 47.686	flǟdermūs	fledermus, fleddrmuus	2	fledermus	fledermus	0	Fledermaus	Fledermaus	0
