	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	Longitude	Latitude	item_maurer	item_DWA	Levenshtein_item	z_score_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	z_score_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype	z_score_lextype
1893	MH R10	II_60_0050	Wiesenbach, Wiesenbach	8.80354, 49.36103	8.80354	49.36103	wiehla	wiehla	0	-0.7815579410052661	wieler	wieler	0	-0.5955950302609602	Wühler	Wühler	0	-0.48323353219796433
1894	MH J12	II_59_0083	Altneudorf, Altneudorf	8.80481, 49.46366	8.80481	49.46366	mulberuf	mulbaruff, mulbruff	2	0.27653505100899384	mulbruf	mulbruf, mulbaruf	0	-0.5955950302609602	Maulwurf	Maulwurf	0	-0.48323353219796433
1895	KST m6	III_19_0033	Waldangelloch, Waldangelloch	8.80551, 49.21046	8.80551	49.21046	wieler	wühler	2	0.27653505100899384	wieler	wühler	2	0.4650288411235568	Wühler	Wühler	0	-0.48323353219796433
1896	KST t11	III_20_0033	Landshausen, Landshausen	8.80627, 49.14899	8.80627	49.14899	wieler	wiehler	1	-0.25251144499813616	wieler	wieler	0	-0.5955950302609602	Wühler	Wühler	0	-0.48323353219796433
1897	MH A7	na	Eiterbach	8.80869, 49.50208	8.80869	49.50208	mullbruff	na	999	527.7358915701176	mulbruf	na	999	529.1860287263053	Maulwurf	na	999	529.091394870162
1898	MH J13	II_59_0084	Schönau bei Heidelberg, Schönau	8.80977, 49.43706	8.80977	49.43706	mulbaruf	mulbaruf	0	-0.7815579410052661	mulbruf	mulbaruf	1	-0.06528309456870167	Maulwurf	Maulwurf	0	-0.48323353219796433
1899	TUTT A6	III_35_0035	Bittelbrunn (Aach), Bittelbrunn	8.81087, 47.86719	8.81087	47.86719	schermus	schermus	0	-0.7815579410052661	schermus	schermus	0	-0.5955950302609602	Schärmaus	Schärmaus	0	-0.48323353219796433
1900	TUTT A5	III_35_0036	Biesendorf, Biesendorf	8.81255, 47.91175	8.81255	47.91175	maulwurf	maulwurf	0	-0.7815579410052661	maulwurf	maulwurf	0	-0.5955950302609602	Maulwurf	Maulwurf	0	-0.48323353219796433
1901	KST m7	III_19_0036	Eichelberg, Eichelberg	8.813, 49.1891	8.813	49.1891	wihler	wühler	1	-0.25251144499813616	wiler	wühler	2	0.4650288411235568	Wühler	Wühler	0	-0.48323353219796433
1902	KST P5	III_23_0035	Öschelbronn, Öschelbronn	8.81415, 48.90599	8.81415	48.90599	howārdl	hauerdl, howärdl	1	-0.25251144499813616	howardel	howärdel, hauerdel	1	-0.06528309456870167	Hauerdel	Hauerdel	0	-0.48323353219796433
1903	KST e5	III_18_0034, III_18_0033	Meckesheim, Meckesheim	8.81557, 49.32167	8.81557	49.32167	wühler	wühler	0	-0.7815579410052661	wühler	wühler	0	-0.5955950302609602	Wühler	Wühler	0	-0.48323353219796433
1904	KST W6	III_24_0035	Lehningen, Lehningen	8.81639, 48.79486	8.81639	48.79486	howärdel	havertel	4	1.3346280430232536	howärdel	hawerdel	2	0.4650288411235568	Hauerdel	Hauerdel	0	-0.48323353219796433
1905	KST t8	III_20_0040	Zaisenhausen, Zaisenhausen	8.81712, 49.10745	8.81712	49.10745	wihler	wiela	3	0.8055815470161238	wiler	wieler	1	-0.06528309456870167	Wühler	Wühler	0	-0.48323353219796433
1906	TUTT H2	na	Mühlhausen	8.81866, 47.80792	8.81866	47.80792	mulwurf	na	999	527.7358915701176	mulwurf	na	999	529.1860287263053	Maulwurf	na	999	529.091394870162
1907	KST e6	III_18_0035	Zuzenhausen, Zuzenhausen	8.82176, 49.29778	8.82176	49.29778	wühler	wiehler	2	0.27653505100899384	wühler	wieler	2	0.4650288411235568	Wühler	Wühler	0	-0.48323353219796433
1908	KST W5	III_24_0036	Mühlhausen , Mühlhausen	8.82201, 48.80607	8.82201	48.80607	maulwurf	maulwurf	0	-0.7815579410052661	maulwurf	maulwurf	0	-0.5955950302609602	Maulwurf	Maulwurf	0	-0.48323353219796433
1909	MH J11	na	Heddesbach	8.82774, 49.48208	8.82774	49.48208	mullbruff	na	999	527.7358915701176	mulbruf	na	999	529.1860287263053	Maulwurf	na	999	529.091394870162
1910	TUTT J4	III_36_0150	Singen, Singen	8.83317, 47.76378	8.83317	47.76378	schärmus	schermus	1	-0.25251144499813616	schärmus	schermus	1	-0.06528309456870167	Schärmaus	Schärmaus	0	-0.48323353219796433
1911	TUTT J2 /1	III_36_0052	Schlatt (unter Krähen), Schlatt	8.83529, 47.80435	8.83529	47.80435	schermus	schermus	0	-0.7815579410052661	schermus	schermus	0	-0.5955950302609602	Schärmaus	Schärmaus	0	-0.48323353219796433
1912	KST n1	III_19_0034	Dühren, Dühren	8.83562, 49.24557	8.83562	49.24557	wihler	wieler	1	-0.25251144499813616	wiler	wieler	1	-0.06528309456870167	Wühler	Wühler	0	-0.48323353219796433
1913	MH S1	II_60_0052	Dilsberg, Dilsberg	8.8362, 49.39832	8.8362	49.39832	mullderuff	mullderuff	0	-0.7815579410052661	mulderuf	mulderuf	0	-0.5955950302609602	Maulwurf	Maulwurf	0	-0.48323353219796433
1914	TUTT Q13	III_37_0017	Rieslasingen, Rielasingen	8.83715, 47.73231	8.83715	47.73231	scherrmus	scheermuus	2	0.27653505100899384	schermus	schermus	0	-0.5955950302609602	Schärmaus	Schärmaus	0	-0.48323353219796433
1915	KST n11	III_19_0042, III_19_0041, III_19_0043	Elsenz, Elsenz	8.83766, 49.17408	8.83766	49.17408	wieler	wieler	0	-0.7815579410052661	wieler	wieler	0	-0.5955950302609602	Wühler	Wühler	0	-0.48323353219796433
1916	KST f9	III_18_0045	Hoffenheim, Hoffenheim	8.8417, 49.27088	8.8417	49.27088	wihla	wühler	3	0.8055815470161238	wiler	wühler	2	0.4650288411235568	Wühler	Wühler	0	-0.48323353219796433
1917	KST B1	III_21_0033	Kürnbach, Kürnbach	8.84279, 49.07732	8.84279	49.07732	maulwärfa	maulwerfer	3	0.8055815470161238	maulwerfer	maulwerfer	0	-0.5955950302609602	Maulwerfer	Maulwerfer	0	-0.48323353219796433
1918	TUTT J3	na	Hausen an der Aach	8.84574, 47.7917	8.84574	47.7917	schermus	na	999	527.7358915701176	schermus	na	999	529.1860287263053	Schärmaus	na	999	529.091394870162
1919	TUTT B6	III_35_0042	Aach, Aach	8.8497, 47.84307	8.8497	47.84307	schear	scheer	1	-0.25251144499813616	scher	scher	0	-0.5955950302609602	Schär	Schär	0	-0.48323353219796433
1920	TUTT u5	III_34_0119	Emmingen, Emmingen	8.85302, 47.92883	8.85302	47.92883	schärmaus	scharmous	2	0.27653505100899384	schärmaus	scharmaus	1	-0.06528309456870167	Schärmaus	Schärmaus	0	-0.48323353219796433
1921	MH S6	II_60_0056	Mönchzell, Mönchzell	8.85327, 49.33612	8.85327	49.33612	wieler	wieler	0	-0.7815579410052661	wieler	wieler	0	-0.5955950302609602	Wühler	Wühler	0	-0.48323353219796433
1922	MH S2	II_60_0053	Mückenloch	8.8554, 49.3886	8.8554	49.3886	mūlwurf	wieler	0	-0.7815579410052661	mulwurf	wieler	0	-0.5955950302609602	Maulwurf	Wühler	0	-0.48323353219796433
1923	KST u4	III_20_0041	Rohrbach (am Giesshübel), Rohrbach	8.85649, 49.14055	8.85649	49.14055	wihler	wiehler	1	-0.25251144499813616	wiler	wieler	1	-0.06528309456870167	Wühler	Wühler	0	-0.48323353219796433
1924	KST u5	III_20_0043, III_20_0042, III_20_0163, III_20_0045, III_20_0044	Sulzfeld, Sulzfeld	8.85671, 49.10336	8.85671	49.10336	wihler	wiehler, wühler, wieler	1	-0.25251144499813616	wiler	wühler, wieler	1	-0.06528309456870167	Wühler	Wühler	0	-0.48323353219796433
1925	TUTT z2	III_33_0041	Nendingen	8.86067, 48.00602	8.86067	48.00602	schērmūs	schiar	0	-0.7815579410052661	schermus	schier	0	-0.5955950302609602	Schärmaus	Schär	0	-0.48323353219796433
1926	KST n12	III_19_0040, III_19_0039, III_19_0038	Hilsbach, Hilsbach	8.86227, 49.1957	8.86227	49.1957	wihler	wihler, wühler	0	-0.7815579410052661	wiler	wiler, wühler	0	-0.5955950302609602	Wühler	Wühler	0	-0.48323353219796433
1927	TUTT J1	III_36_0043	Volkertshausen, Volkertshausen	8.863, 47.82187	8.863	47.82187	scheermūs	scherrmus	2	0.27653505100899384	schermus	schermus	0	-0.5955950302609602	Schärmaus	Schärmaus	0	-0.48323353219796433
1928	TUTT Q3	III_37_0019	Worblingen, Worblingen	8.86677, 47.72492	8.86677	47.72492	schärmuus	scheermus	3	0.8055815470161238	schärmus	schermus	1	-0.06528309456870167	Schärmaus	Schärmaus	0	-0.48323353219796433
1929	MH K1	II_59_0085	Brombach (bei Hirschhorn), Brombach	8.8675, 49.48863	8.8675	49.48863	mullbruff, mullberuff	mulberuf	2	0.27653505100899384	mulbruf, mulberuf	mulberuf	0	-0.5955950302609602	Maulwurf	Maulwurf	0	-0.48323353219796433
1930	KST f1	III_18_0041, III_18_0040, III_18_0038, III_18_0039, III_18_0037	Eschelbronn, Eschelbronn	8.86825, 49.3202	8.86825	49.3202	wieler	wihler  , wühler, wihler	1	-0.25251144499813616	wieler	wiler, wühler	1	-0.06528309456870167	Wühler	Wühler	0	-0.48323353219796433
1931	MH S4	II_60_0055	Lobenfeld, Lobenfeld	8.8718, 49.35884	8.8718	49.35884	wühler	wühler	0	-0.7815579410052661	wühler	wühler	0	-0.5955950302609602	Wühler	Wühler	0	-0.48323353219796433
1932	KST f8	III_18_0048, III_18_0047	Sinsheim, Sinsheim	8.87357, 49.25387	8.87357	49.25387	wiehler	wieler	1	-0.25251144499813616	wieler	wieler	0	-0.5955950302609602	Wühler	Wühler	0	-0.48323353219796433
1933	TUTT J6	III_36_0044	Beuren an der Aach, Beuren	8.87459, 47.79932	8.87459	47.79932	scherrmuß	schermus	2	0.27653505100899384	schermus	schermus	0	-0.5955950302609602	Schärmaus	Schärmaus	0	-0.48323353219796433
1934	TUTT J5	na	Friedingen	8.87581, 47.78669	8.87581	47.78669	mulwurf	na	999	527.7358915701176	mulwurf	na	999	529.1860287263053	Maulwurf	na	999	529.091394870162
1935	KST n13	III_19_0037	Weiler, Weiler	8.87587, 49.20862	8.87587	49.20862	wihler	wühler	1	-0.25251144499813616	wiler	wühler	2	0.4650288411235568	Wühler	Wühler	0	-0.48323353219796433
1936	KST f10	III_18_0043, III_18_0044	Daisbach, Daisbach, Daisbach	8.87705, 49.2938	8.87705	49.2938	wihler, wihle	maulwurf, wihler	999	527.7358915701176	wiler	maulwurf, wiler	999	529.1860287263053	Wühler	Maulwurf, Wühler	999	529.091394870162
1937	MH K8	II_59_0097	Neckarhäuserhof, Neckarhäuserhof, Neckarhäuserhof	8.88191, 49.41513	8.88191	49.41513	maulwurf	wühler, mulbruf	4	1.3346280430232536	maulwurf	wühler, mulbruf	4	1.5256527125080737	Maulwurf	Maulwurf, Wühler	999	529.091394870162
1938	TUTT B4	III_35_0044	Honstetten, Honstetten	8.88331, 47.8933	8.88331	47.8933	schermaus	schärmus	2	0.27653505100899384	schermaus	schärmus	2	0.4650288411235568	Schärmaus	Schärmaus	0	-0.48323353219796433
1939	MH S5	II_60_0057	Spechbach, Spechbach	8.88396, 49.34588	8.88396	49.34588	wihler	wihler	0	-0.7815579410052661	wiler	wiler	0	-0.5955950302609602	Wühler	Wühler	0	-0.48323353219796433
1940	KST f2	III_18_0042	Neidenstein, Neidenstein	8.88423, 49.31637	8.88423	49.31637	wīler	wiela	4	1.3346280430232536	wiler	wieler	1	-0.06528309456870167	Wühler	Wühler	0	-0.48323353219796433
1941	KST n10	III_20_0046	Adelshofen, Adelshofen	8.89073, 49.16806	8.89073	49.16806	hohlwühler	hohlwieler	2	0.27653505100899384	hohlwühler	hohlwieler	2	0.4650288411235568	Hohlwühler	Hohlwühler	0	-0.48323353219796433
1942	TUTT X1	III_38_0024	Öhningen, Öhningen	8.89136, 47.66162	8.89136	47.66162	schärrmūs	schermus	3	0.8055815470161238	schärmus	schermus	1	-0.06528309456870167	Schärmaus	Schärmaus	0	-0.48323353219796433
1943	MH S3	II_60_0054	Waldwimmersbach, Waldwimmersbach	8.89219, 49.37538	8.89219	49.37538	wihler	wühler	1	-0.25251144499813616	wiler	wühler	2	0.4650288411235568	Wühler	Wühler	0	-0.48323353219796433
1944	TUTT Q4	III_37_0021	Bohlingen, Bohlingen, Bohlingen	8.8965, 47.72199	8.8965	47.72199	schermuß	schärrmus, schärr	3	0.8055815470161238	schermus	schär, schärmus	1	-0.06528309456870167	Schärmaus	Schär, Schärmaus	999	529.091394870162
1945	TUTT B5	III_35_0043	Eigeltingen, Eigeltingen	8.8974, 47.85806	8.8974	47.85806	schärmus	schermus	1	-0.25251144499813616	schärmus	schermus	1	-0.06528309456870167	Schärmaus	Schärmaus	0	-0.48323353219796433
1946	TUTT Q2	III_37_0020	Überlingen am Ried, Überlingen am Ried	8.89807, 47.73495	8.89807	47.73495	schermūs	scherrmus	2	0.27653505100899384	schermus	schermus	0	-0.5955950302609602	Schärmaus	Schärmaus	0	-0.48323353219796433
1947	TUTT Q12	III_37_0022	Schienen	8.90035, 47.68774	8.90035	47.68774	mūlwurf, schärmūs	scheer	0	-0.7815579410052661	mulwurf, schärmus	scher	0	-0.5955950302609602	Maulwurf, Schärmaus	Schär	0	-0.48323353219796433
1948	KST u6	III_20_0052	Mühlbach, Mühlbach	8.90301, 49.09703	8.90301	49.09703	wihler	wihler	0	-0.7815579410052661	wiler	wiler	0	-0.5955950302609602	Wühler	Wühler	0	-0.48323353219796433
1949	KST f11	na	Rohrbach	8.9042, 49.25168	8.9042	49.25168	wīlä	na	999	527.7358915701176	wiler	na	999	529.1860287263053	Wühler	na	999	529.091394870162
1950	TUTT J7	na	Wiechs	8.90712, 47.8158	8.90712	47.8158	scheermus	na	999	527.7358915701176	schermus	na	999	529.1860287263053	Schärmaus	na	999	529.091394870162
1951	na	III_36_0046	Wiechs	8.90712, 47.81585	8.90712	47.81585	na	schärmūs	999	527.7358915701176	na	schärmus	999	529.1860287263053	na	Schärmaus	999	529.091394870162
1952	TUTT B3	III_35_0045	Reute, Reute	8.90723, 47.8873	8.90723	47.8873	schärrmus	scheermus	2	0.27653505100899384	schärmus	schermus	1	-0.06528309456870167	Schärmaus	Schärmaus	0	-0.48323353219796433
1953	TUTT u4	III_34_0047	Liptingen, Liptingen	8.90748, 47.93756	8.90748	47.93756	scheermaus	schermaus	1	-0.25251144499813616	schermaus	schermaus	0	-0.5955950302609602	Schärmaus	Schärmaus	0	-0.48323353219796433
1954	KST n2	III_19_0044	Steinsfurt, Steinsfurt	8.90861, 49.24023	8.90861	49.24023	wühler	wühler	0	-0.7815579410052661	wühler	wühler	0	-0.5955950302609602	Wühler	Wühler	0	-0.48323353219796433
1955	KST u3	III_20_0047, III_20_0048, III_20_0050, III_20_0049, III_20_0051	Eppingen, Eppingen	8.9098, 49.13704	8.9098	49.13704	wihler	wihler, wiehla, wiehla  , wihla	0	-0.7815579410052661	wiler	wiler, wieler	0	-0.5955950302609602	Wühler	Wühler	0	-0.48323353219796433
1956	MH S14	II_60_0058	Epfenbach, Epfenbach	8.91088, 49.33719	8.91088	49.33719	wiela	wielä	1	-0.25251144499813616	wieler	wieler	0	-0.5955950302609602	Wühler	Wühler	0	-0.48323353219796433
1957	TÜB f1	III_25_0047	Döffingen, Döffingen	8.91383, 48.7106	8.91383	48.7106	scheår	schear	1	-0.25251144499813616	scher	scher	0	-0.5955950302609602	Schär	Schär	0	-0.48323353219796433
1958	KST n3	III_19_0045	Reihen, Reihen	8.91628, 49.21715	8.91628	49.21715	wiela	wīla	2	0.27653505100899384	wieler	wiler	1	-0.06528309456870167	Wühler	Wühler	0	-0.48323353219796433
1959	KST f3	III_18_0050, III_18_0049	Waibstadt, Waibstadt	8.9198, 49.29982	8.9198	49.29982	wühler	wiehler, wühler	0	-0.7815579410052661	wühler	wühler, wieler	0	-0.5955950302609602	Wühler	Wühler	0	-0.48323353219796433
1960	TUTT B2	III_35_0041	Rorgenwies, Rorgenwies	8.92043, 47.90334	8.92043	47.90334	schärmūs	schärmus	1	-0.25251144499813616	schärmus	schärmus	0	-0.5955950302609602	Schärmaus	Schärmaus	0	-0.48323353219796433
1961	TUTT J8	III_36_0047	Steisslingen, Steisslingen	8.92209, 47.80296	8.92209	47.80296	schermus	schermüs	1	-0.25251144499813616	schermus	schermüs	1	-0.06528309456870167	Schärmaus	Schärmaus	0	-0.48323353219796433
1962	MH S13	II_60_0062	Schönbrunn, Schönbrunn	8.92851, 49.41228	8.92851	49.41228	wiehla	wühler, wiehla	0	-0.7815579410052661	wieler	wühler, wieler	0	-0.5955950302609602	Wühler	Wühler	0	-0.48323353219796433
1963	MH K7	II_59_0088	Moosbrunn, Moosbrunn	8.92878, 49.42533	8.92878	49.42533	wiehler	wiehler	0	-0.7815579410052661	wieler	wieler	0	-0.5955950302609602	Wühler	Wühler	0	-0.48323353219796433
1964	MH S11	II_60_0067	Haag, Haag	8.92912, 49.39429	8.92912	49.39429	wühler	wühlă	2	0.27653505100899384	wühler	wühler	0	-0.5955950302609602	Wühler	Wühler	0	-0.48323353219796433
1965	TUTT B7	III_35_0038	Orsingen, Orsingen	8.92977, 47.83688	8.92977	47.83688	schärrmus	scherrmus	1	-0.25251144499813616	schärmus	schermus	1	-0.06528309456870167	Schärmaus	Schärmaus	0	-0.48323353219796433
1966	TUTT Q7	III_37_0025	Bankholzen, Bankholzen, Bankholzen	8.92989, 47.7082	8.92989	47.7082	scheer, schermus	schärmus	1	-0.25251144499813616	scher, schermus	schärmus	1	-0.06528309456870167	Schär, Schärmaus	Schärmaus	999	529.091394870162
1967	TUTT X2	III_38_0025	Wangen	8.93161, 47.6599	8.93161	47.6599	schermus	muelwurf	0	-0.7815579410052661	schermus	muelwurf	0	-0.5955950302609602	Schärmaus	Maulwurf	0	-0.48323353219796433
1968	TUTT Q5	III_37_0024	Moos, Moos	8.93316, 47.7259	8.93316	47.7259	scherrmus	schärrmus	1	-0.25251144499813616	schermus	schärmus	1	-0.06528309456870167	Schärmaus	Schärmaus	0	-0.48323353219796433
1969	TUTT B1	III_35_0047	Heudorf, Heudorf	8.93517, 47.91373	8.93517	47.91373	scheer	scheer	0	-0.7815579410052661	scher	scher	0	-0.5955950302609602	Schär	Schär	0	-0.48323353219796433
1970	TUTT Q1	na	Böhringen	8.93568, 47.75355	8.93568	47.75355	schärmaus	na	999	527.7358915701176	schärmaus	na	999	529.1860287263053	Schärmaus	na	999	529.091394870162
1971	TUTT f1	III_32_0032	Hartheim	8.93612, 48.15571	8.93612	48.15571	schär	schäermaus, schäer	0	-0.7815579410052661	schär	schärmaus, schär	0	-0.5955950302609602	Schär	Schärmaus	0	-0.48323353219796433
1972	KST n9	III_19_0046	Ittlingen, Ittlingen	8.93691, 49.19224	8.93691	49.19224	wihla	wühler	3	0.8055815470161238	wiler	wühler	2	0.4650288411235568	Wühler	Wühler	0	-0.48323353219796433
1973	na	III_33_0073	Unterkirnach	8.93786, 48.0371	8.93786	48.0371	na	schermus	999	527.7358915701176	na	schermus	999	529.1860287263053	na	Schärmaus	999	529.091394870162
1974	KST n8	III_19_0047	Richen, Richen	8.94083, 49.17134	8.94083	49.17134	wīler	wila	3	0.8055815470161238	wiler	wiler	0	-0.5955950302609602	Wühler	Wühler	0	-0.48323353219796433
1975	MH S7	II_60_0059, II_60_0060	Reichartshausen, Reichartshausen	8.94509, 49.35547	8.94509	49.35547	wihler	wühler	1	-0.25251144499813616	wiler	wühler	2	0.4650288411235568	Wühler	Wühler	0	-0.48323353219796433
1976	MH K2	na	Igelsbach	8.94534, 49.46217	8.94534	49.46217	muhlbruff, wielă	na	0	-0.7815579410052661	wieler, mulbruf	na	0	-0.5955950302609602	Maulwurf, Wühler	na	0	-0.48323353219796433
1977	MH K5	II_59_0093, II_59_0094	Pleutersbach, Pleutersbach, Pleutersbach	8.95293, 49.45367	8.95293	49.45367	wihla	maulwurf, wiehler	3	0.8055815470161238	wiler	maulwurf, wieler	1	-0.06528309456870167	Wühler	Maulwurf, Wühler	999	529.091394870162
1978	TUTT B9	III_35_0049	Homberg Münchhof, Münchhöf	8.95295, 47.88032	8.95295	47.88032	scheermūs	scheermus	1	-0.25251144499813616	schermus	schermus	0	-0.5955950302609602	Schärmaus	Schärmaus	0	-0.48323353219796433
1979	TUTT Q8	III_37_0028	Weiler und Iznag, Weiler	8.95347, 47.70847	8.95347	47.70847	scheermus	scheermus	0	-0.7815579410052661	schermus	schermus	0	-0.5955950302609602	Schärmaus	Schärmaus	0	-0.48323353219796433
1980	KST f7	III_18_0052	Adersbach, Adersbach	8.95454, 49.2632	8.95454	49.2632	wihler	wiehler	1	-0.25251144499813616	wiler	wieler	1	-0.06528309456870167	Wühler	Wühler	0	-0.48323353219796433
1981	MH K6/2, MH K6/1	II_59_0096	Allemühl, Allemühl	8.95618, 49.42613	8.95618	49.42613	wihler	wiehler	1	-0.25251144499813616	wiler	wieler	1	-0.06528309456870167	Wühler	Wühler	0	-0.48323353219796433
1982	TUTT B8	III_35_0051	Nenzingen, Nenzingen	8.95914, 47.84256	8.95914	47.84256	schärmūs	schermus	2	0.27653505100899384	schärmus	schermus	1	-0.06528309456870167	Schärmaus	Schärmaus	0	-0.48323353219796433
1983	KST f4	III_18_0051	Neckarbischofheim, Neckarbischofsheim	8.96103, 49.29275	8.96103	49.29275	wühler	wühler	0	-0.7815579410052661	wühler	wühler	0	-0.5955950302609602	Wühler	Wühler	0	-0.48323353219796433
1984	TUTT B10	III_35_0048	Raithaslach	8.96262, 47.88125	8.96262	47.88125	mulwurf	scherrmues	0	-0.7815579410052661	mulwurf	schermues	0	-0.5955950302609602	Maulwurf	Schärmaus	0	-0.48323353219796433
1985	TUTT f2	III_32_0038	Heinstetten, Heinstetten	8.96312, 48.13491	8.96312	48.13491	schär	scher	1	-0.25251144499813616	schär	scher	1	-0.06528309456870167	Schär	Schär	0	-0.48323353219796433
1986	KST u2	III_20_0057	Stebbach, Stebbach	8.96448, 49.14676	8.96448	49.14676	wüla	wiehler	5	1.8636745390303837	wühler	wieler	2	0.4650288411235568	Wühler	Wühler	0	-0.48323353219796433
1987	TUTT Q11	III_37_0029	Hemmenhofen	8.96502, 47.67294	8.96502	47.67294	scheermus	scherr, scheer	0	-0.7815579410052661	schermus	scher	0	-0.5955950302609602	Schärmaus	Schär	0	-0.48323353219796433
1988	MH S10	II_60_0061	Michelbach, Michelbach	8.96532, 49.37259	8.96532	49.37259	wieler	wieler	0	-0.7815579410052661	wieler	wieler	0	-0.5955950302609602	Wühler	Wühler	0	-0.48323353219796433
1989	TUTT J10	III_36_0048	Wahlwies, Wahlwies	8.96632, 47.81985	8.96632	47.81985	schärmūs	schärrmus	2	0.27653505100899384	schärmus	schärmus	0	-0.5955950302609602	Schärmaus	Schärmaus	0	-0.48323353219796433
1990	KST n5	na	Bockschaft	8.96721, 49.20342	8.96721	49.20342	wihler	na	999	527.7358915701176	wiler	na	999	529.1860287263053	Wühler	na	999	529.091394870162
1991	TUTT Q6/2, TUTT Q6/1, TUTT Q6/3	III_37_0023	Radolfzell, Radolfzell	8.97017, 47.74493	8.97017	47.74493	schermus, schermūs	schermaus	1	-0.25251144499813616	schermus	schermaus	1	-0.06528309456870167	Schärmaus	Schärmaus	0	-0.48323353219796433
1992	KST f5	na	Helmstadt	8.97487, 49.32604	8.97487	49.32604	wiehler	na	999	527.7358915701176	wieler	na	999	529.1860287263053	Wühler	na	999	529.091394870162
1993	TUTT J9	III_36_0049	Stahringen, Stahringen	8.97547, 47.78849	8.97547	47.78849	schērmūs	schermuus	3	0.8055815470161238	schermus	schermus	0	-0.5955950302609602	Schärmaus	Schärmaus	0	-0.48323353219796433
1994	MH S12	II_60_0063	Schwanheim, Schwanheim	8.97596, 49.40194	8.97596	49.40194	wihler	wiehler	1	-0.25251144499813616	wiler	wieler	1	-0.06528309456870167	Wühler	Wühler	0	-0.48323353219796433
1995	TUTT C4, TUTT C4, TUTT B11	III_35_0050	Mahlspüren, Mahlspüren, Mahlspüren	8.97748, 47.87563	8.97748	47.87563	scher, schermus	scherrmus	1	-0.25251144499813616	scher, schermus	schermus	999	529.1860287263053	Schär, Schärmaus	Schärmaus	999	529.091394870162
1996	KST n7	III_19_0048	Berwangen, Berwangen	8.98098, 49.18431	8.98098	49.18431	wühler	wihler, wühler	0	-0.7815579410052661	wühler	wiler, wühler	0	-0.5955950302609602	Wühler	Wühler	0	-0.48323353219796433
1997	MH S9	II_60_0064	Unterschwarzach, Unterschwarzach	8.98202, 49.36856	8.98202	49.36856	wiehler	wühler	2	0.27653505100899384	wieler	wühler	2	0.4650288411235568	Wühler	Wühler	0	-0.48323353219796433
1998	TUTT u1	na	Oberschwandorf	8.98238, 47.9602	8.98238	47.9602	scheer	na	999	527.7358915701176	scher	na	999	529.1860287263053	Schär	na	999	529.091394870162
1999	KST n4	III_19_0051	Ehrstädt, Ehrstädt	8.98266, 49.24404	8.98266	49.24404	wiela	wühler	4	1.3346280430232536	wieler	wühler	2	0.4650288411235568	Wühler	Wühler	0	-0.48323353219796433
2000	TUTT Q10	III_37_0026	Gaienhofen, Gaienhofen	8.9829, 47.68263	8.9829	47.68263	schärmus	schermus	1	-0.25251144499813616	schärmus	schermus	1	-0.06528309456870167	Schärmaus	Schärmaus	0	-0.48323353219796433
2001	KST u1	III_20_0056, III_20_0053, III_20_0054, III_20_0055	Gemmingen, Gemmingen	8.98358, 49.15633	8.98358	49.15633	wühler	wühler	0	-0.7815579410052661	wühler	wühler	0	-0.5955950302609602	Wühler	Wühler	0	-0.48323353219796433
2002	KST f6	III_18_0054	Hasselbach, Hasselbach	8.98363, 49.25911	8.98363	49.25911	wieler	wühler	2	0.27653505100899384	wieler	wühler	2	0.4650288411235568	Wühler	Wühler	0	-0.48323353219796433
2003	TUTT n1	III_33_0040	Buchheim, Buchheim	8.98672, 48.011	8.98672	48.011	schermaus	schermaus	0	-0.7815579410052661	schermaus	schermaus	0	-0.5955950302609602	Schärmaus	Schärmaus	0	-0.48323353219796433
2004	MH K3	II_59_0092	Eberbach, Eberbach	8.98755, 49.46322	8.98755	49.46322	muldruf	mulldruf	1	-0.25251144499813616	mulbruf	muldruf	1	-0.06528309456870167	Maulwurf	Maulwurf	0	-0.48323353219796433
2005	MH T8, MH S8	II_60_0065	Aglasterhausen, Aglasterhausen-Daudenzell, Aglasterhausen	8.98981, 49.35471	8.98981	49.35471	wühler, wieler	wühler	0	-0.7815579410052661	wühler, wieler	wühler	0	-0.5955950302609602	Wühler	Wühler	0	-0.48323353219796433
2006	KST n6	III_19_0049	Kirchardt, Kirchardt	8.9918, 49.20667	8.9918	49.20667	wühler	wühler	0	-0.7815579410052661	wühler	wühler	0	-0.5955950302609602	Wühler	Wühler	0	-0.48323353219796433
2007	TUTT Q9	III_37_0027	Horn, Horn	8.99438, 47.69562	8.99438	47.69562	schärmus	schermūs	2	0.27653505100899384	schärmus	schermus	1	-0.06528309456870167	Schärmaus	Schärmaus	0	-0.48323353219796433
2008	KST o1	III_19_0050	Grombach, Grombach	8.99507, 49.22687	8.99507	49.22687	wühler	wühler	0	-0.7815579410052661	wühler	wühler	0	-0.5955950302609602	Wühler	Wühler	0	-0.48323353219796433
2009	TUTT f3	III_32_0041	Schwenningen, Schwenningen	8.99619, 48.10638	8.99619	48.10638	schär	scheer	2	0.27653505100899384	schär	scher	1	-0.06528309456870167	Schär	Schär	0	-0.48323353219796433
2010	TUTT u2	III_34_0045	Unterschwandorf, Unterschwandorf	8.99628, 47.95028	8.99628	47.95028	schǟr	schär	1	-0.25251144499813616	schär	schär	0	-0.5955950302609602	Schär	Schär	0	-0.48323353219796433
