	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_maurer_align	item_DWA	item_DWA_align	Levenshtein_item
857	TUTT B1	III_35_0047	Heudorf, Heudorf	8.93517, 47.91373	liicht	l ii ch t	liec̆ht	l ie c ̆ h t	2
858	TUTT f1	III_32_0032	Hartheim, Hartheim	8.93612, 48.15571	läichd	l ä i ch d	leicht	l ei ch t	2
859	KST n9	III_19_0046	Ittlingen, Ittlingen	8.93691, 49.19224	leich	l ei ch	leicht	l ei ch t	1
860	MH S7	II_60_0060, II_60_0059	Reichartshausen, Reichartshausen	8.94509, 49.35547	leicht	l ei ch t	laich	l a i ch	2
861	MH K5	II_59_0093, II_59_0094	Pleutersbach, Pleutersbach	8.95293, 49.45367	laischt	l a i sch t	leicht	l ei ch t	2
862	TUTT B9	III_35_0049	Homberg Münchhof, Münchhöf	8.95295, 47.88032	leicht	l ei ch t	liicht	l ii ch t	1
863	TUTT Q8	III_37_0028	Weiler und Iznag, Weiler	8.95347, 47.70847	liecht	l ie ch t	liech	l ie ch	1
864	MH K6/2, MH K6/1	II_59_0096	Allemühl, Allemühl	8.95618, 49.42613	laicht	l a i ch t	leicht	l ei ch t	1
865	TUTT B8	III_35_0051	Nenzingen, Nenzingen	8.95914, 47.84256	līchd	l ī ch d	lich	l i ch	2
866	TUTT f2	III_32_0038	Heinstetten, Heinstetten	8.96312, 48.13491	leicht	l ei ch t	leich	l ei ch	1
867	TUTT Q11	III_37_0029	Hemmenhofen, Hemmenhofen	8.96502, 47.67294	liech	l ie ch	liich	l ii ch	1
868	TUTT J10	III_36_0048	Wahlwies, Wahlwies	8.96632, 47.81985	liecht	l ie ch t	lī́cht	l ī ́ ch t	2
869	TUTT J9	III_36_0049	Stahringen, Stahringen	8.97547, 47.78849	līcht	l ī ch t	leicht	l ei ch t	2
870	MH S12	II_60_0063	Schwanheim, Schwanheim	8.97596, 49.40194	leichd	l ei ch d	leicht	l ei ch t	1
871	TUTT Q10	III_37_0026	Gaienhofen, Gaienhofen	8.9829, 47.68263	liech	l ie ch	liiecht	l iie ch t	2
872	KST u1	III_20_0053, III_20_0056, III_20_0054, III_20_0055	Gemmingen, Gemmingen	8.98358, 49.15633	leicht	l ei ch t	lich	l i ch	2
873	TUTT n1	III_33_0040	Buchheim, Buchheim	8.98672, 48.011	leicht	l ei ch t	leiche	l ei ch e	1
874	MH K3	II_59_0092	Eberbach, Eberbach	8.98755, 49.46322	leich	l ei ch	leicht	l ei ch t	1
875	TUTT Q9	III_37_0027	Horn, Horn	8.99438, 47.69562	liecht	l ie ch t	liicht	l ii ch t	1
876	KST o1	III_19_0050	Grombach, Grombach	8.99507, 49.22687	leicht	l ei ch t	leiche	l ei ch e	1
877	TUTT f3	III_32_0041	Schwenningen, Schwenningen	8.99619, 48.10638	leich	l ei ch	leiht	l ei h t	2
878	TUTT u2	III_34_0045	Unterschwandorf, Unterschwandorf	8.99628, 47.95028	lẹïcht	l ẹ ï ch t	leich	l ei ch	3
879	TUTT u3	III_34_0048	Gallmannsweil, Gallmannsweil	8.99683, 47.92357	līcht	l ī ch t	liecht	l ie ch t	2
880	KST g11	III_18_0053	Flinsbach, Flinsbach	8.9996, 49.30946	leicht	l ei ch t	laicht	l a i ch t	1
881	TUTT C8	III_35_0040	Zizenhausen, Zizenhausen	9.0005, 47.87365	leich	l ei ch	leiche	l ei ch e	1
882	TUTT K8	III_36_0045	Möggingen, Möggingen	9.00337, 47.76589	licht	l i ch t	lich	l i ch	1
883	TUTT R3	III_37_0030	Markelfingen, Markelfingen	9.00452, 47.74143	līch	l ī ch	liicht	l ii ch t	3
884	TUTT C9	III_35_0060	Hoppetenzell, Hoppetenzell	9.00808, 47.89295	liechd	l ie ch d	lich	l i ch	2
885	MH T2	II_60_0068	Neunkirchen, Neunkirchen	9.00887, 49.38789	laicht	l a i ch t	leichd	l ei ch d	2
886	KST g7	III_18_0059	Untergimern, Untergimern	9.00947, 49.27049	laischd	l a i sch d	leicht	l ei ch t	3
887	TUTT v6	III_34_0050	Mainwangen, Mainwangen	9.0105, 47.92565	liecht	l ie ch t	liicht	l ii ch t	1
888	TUTT K5	III_36_0053	Espasingen, Espasingen	9.01058, 47.82135	liicht	l ii ch t	liecht	l ie ch t	1
889	TUTT C6	III_35_0056	Stockach, Stockach	9.01468, 47.85384	līch	l ī ch	liich	l ii ch	2
890	TUTT C10	III_35_0059	Mühlingen, Mühlingen	9.01554, 47.91191	lích	l í ch	liecht	l ie ch t	3
891	KST g9	III_18_0057	Bargen, Bargen	9.02233, 49.30537	leich	l ei ch	leicht	l ei ch t	1
892	MH T9	II_60_0071	Asbach, Asbach	9.02562, 49.34133	leichd	l ei ch d	leich	l ei ch	1
893	TUTT v1	III_34_0054	Altheim, Altheim	9.03387, 47.99511	laicht	l a i ch t	leicht	l ei ch t	1
894	KST g8	III_18_0058	Wollenberg, Wollenberg	9.03453, 49.29152	leich	l ei ch	leiche	l ei ch e	1
895	MH T3	II_60_0069	Neckarkatzenbach, Neckarkatzenbach	9.03457, 49.38441	leichd	l ei ch d	leicht	l ei ch t	1
896	TUTT C2/2, TUTT C2/1	III_35_0052	Zoznegg, Zoznegg	9.04053, 47.89958	liecht	l ie ch t	leich	l ei ch	3
897	TUTT C1	III_35_0054	Schwackenreute, Schwackenreute	9.04401, 47.91392	leicht	l ei ch t	leich	l ei ch	1
898	TUTT v4	III_34_0052	Krumbach, Krumbach	9.04788, 47.96159	leicht	l ei ch t	leiche	l ei ch e	1
899	MH L2	II_59_0101	Oberdielbach, Oberdielbach	9.05361, 49.44781	leichd	l ei ch d	leicht	l ei ch t	1
900	MH L6	II_59_0102	Waldkatzenbach, Waldkatzenbach	9.05484, 49.45603	leich	l ei ch	leicht	l ei ch t	1
901	KST o2	III_19_0052	Treschklingen, Treschklingen	9.05577, 49.22614	leicht	l ei ch t	laicht	l a i ch t	1
902	MH T6	II_60_0074	Binau, Binau	9.0577, 49.36658	leicht	l ei ch t	laicht	l a i ch t	1
903	KST o4	III_19_0061	Babstadt, Babstadt	9.05798, 49.24212	leich	l ei ch	leicht	l ei ch t	1
904	TUTT C5	III_35_0055	Winterspüren, Winterspüren	9.05857, 47.85618	līcht	l ī ch t	liecht	l ie ch t	2
905	TUTT K4	III_36_0059	Ludwigshafen, Ludwigshafen	9.05916, 47.8189	līicht	l ī i ch t	liecht	l ie ch t	2
906	TUTT R6	III_37_0039, III_37_0040, III_37_0038	Reichenau, Reichenau	9.06125, 47.69789	līīcht	l īī ch t	liecht	l ie ch t	2
907	KST g10	III_18_0063	Kälbertshausen, Kälbertshausen	9.06276, 49.31724	leichd	l ei ch d	leicht	l ei ch t	1
908	TUTT R4	III_37_0034, III_37_0035, III_37_0033, III_37_0032	Allensbach, Allensbach	9.06699, 47.71535	lichd	l i ch d	liich	l ii ch	2
909	TUTT v11	III_34_0055	Heudorf, Heudorf	9.07121, 47.99412	leícht	l e í ch t	leich	l ei ch	2
910	MH T4	II_60_0073	Guttenbach, Guttenbach	9.07142, 49.38983	laichd	l a i ch d	leischt	l ei sch t	3
911	MH L1	II_59_0103	Stümpfelbrunn, Strümpfelbrunn	9.07574, 49.4645	leicht	l ei ch t	leichd	l ei ch d	1
912	MH L3	II_59_0100	Schollbrunn, Schollbrunn	9.07962, 49.43431	leichd	l ei ch d	leich	l ei ch	1
913	TUTT K11	III_36_0061, III_36_0062, III_36_0063, III_36_0064, III_36_0060	Sipplingen, Sipplingen	9.09665, 47.79525	līcht	l ī ch t	liecht	l ie ch t	2
914	MH T5	II_60_0076	Reichenbuch, Reichenbuch	9.09708, 49.39371	laischt	l a i sch t	leischt	l ei sch t	1
915	MH L9	II_59_0104	Mülben, Mülben	9.09946, 49.46414	leischt	l ei sch t	leicht	l ei ch t	1
916	TUTT 07	III_33_0049	Rohrdorf, Rohrdorf	9.10207, 48.01811	leich	l ei ch	leicht	l ei ch t	1
917	MH T11	II_60_0079	Diedesheim, Diedesheim	9.11367, 49.34933	leich	l ei ch	leicht	l ei ch t	1
918	TUTT R1	III_37_0036	Dettingen, Dettingen	9.117, 47.73485	lichd	l i ch d	licht	l i ch t	1
919	TUTT K2	III_36_0065	Nesselwangen, Nesselwangen	9.11824, 47.81683	lich	l i ch	liecht	l ie ch t	2
920	TUTT v8	III_34_0060	Rast, Rast	9.12126, 47.93997	lejcht	l e j ch t	leich	l ei ch	2
921	MH C2	II_58_0104	Reisenbach, Reisenbach	9.12415, 49.50336	laichd	l a i ch d	leicht	l ei ch t	2
922	TUTT C3	III_35_0061	Sentenhart, Sentenhart	9.12618, 47.91369	leichd	l ei ch d	leicht	l ei ch t	1
923	TUTT o6	III_33_0046	Engelswies, Engelswies	9.12846, 48.04259	laicht	l a i ch t	leich	l ei ch	2
924	MH T15	II_60_0077	Lohrbach, Lohrbach	9.14183, 49.4	leicht	l ei ch t	leich	l ei ch	1
925	MH L8	II_59_0106	Wagenschwend, Wagenschwend	9.14637, 49.47256	leicht	l ei ch t	laicht	l a i ch t	1
926	KST g14	III_18_0069	Heinsheim, Heinsheim	9.14778, 49.26416	leicht	l ei ch t	leichd	l ei ch d	1
927	MH C3	II_58_0110	Scheidental, Scheidental	9.15106, 49.50744	laicht	l a i ch t	laichd	l a i ch d	1
928	TUTT o8	III_33_0051	Menningen, Menningen	9.15825, 48.01089	laich	l a i ch	leicht	l ei ch t	2
929	TUTT K9	III_36_0071	Überlingen, Überlingen	9.1592, 47.76732	liicht	l ii ch t	lich	l i ch	2
930	MH U1	II_60_0083	Neckarburken, Neckarburken	9.165, 49.37662	leischd	l ei sch d	leichd	l ei ch d	1
931	MH D1	II_58_0106	Mörschenhardt, Mörschenhardt	9.17211, 49.56893	laich	l a i ch	leicht	l ei ch t	2
932	SIG t1	III_38_0131	Konstanz, Konstanz	9.17758, 47.66385	līch	l ī ch	licht	l i ch t	2
933	MH U2	II_60_0084	Dallau, Dallau	9.19192, 49.38655	laicht	l a i ch t	leicht	l ei ch t	1
934	SIG n16	III_36_0075	Nußdorf, Nußdorf	9.19513, 47.75277	lich	l i ch	liech	l ie ch	1
935	SIG d1	III_33_0055	Göggingen, Göggingen	9.20194, 48.00389	laïsch	l a ï sch	leicht	l ei ch t	4
936	MH D3	II_58_0108	Mudau, Mudau	9.20615, 49.53336	leicht	l ei ch t	laicht	l a i ch t	1
937	SIG n3	III_36_0076	Hohenbodmann, Hohenbodmann	9.21042, 47.82312	liich	l ii ch	liecht	l ie ch t	2
938	MH M4	II_59_0116	Scheringen, Scheringen	9.23513, 49.46663	laischt	l a i sch t	leich	l ei ch	3
939	MH M9	II_59_0114	Rittersbach, Rittersbach	9.23597, 49.42445	lāich	l ā i ch	leicht	l ei ch t	2
940	SIG n8	III_36_0077	Lippertsreute, Lippertsreute	9.23743, 47.80427	līch	l ī ch	liech	l ie ch	2
941	MH M1	II_59_0120	Einbach, Waldhausen/Einbach	9.24238, 49.48477	leich	l ei ch	leicht	l ei ch t	1
942	SIG q3	III_37_0041	Oberuhldingen, Oberuhldingen	9.24549, 47.73557	le͜ich	l e ͜ i ch	liecht	l ie ch t	4
943	MH M11	II_59_0118	Waldhausen, Waldhausen	9.25731, 49.46733	laicht	l a i ch t	leicht	l ei ch t	1
944	MH Y2	III_18_0074	Neudenau, Neudenau	9.27037, 49.2923	laich	l a i ch	leich	l ei ch	1
945	SIG n7	III_36_0078	Frickingen, Frickingen	9.27056, 47.81023	liich	l ii ch	liech	l ie ch	1
946	MH U5	II_60_0086	Unterschefflenz, Unterschefflenz	9.27076, 49.39154	leich	l ei ch	leicht	l ei ch t	1
947	SIG q8/1	III_37_0047	Meersburg, Meersburg	9.27244, 47.69466	liecht	l ie ch t	liich	l ii ch	2
948	MH D7	II_58_0112	Unterneudorf, Unterneudorf	9.27534, 49.52921	laich	l a i ch	laicht	l a i ch t	1
949	SIG k5	III_35_0075	Hattenweiler, Hattenweiler	9.27568, 47.85957	leich	l ei ch	leiche	l ei ch e	1
950	MH U3	II_59_0124	Oberschefflenz, Oberschefflenz	9.28249, 49.41626	leicht	l ei ch t	laicht	l a i ch t	1
951	MH U7	II_60_0090	Waldmühlbach, Waldmühlbach	9.28262, 49.36078	léichd	l é i ch d	le̍icht	l e ̍ i ch t	3
952	SIG n13	III_36_0083, III_36_0085, III_36_0086	Mimmenausen, Mimmenausen	9.2852, 47.76025	liich	l ii ch	lich	l i ch	1
953	SIG n12	III_36_0081	Salem, Salem	9.28599, 47.77663	leich	l ei ch	liech	l ie ch	2
954	MH M13	II_59_0122	Großeicholzheim, Großeicholzheim	9.28966, 49.44361	leicht	l ei ch t	laicht	l a i ch t	1
955	MH v2	II_57_0138	Rippberg, Rippberg	9.29762, 49.62253	laich	l a i ch	leich	l ei ch	1
956	SIG q5	III_37_0044	Grasbeuren, Grasbeuren	9.29766, 47.73029	līcht	l ī ch t	lich	l i ch	2
957	SIG q4	III_37_0043	Buggensegel, Buggensegel	9.29936, 47.74645	liᵉcht	l i ᵉ ch t	liecht	l ie ch t	1
958	MH Y4	III_18_0076	Stein am Kocher, Stein	9.29954, 49.26198	le̠ich	l e ̠ i ch	leich	l ei ch	1
959	SIG n11	III_36_0082	Weildorf, Weildorf	9.30037, 47.78969	līchd	l ī ch d	lich	l i ch	2
960	SIG k3	III_35_0073, III_35_0074, III_35_0071, III_35_0072	Denkingen, Denkingen	9.30821, 47.89505	leich	l ei ch	leicht	l ei ch t	1
961	MH v1	II_57_0140	Gottersdorf, Gottersdorf	9.31064, 49.63751	leicht	l ei ch t	leich	l ei ch	1
962	SIG n5	III_36_0072	Heiligenberg, Heiligenberg	9.31203, 47.81993	leich	l ei ch	liicht	l ii ch t	2
963	MH M12	II_59_0121	Bödigheim, Bödigheim	9.31522, 49.47408	leischt	l ei sch t	leicht	l ei ch t	1
964	SIG q10	III_37_0048	Hagnau, Hagnau	9.31963, 47.67634	liecht	l ie ch t	licht	l i ch t	1
965	SIG n10	III_36_0073	Beuren, Beuren	9.32135, 47.80541	liechd	l ie ch d	liecht	l ie ch t	1
966	SIG q6	III_37_0045, III_37_0046	Ahausen, Ahausen	9.32247, 47.72502	līchd	l ī ch d	liicht	l ii ch t	3
967	MH E1	II_58_0115	Hainstadt, Hainstadt	9.33082, 49.53905	leichd	l ei ch d	leicht	l ei ch t	1
968	SIG r7	III_37_0051	Ittendorf, Ittendorf	9.34074, 47.70119	liecht	l ie ch t	liicht	l ii ch t	1
969	STU u1	III_26_0090	Nürtingen, Nürtingen	9.34192, 48.62663	leich	l ei ch	leicht	l ei ch t	1
970	SIG o1	III_36_0088	Betenbrunn, Betenbrunn	9.34649, 47.8185	līch	l ī ch	liicht	l ii ch t	3
971	SIG r2	III_37_0050	Bermatingen, Bermatingen	9.34868, 47.73084	līch	l ī ch	līcht	l ī ch t	1
972	SIG o3	III_36_0098	Lellwangen, Lellwangen	9.36523, 47.79833	līcht	l ī ch t	liicht	l ii ch t	2
973	MH E2	II_91_0001	Hettingen, Hettingen	9.36644, 49.5194	laichd	l a i ch d	leiche	l ei ch e	2
974	SIG u1	III_38_0026	Immenstaad, Immenstaad	9.3675, 47.66625	liach	l i a ch	licha	l i ch a	2
975	SIG l2	III_35_0080	Illmensee, Illmensee	9.37456, 47.86209	līchte	l ī ch t e	liicht	l ii ch t	3
976	MH o1	II_89_0016	Rauenberg, Rauenberg	9.38407, 49.74117	laischt	l a i sch t	leicht	l ei ch t	2
977	SIG o2	III_36_0089	Deggenhausen, Deggenhausen	9.3844, 47.80143	liech	l ie ch	liecht	l ie ch t	1
978	SIG r3	III_37_0052, III_37_0053	Markdorf, Markdorf	9.38933, 47.72088	liich	l ii ch	lich	l i ch	1
979	MH N8	II_92_0001	Götzingen, Götzingen	9.39465, 49.49693	leicht	l ei ch t	laicht	l a i ch t	1
980	MH V5	II_93_0004	Korb, Korb	9.39732, 49.35594	leicht	l ei ch t	laicht	l a i ch t	1
981	MH f2	II_88_0005	Boxtal, Boxtal	9.40146, 49.76416	laich	l a i ch	leicht	l ei ch t	2
982	SIG o5	III_36_0093	Roggenbeuren, Roggenbeuren	9.40565, 47.76961	liech	l ie ch	liecht	l ie ch t	1
983	SIG r4	III_37_0057	Riedheim, Riedheim	9.41014, 47.70429	liech	l ie ch	liecht	l ie ch t	1
984	MH N5	II_92_0007, II_92_0006	Osterburken, Osterburken	9.42838, 49.4308	leicht	l ei ch t	laicht	l a i ch t	1
985	SIG o4	III_36_0094	Limpach, Limpach	9.42902, 47.79495	lich	l i ch	liecht	l ie ch t	2
986	SIG o6	III_36_0096	Urnau, Urnau	9.43083, 47.76354	līcht	l ī ch t	liech	l ie ch	3
987	SIG r6	III_37_0058	Hepbach, Hepbach	9.43103, 47.7193	liech	l ie ch	leiche	l ei ch e	3
988	MH o3	II_89_0012	Sonderriet, Sonderriet	9.43938, 49.71753	leich	l ei ch	leicht	l ei ch t	1
989	MH o7	II_89_0007	Nassig, Nassig	9.45146, 49.73582	laicht	l a i ch t	leicht	l ei ch t	1
990	MH N7	II_92_0009	Sindolsheim, Sindolsheim	9.45384, 49.48715	leich	l ei ch	laicht	l a i ch t	2
991	MH o4	II_89_0014	Hundheim, Hundheim	9.46691, 49.69109	leicht	l ei ch t	leich	l ei ch	1
992	MH N9	II_92_0008	Rosenberg, Rosenberg	9.4752, 49.45583	leichd	l ei ch d	leicht	l ei ch t	1
993	MH E6	II_91_0123, II_91_0005	Bretzingen, Bretzingen	9.48682, 49.57826	leich	l ei ch	leicht	l ei ch t	1
994	STU u2	III_26_0084	Bissingen/Teck, Bissingen-Teck	9.49128, 48.60024	leich	l ei ch	leiche	l ei ch e	1
995	MH o5	II_89_0011, II_89_0010, II_89_0009	Sachsenhausen, Sachsenhausen	9.49147, 49.73223	laicht	l a i ch t	leicht	l ei ch t	1
996	MH O1	II_92_0010	Hohenstadt, Hohenstadt	9.51685, 49.49168	laischt	l a i sch t	leicht	l ei ch t	2
997	MH p5	II_89_0024	Külsheim, Külsheim	9.5236, 49.66947	leich	l ei ch	leicht	l ei ch t	1
998	MH W2	II_93_0011	Ballenberg, Ballenberg	9.55086, 49.40093	laicht	l a i ch t	leicht	l ei ch t	1
999	MH F2	II_91_0009	Brehmen, Brehmen	9.55454, 49.56839	laichd	l a i ch d	laicht	l a i ch t	1
1000	MH O4	II_92_0013	Schillingstadt, Schillingstadt	9.57461, 49.46035	leichd	l ei ch d	leicht	l ei ch t	1
1001	MH x1	II_90_0010	Eiersheim, Eiersheim	9.58787, 49.65953	leichd	l ei ch d	leicht	l ei ch t	1
1002	MH W4	II_93_0019	Oberndorf, Oberndorf	9.59181, 49.40817	leich	l ei ch	laⁱcht	l a ⁱ ch t	3
1003	MH x6	II_90_0012	Königheim, Königheim	9.59419, 49.61802	laicht	l a i ch t	leicht	l ei ch t	1
1004	MH O9	II_92_0022	Angeltürn, Angeltürn	9.59726, 49.48572	laicht	l a i ch t	leiche	l ei ch e	2
1005	MH O5	II_92_0020, II_92_0021, II_92_0019	Schwabhausen, Schwabhausen	9.60196, 49.45569	laachd	l aa ch d	leicht	l ei ch t	3
1006	MH W5	II_93_0020	Neunstetten, Neunstetten	9.61267, 49.41114	leichd	l ei ch d	leicht	l ei ch t	1
1007	MH p9	II_89_0027	Niklashausen, Niklashausen	9.6175, 49.70453	laicht	l a i ch t	leicht	l ei ch t	1
1008	MH g1	II_88_0024	Dertingen über Wertheim a.M., Dertingen	9.61957, 49.7665	leichd	l ei ch d	leicht	l ei ch t	1
1009	MH O6	II_92_0016, II_92_0018, II_92_0017	Windischbuch, Windischbuch	9.62194, 49.43593	laicht	l a i ch t	leicht	l ei ch t	1
1010	MH F6	II_91_0014	Epplingen, Epplingen	9.62742, 49.5054	leichd	l ei ch d	leicht	l ei ch t	1
1011	MH W7	II_93_0022	Krautheim, Krautheim	9.63369, 49.39159	leicht	l ei ch t	leich	l ei ch	1
1012	MH x8	II_90_0015	Tauberbischofsheim, Tauberbischofsheim	9.66553, 49.62352	leich	l ei ch	laich	l a i ch	1
1013	MH P2	II_92_0040	Schweigern, Schweigern	9.66576, 49.49224	laichd	l a i ch d	laicht	l a i ch t	1
1014	MH y4	II_90_0021	Dittigheim, Dittigheim	9.67647, 49.61035	leiche	l ei ch e	leicht	l ei ch t	1
1015	MH G11	II_91_0019	Oberschüpf, Oberschüpf	9.67687, 49.52252	leichd	l ei ch d	leicht	l ei ch t	1
1016	STU k1	III_24_0105	Wäschenbeuren, Wäschenbeuren	9.68695, 48.75984	leich	l ei ch	leiche	l ei ch e	1
1017	MH P4	II_92_0030, II_92_0031, II_92_0029, II_92_0032	Assamstadt, Assamstadt	9.68738, 49.42689	laichd	l a i ch d	leicht	l ei ch t	2
1018	MH G10	II_91_0018	Beckstein, Beckstein	9.70422, 49.54668	leichd	l ei ch d	leicht	l ei ch t	1
1019	MH G3	II_91_0026	Gerlachsheim, Gerlachsheim	9.71775, 49.57998	leich	l ei ch	leicht	l ei ch t	1
1020	MH G4	II_91_0025	Marbach, Marbach	9.7264, 49.56581	leichd	l ei ch d	leicht	l ei ch t	1
1021	MH y1	II_89_0036	Großrinderfeld, Grossrinderfeld	9.73405, 49.66558	lächt	l ä ch t	lächcht	l ä ch ch t	2
1022	MH y2	II_90_0025	Paimar, Paimar	9.75368, 49.6402	leich	l ei ch	leicht	l ei ch t	1
1023	MH G6	II_91_0028, II_91_0029	Messelhausen, Messelhausen	9.7887, 49.5756	laich	l a i ch	leich	l ei ch	1
1024	MH y10	II_89_0042	Ilmspan, Ilmspan	9.79016, 49.66609	laich	l a i ch	laicht	l a i ch t	1
1025	MH y7	II_90_0131	Vilchband, Vilchband	9.82424, 49.58989	leicht	l ei ch t	laicht	l a i ch t	1
1026	MH ya2	II_90_0028	Unterwittighausen, Unterwittighausen	9.83878, 49.61344	leichd	l ei ch d	leicht	l ei ch t	1
1027	Co x 1	III_14_0008	Ranspach, Ranspach	7.01113, 47.88081	licht	l i ch t	liecht	l ie ch t	1
1028	Hag E 8	III_5_0026	Schopperten, Schopperten	7.05316, 48.94524	liecht	l ie ch t	leiche	l ei ch e	3
1029	Hag E 6/1, Hag E 6/2	III_5_0028, III_5_0029	Saarbuckenheim (Sarre-Union), Saarbuckenheim	7.08686, 48.93919	lischt	l i sch t	licht	l i ch t	1
1030	Hag E 6/1, Hag E 6/2	III_5_0028, III_5_0029	Saarbuckenheim (Sarre-Union), Saarbuckenheim	7.08686, 48.93919	liecht	l ie ch t	licht	l i ch t	1
1031	Co i 7	III_13_0006	Breitenbach (Breitenbach-Haut-Rhin), Breitenbach	7.10087, 48.02382	lichȧ	l i ch ȧ	liech	l ie ch	2
1032	Co i 7	III_13_0006	Breitenbach (Breitenbach-Haut-Rhin), Breitenbach	7.10087, 48.02382	lichȧ	l i ch ȧ	licha	l i ch a	1
1033	Co i 9	III_13_0003, III_13_0004	Stossweier, Stossweier	7.10163, 48.05432	licha	l i ch a	licht	l i ch t	1
1034	Co i 9	III_13_0003, III_13_0004	Stossweier, Stossweier	7.10163, 48.05432	licht	l i ch t	licha	l i ch a	1
1035	Co i 1/1, Co i 1/2	III_13_0065	Münster (Munster), Münster	7.13185, 48.0418	lĭchă	l ĭ ch ă	licha	l i ch a	2
1036	Stra V 1, Stra U 1/1, Stra U 1/2	III_12_0002	Markich (Sainte-Marie-Aux-Marines), Markirch	7.17972, 48.24483	lichd	l i ch d	licht	l i ch t	1
1037	Co y 1/2, Co y 1/1	III_14_0017	Rimbach-Zell (Rimbachzell), Rimbach-Zell	7.17995, 47.8995	licht	l i ch t	liicht	l ii ch t	1
1038	Co y 1/2, Co y 1/1	III_14_0017	Rimbach-Zell (Rimbachzell), Rimbach-Zell	7.17995, 47.8995	līcht	l ī ch t	liicht	l ii ch t	2
1039	Co U 12	III_16_0021, III_16_0020	Hirzbach (Hirtzbach), Hirzbach	7.22017, 47.59449	līcht	l ī ch t	licht	l i ch t	1
1040	Co U 12	III_16_0021, III_16_0020	Hirzbach (Hirtzbach), Hirzbach	7.22017, 47.59449	līcht	l ī ch t	li̠cht	l i ̠ ch t	2
1041	Hag N 14	III_6_0030, III_6_0029	Ottweiler (Ottwiller), Ottweiler	7.23096, 48.86516	licht	l i ch t	lischt	l i sch t	1
1042	Co U 7/1, Co U 7/2	III_16_0029	Altkirch, Altkirch	7.24009, 47.62592	līcht	l ī ch t	licht	l i ch t	1
1043	Stra G 3	III_11_0010, III_11_0009	Meisengott (Maisonsgoutte), Meisengott	7.26349, 48.3533	licht	l i ch t	liecht	l ie ch t	1
1044	Co N8/1, Co N8/2	III_15_0015	Illfurt (Illfurth), Illfurt	7.26494, 47.67073	līcht	l ī ch t	licht	l i ch t	1
1045	Co y 15	III_14_0026, III_14_0025	Feldkirch, Feldkirch	7.27197, 47.86504	licht	l i ch t	leicht	l ei ch t	1
1046	Stra O 5, Stra U 2	III_11_0082	klein Leberau (Lièpvre), Leberau (Lièpvre), Leberau	7.28169, 48.2709	licht	l i ch t	liecht	l ie ch t	1
1047	Stra O 5, Stra U 2	III_11_0082	klein Leberau (Lièpvre), Leberau (Lièpvre), Leberau	7.28169, 48.2709	lischt	l i sch t	liecht	l ie ch t	1
1048	Stra l 1, Stra l 3	III_9_0005, III_9_0007	Engenthal, Engental, Engental-Windsburg, Engental	7.30153, 48.63467	licht	l i ch t	liecht	l ie ch t	1
1049	Stra l 1, Stra l 3	III_9_0005, III_9_0007	Engenthal, Engental, Engental-Windsburg, Engental	7.30153, 48.63467	līcht	l ī ch t	licht	l i ch t	1
1050	Stra l 1, Stra l 3	III_9_0005, III_9_0007	Engenthal, Engental, Engental-Windsburg, Engental	7.30153, 48.63467	līcht	l ī ch t	liecht	l ie ch t	2
1051	Stra l 2	III_9_0006	Wangenburg, Wangenburg	7.30732, 48.6228	licht	l i ch t	leiche	l ei ch e	2
1052	Co G3	III_14_0123	Kingersheim, Kingersheim	7.33579, 47.79025	licht	l i ch t	leiche	l ei ch e	2
1053	Co F7/1, Co F7/2	III_14_0107, III_14_0108, III_14_0121, III_14_0119, III_14_0115, III_14_0111, III_14_0112, III_14_0116, III_14_0113, III_14_0118, III_14_0120, III_14_0117, III_14_0114, III_14_0109, III_14_0110	Mülhausen, Mülhausen	7.34375, 47.7517	licht	l i ch t	lischt	l i sch t	1
1054	Co F7/1, Co F7/2	III_14_0107, III_14_0108, III_14_0121, III_14_0119, III_14_0115, III_14_0111, III_14_0112, III_14_0116, III_14_0113, III_14_0118, III_14_0120, III_14_0117, III_14_0114, III_14_0109, III_14_0110	Mülhausen, Mülhausen	7.34375, 47.7517	licht	l i ch t	liecht	l ie ch t	1
1055	Co G4, Co G7	III_14_0122	Napoleonsinsel (Ile Napoléon), Illzach, Illzach, Illzach	7.34839, 47.78217	liecht	l ie ch t	licht	l i ch t	1
1056	Co z 1	III_14_0034, III_14_0035	Ensisheim, Ensisheim	7.35432, 47.86522	licht	l i ch t	līcht	l ī ch t	1
1057	Co G8/1, Co G8/2	III_14_0129	Modenheim, Modenheim	7.35997, 47.76894	licht	l i ch t	leiche	l ei ch e	2
1058	Hag V 9	III_7_0045, III_7_0046	St. Johann (Saint-Jean-Saverne), St. Johann	7.36064, 48.76931	licht	l i ch t	leicht	l ei ch t	1
1059	Stra W 7	III_12_0012, III_12_0010	Rohrschweier (Rorschwihr), Rohrschweier	7.36295, 48.21541	licht	l i ch t	liecht	l ie ch t	1
1060	Co l 1/5, Co l 1/3, Co l 1/4, Co l 1/1, Co l 1/6, Co l 1/2	III_13_0030	Kolmar (/Hausen an der Möhlin), Kolmar, Kolmar	7.36359, 48.08198	līcht	l ī ch t	licht	l i ch t	1
