	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_maurer_align	item_DWA	item_DWA_align	Levenshtein_item
53	Stra W 1, Stra W 2	III_12_0008	St. Pilt (saint-Hyppolyte), Orschweiler (Orschwiller), Orschweiler	7.38445, 48.24184	åtzel	å tz e l	atzel	a tz e l	1
54	Stra H 7	III_11_0020	Reichsfeld, Reichsfeld	7.38628, 48.36613	ātzel	ā tz e l	atzl	a tz l	2
55	Stra m 3/2	III_8_0045	Singrist, Singrist	7.38757, 48.6705	åtzel	å tz e l	atzel	a tz e l	1
56	Stra W 5	III_12_0014	Gemar (Guémar), Gemar	7.39289, 48.18656	ātzel	ā tz e l	atzel	a tz e l	1
57	Stra P 9	III_11_0094	Kinzheim (Kintzheim), Kinzheim	7.39476, 48.25441	åzel	å z e l	aotzel	a o tz e l	3
58	Stra m 8	III_9_0010	Romansweiler, Romansweiler	7.40829, 48.64445	åzel	å z e l	atzel	a tz e l	2
59	Hag V 11	III_7_0049	Steinburg (Steinbourg), Steinburg	7.41332, 48.7697	åtzel	å tz e l	atzel	a tz e l	1
60	Hag O 12	III_6_0040	Weitersweiler (Weiterswiller), Weitersweiler	7.41341, 48.85298	aztel	a z t e l	atzel	a tz e l	2
61	Co l 2	III_13_0031	Sundhofen (Sundhoffen), Sundhofen	7.41499, 48.04248	åtzel	å tz e l	atzel	a tz e l	1
62	Stra H 5	III_11_0018	Andlau, Andlau	7.41747, 48.38635	atzel	a tz e l	åtzel	å tz e l	1
63	Stra H 13	III_11_0024	Nothalten, Nothalten	7.41957, 48.3503	āzel	ā z e l	atzel	a tz e l	2
64	Stra P 7	III_11_0087	Scherweiler (Scherwiller), Scherweiler	7.4198, 48.28734	ātzel	ā tz e l	aatzel	aa tz e l	2
65	Co d 4	III_12_0094	Holzweier, Holzweier	7.42541, 48.11028	åtzel	å tz e l	atzel	a tz e l	1
66	Stra P 5	III_11_0090, III_11_0089	Dambach (Dambach-La-Ville), Dambach	7.42838, 48.32103	atzle	a tz l e	nazl	n a z l	3
67	Stra t 15/1	III_10_0006	Flexburg, Flexburg	7.43177, 48.57213	adzel	a d z e l	ātzel	ā tz e l	2
68	Stra e 22	III_8_0032	Waldolwisheim, Waldolwisheim	7.43629, 48.73254	åtzl	å tz l	atzl	a tz l	1
69	Stra e 5	III_8_0036	Furchhausen, Furchhausen	7.43921, 48.71868	åtzel	å tz e l	atzel	a tz e l	1
70	Co l 10	III_13_0032	Appenweier (Appenwihr), Appenweier	7.43962, 48.02594	atzel	a tz e l	ātzel	ā tz e l	1
71	Stra A 3/2	III_10_0089	Börsch (Boersch), Börsch	7.43994, 48.47577	åtzel	å tz e l	atzel	a tz e l	1
