	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
613	TÜB c5	III_25_0002	Langenbrand, Langenbrand	8.36334, 48.70441	harebutte	hagebutte	1	hachebutte	hagebutte	2	Hagebutte	Hagebutte	0
614	TÜB N3	na	Hinterlehengericht	8.36541, 48.26734	hagebutze	na	999	hagebutze	na	999	Hagebutte	na	999
615	TUTT U14	III_38_0008, III_38_0009	Küßnach, Küssnach	8.36574, 47.59396	hagebutze	hagebutte, hagebutze	0	hagebutze	hagebutte, hagebutze	0	Hagebutte	Hagebutte	0
616	TUTT U5	III_38_0007	Wutöschingen, Wutöschingen	8.36613, 47.65918	hagebuze	hagebuze	0	hagebutze	hagebutze	0	Hagebutte	Hagebutte	0
617	TUTT k10	III_33_0001	Unterkirnach, Unterkirnach	8.36628, 48.07845	hagebutze	hagabutze	1	hagebutze	hagebutze	0	Hagebutte	Hagebutte	0
618	KST U5	na	Lautenbach bei Gernsbach	8.37068, 48.75614	hagebutte	na	999	hagebutte	na	999	Hagebutte	na	999
619	KST F13	III_22_0002	Bruchhausen bei Ettlingen, Bruchhausen	8.371, 48.92716	hagebudde	hagebudde	0	hagebutte	hagebutte	0	Hagebutte	Hagebutte	0
620	TUTT k9	III_33_0002	Herzogenweiler, Herzogenweiler	8.37157, 48.0254	hāgebuze	hagebutze	2	hagebutze	hagebutze	0	Hagebutte	Hagebutte	0
621	TÜB N1	III_30_0007	Schenkenzell, Schenkenzell	8.37253, 48.31105	hagebudde	hagebudde, hagebutze	0	hagebutte	hagebutte, hagebutze	0	Hagebutte	Hagebutte	0
622	TUTT c2	III_32_0002	Peterzell, Peterzell	8.37425, 48.13255	hagebutze	hagebutz	1	hagebutze	hagebutz	1	Hagebutte	Hagebutte	0
623	TUTT Ua1	III_38_0083	Lienheim, Lienheim	8.37469, 47.5721	haggebutze	hagebutze	1	hagebutze	hagebutze	0	Hagebutte	Hagebutte	0
624	TUTT N8	III_37_0005	Ofteringen, Ofteringen	8.37663, 47.67838	haggebutze	haggebutze	0	hagebutze	hagebutze	0	Hagebutte	Hagebutte	0
625	TUTT F5	III_36_0015	Oberwangen u. Unterwangen, Oberwangen	8.3775, 47.7761	hagebutze	hagebutze	0	hagebutze	hagebutze	0	Hagebutte	Hagebutte	0
626	KST N3	III_23_0002	Oberweier, Oberweier	8.37866, 48.91717	hagebutte	hagebutte	0	hagebutte	hagebutte	0	Hagebutte	Hagebutte	0
627	TUTT F14	III_36_0007	Brunnadern, Brunnadern	8.38083, 47.79495	hagebutzi	haggebútze	3	hagebutze	hagebutze	0	Hagebutte	Hagebutte	0
628	TUTT N9	III_37_0002	Degernau, Degernau	8.38187, 47.66635	haggebutze	hagebutze	1	hagebutze	hagebutze	0	Hagebutte	Hagebutte	0
629	KST F12	na	Ettlingenweier	8.38589, 48.92887	hagebutte	na	999	hagebutte	na	999	Hagebutte	na	999
630	TUTT N6	III_37_0006	Obereggingen, Obereggingen	8.38631, 47.70175	hagebutze	hagebůtte	2	hagebutze	hagebutte	1	Hagebutte	Hagebutte	0
631	TUTT r3	III_34_0006	Hubertshofen, Hubertshofen	8.38827, 47.96002	hagebutze	haggebutze	1	hagebutze	hagebutze	0	Hagebutte	Hagebutte	0
632	KST N12	na	Moosbronn	8.38849, 48.83638	hagebutze	na	999	hagebutze	na	999	Hagebutte	na	999
633	TUTT N3	III_37_0004	Mauchen, Mauchen	8.39032, 47.73994	hagebutzå	hagebutze	1	hagebutze	hagebutze	0	Hagebutte	Hagebutte	0
634	TÜB c3	III_25_0005	Reichental, Reichental	8.39101, 48.72956	hagäbudde	hagäbuttä	3	hagebutte	hagebutte	0	Hagebutte	Hagebutte	0
635	TUTT U13	III_38_0010	Geißlingen, Geisslingen	8.39181, 47.61975	hagebutze	hagebutze	0	hagebutze	hagebutze	0	Hagebutte	Hagebutte	0
636	TUTT N7	III_37_0007	Untereggingen, Untereggingen	8.39385, 47.69277	hagebutze	hagebutze	0	hagebutze	hagebutze	0	Hagebutte	Hagebutte	0
637	KST y 11	III_20_0008	Eggenstein, Eggenstein	8.39572, 49.08482	hagebutze	hagebutze	0	hagebutze	hagebutze	0	Hagebutte	Hagebutte	0
638	TUTT F1	na	Münchingen	8.39596, 47.82501	haggebutze	na	999	hagebutze	na	999	Hagebutte	na	999
