	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
55	MH R2	na	Heidelberg-Kirchheim	8.66773, 49.37837	åschkitzl	na	999	arschkitzl	na	999	Arschkitzel	na	999
56	MH A3	II_58_0070	Hohensachsen, Hohensachsen	8.66935, 49.51919	aschkizl	aschkitzl	1	arschkitzl	arschkitzl	0	Arschkitzel	Arschkitzel	0
57	MH A1	II_58_0073	Weinheim, Weinheim	8.67068, 49.55495	aschkitzel	aʳschkitzel	1	arschkitzl	arschkitzl	0	Arschkitzel	Arschkitzel	0
58	KST e10	III_18_0024	Malschenberg, Malschenberg	8.67996, 49.25599	āschkitzl	aschkitzl	1	arschkitzl	arschkitzl	0	Arschkitzel	Arschkitzel	0
59	KST m1	III_19_0022	Malsch , Malsch <Maleck>	8.68153, 49.24579	aschkizl	aschkitzl	1	arschkitzl	arschkitzl	0	Arschkitzel	Arschkitzel	0
60	MH J3/2, MH J3/1	II_59_0077	Handschuhsheim, Heidelberg-Handschuhsheim, Heidelberg-Handschuhsheim	8.68613, 49.42774	oarschkitzle, arschkitzel	arschkitzel	0	arschkitzle, arschkitzl	arschkitzl	0	Arschkitzel	Arschkitzel	0
61	MH R5, MH R4	na	Leimen	8.68891, 49.34902	arschkitzler, aschkitzel	na	999	arschkitzler, arschkitzl	na	999	Arschkitzel	na	999
62	MH R3	II_60_0041	Heidelberg-Rohrbach, Heidelberg-Rohrbach	8.69, 49.38005	aschkitzel	arschkitzel	1	arschkitzl	arschkitzl	0	Arschkitzel	Arschkitzel	0
63	KST e1	III_18_0022	Nussloch, Nussloch	8.69576, 49.32301	arschkizzler	arschkizzler	0	arschkitzler	arschkitzler	0	Arschkitzel	Arschkitzel	0
64	KST m2	III_19_0023	Rettigheim, Rettigheim	8.6981, 49.24111	aichkitzalen	arschkitzel	5	arschkitzerlen	arschkitzl	4	Arschkitzel	Arschkitzel	0
65	KST e9	III_18_0025	Rauenberg, Rauenberg	8.70096, 49.27036	oaschkitzlin	arschkitzle	4	arschkitzlin	arschkitzle	2	Arschkitzel	Arschkitzel	0
66	MH A4	II_58_0076	Rippenweier, Rippenweier	8.70861, 49.50646	aaschkitzel	aschkitzel	1	arschkitzl	arschkitzl	0	Arschkitzel	Arschkitzel	0
67	KST m3	na	Mühlhausen	8.72271, 49.24953	aschgutzel	na	999	arschkutzl	na	999	Arschkitzel	na	999
68	MH J8	na	Ursenbach	8.72439, 49.49399	ārschkitzel	na	999	arschkitzl	na	999	Arschkitzel	na	999
69	MH A5	II_58_0077	Oberflockenbach, Oberflockenbach	8.73109, 49.51102	åschkitzl	aᵒschkitzel	3	arschkitzl	arschkitzl	0	Arschkitzel	Arschkitzel	0
70	KST e8	III_18_0028	Dielheim, Dielheim	8.7354, 49.28257	arschkitzel	arschkitzel	0	arschkitzl	arschkitzl	0	Arschkitzel	Arschkitzel	0
71	MH A6	II_58_0091	Steinklingen, Steinklingen	8.74393, 49.51166	āschkizzel	aoschkitzln	5	arschkitzl	arschkitzln	1	Arschkitzel	Arschkitzel	0
