	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
1198	TÜB w1/1, TÜB w1/2	III_10_0135	Durbach, Durbach	8.01775, 48.49407	dissel	dissel	0	disl	disl	0	Deichsel	Deichsel	0
1199	KST D11	III_5_0110, III_5_0112	Trimbach, Trimbach	8.0182, 48.94347	deisel	deisel, dissel	0	deisl	deisl, disl	0	Deichsel	Deichsel	0
1200	TÜB D7	III_11_0071	Fußbach, Fußbach	8.01836, 48.36476	dissl	dissel	1	disl	disl	0	Deichsel	Deichsel	0
1201	TÜB h1/1, TÜB h1/2	III_9_0103	Gamshurst, Gamshurst	8.0187, 48.66413	dissl, dissel	dissel	0	disl	disl	0	Deichsel	Deichsel	0
1202	TÜB L10	na	Welschensteinach	8.01871, 48.27471	dissel	na	999	disl	na	999	Deichsel	na	999
1203	TÜB w6	III_10_0139	Reichenbach, Reichenbach	8.01986, 48.42981	disel	disel	0	disl	disl	0	Deichsel	Deichsel	0
1204	TÜB p12	III_10_0068	Nussbach, Nussbach	8.02103, 48.53543	dissel	dissel	0	disl	disl	0	Deichsel	Deichsel	0
1205	TUTT a2	III_12_0143	Niederwinden, Niederwinden	8.02152, 48.14244	dißle	diesle	2	disle	diesle	1	Deichsel	Deichsel	0
1206	KST L9	III_6_0091	Leutenheim, Leutenheim	8.02175, 48.843	dischel	dissel	2	dischl	disl	2	Deichsel	Deichsel	0
1207	TUTT Sa3	III_17_0058	Murg, Murg	8.02352, 47.55376	diechsle	diëchsle	1	diegsle	diegsle	0	Deichsel	Deichsel	0
1208	TUTT S2	III_16_0126	Segeten, Segeten	8.02357, 47.65954	di͡achsla	diechsle	3	diegsle	diegsle	0	Deichsel	Deichsel	0
1209	TÜB p15	III_10_0071	Erlach, Erlach	8.02495, 48.56914	dissel	dissel	0	disl	disl	0	Deichsel	Deichsel	0
1210	TÜB S1, TÜB S2	III_12_0058, III_12_0060	Biederbach, Ober- und Unterbiederbach, Oberbiederbach, Unterbiederbach	8.02694, 48.2183	dissle	dißle, dissle	0	disle	disle	0	Deichsel	Deichsel	0
