	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_maurer_align	item_DWA	item_DWA_align	Levenshtein_item
270	TUTT K5	III_36_0053	Espasingen, Espasingen	9.01058, 47.82135	fliege	f l ie g e	fliage	f l i a g e	1
271	TUTT C6	III_35_0056	Stockach, Stockach	9.01468, 47.85384	flieg	f l ie g	fliig	f l ii g	1
272	TUTT o3	III_33_0047	Leibertingen, Leibertingen	9.01551, 48.04265	fleige	f l ei g e	fleig	f l ei g	1
273	TUTT C10	III_35_0059	Mühlingen, Mühlingen	9.01554, 47.91191	fleig	f l ei g	fleiga	f l ei g a	1
274	TUTT K6	III_36_0054	Bodman, Bodman	9.02835, 47.80402	fliege	f l ie g e	flieg	f l ie g	1
275	TUTT v5	III_34_0051	Boll, Boll	9.0299, 47.9487	fleigä	f l ei g ä	fleiga	f l ei g a	1
276	TUTT v3	III_34_0053	Bietingen, Bietingen	9.03261, 47.97091	fleige	f l ei g e	fliege	f l ie g e	2
277	TUTT g1	III_32_0042	Glashütte (Heuberg), Glashütte	9.03485, 48.1237	fluig	f l u i g	fluiga	f l u i g a	1
278	TUTT C2/2, TUTT C2/1	III_35_0052	Zoznegg, Zoznegg	9.04053, 47.89958	flige	f l i g e	flaig	f l a i g	2
279	TUTT v4	III_34_0052	Krumbach, Krumbach	9.04788, 47.96159	fléig	f l é i g	fleige	f l ei g e	2
280	TUTT o4	III_33_0042	Kreenheinstetten, Kreenheinstetten	9.05221, 48.0555	flaig	f l a i g	fleig	f l ei g	1
281	TUTT C5	III_35_0055	Winterspüren, Winterspüren	9.05857, 47.85618	fliega	f l ie g a	flieg	f l ie g	1
282	TUTT K4	III_36_0059	Ludwigshafen, Ludwigshafen	9.05916, 47.8189	fliä̆gä̆	f l i ä ̆ g ä ̆	fliege	f l ie g e	4
283	TUTT R4	III_37_0034, III_37_0035, III_37_0033, III_37_0032	Allensbach, Allensbach	9.06699, 47.71535	fliag	f l i a g	flieg	f l ie g	1
284	TUTT v11	III_34_0055	Heudorf, Heudorf	9.07121, 47.99412	fleig	f l ei g	fliege	f l ie g e	3
285	TUTT R2	III_37_0031	Kaltbrunn, Kaltbrunn	9.07201, 47.73526	fliega	f l ie g a	fliege	f l ie g e	1
286	TUTT K12	III_36_0058	Langenrain, Langenrain	9.07596, 47.76281	fleiege	f l eie g e	fliege	f l ie g e	1
287	TUTT g2	III_32_0043	Stetten a.k.M. (am kalten Markt), Stetten	9.07816, 48.12086	fluig	f l u i g	fluige	f l u i g e	1
288	TUTT K3	III_36_0066	Bonndorf, Bonndorf	9.09477, 47.82968	flieg	f l ie g	flig	f l i g	1
289	TUTT K11	III_36_0061, III_36_0062, III_36_0063, III_36_0064, III_36_0060	Sipplingen, Sipplingen	9.09665, 47.79525	flieg	f l ie g	fliag	f l i a g	1
290	TUTT 07	III_33_0049	Rohrdorf, Rohrdorf	9.10207, 48.01811	fleig	f l ei g	fleiga	f l ei g a	1
291	TUTT 05	III_33_0045	Langenhart, Langenhart	9.10404, 48.04793	fleig	f l ei g	fleige	f l ei g e	1
292	TUTT R1	III_37_0036	Dettingen, Dettingen	9.117, 47.73485	flieg	f l ie g	flîge	f l î g e	3
293	TUTT K2	III_36_0065	Nesselwangen, Nesselwangen	9.11824, 47.81683	flig	f l i g	flieg	f l ie g	1
294	TUTT v8	III_34_0060	Rast, Rast	9.12126, 47.93997	fle̠ige	f l e ̠ i g e	fleig	f l ei g	2
295	TUTT C3	III_35_0061	Sentenhart, Sentenhart	9.12618, 47.91369	fleige	f l ei g e	fleigge	f l ei gg e	1
296	TUTT o6	III_33_0046	Engelswies, Engelswies	9.12846, 48.04259	fluig	f l u i g	fluigae	f l u i g a e	2
297	TUTT K10	III_36_0151	Hödingen, Hödingen	9.13275, 47.78865	flieg	f l ie g	flîg	f l î g	2
298	TUTT R7	III_37_0037	Dingelsdorf, Dingelsdorf	9.15648, 47.7384	flīg	f l ī g	fliege	f l ie g e	3
299	TUTT o8	III_33_0051	Menningen, Menningen	9.15825, 48.01089	fluͦig	f l u ͦ i g	pfuige	p f u i g e	4
300	SIG k1	III_35_0076	Aach-Linz, Aach-Linz	9.20037, 47.91152	fliaga	f l i a g a	fleig	f l ei g	3
301	SIG d1	III_33_0055	Göggingen, Göggingen	9.20194, 48.00389	fluig	f l u i g	pfluig	p f l u i g	1
302	SIG n3	III_36_0076	Hohenbodmann, Hohenbodmann	9.21042, 47.82312	fliege	f l ie g e	flieg	f l ie g	1
303	SIG q7	III_36_0074	Deisendorf, Deisendorf	9.21621, 47.76835	fliëg	f l i ë g	fliege	f l ie g e	2
304	SIG q2	III_37_0042	Unteruhldingen, Unteruhldingen	9.2334, 47.72271	fliāg	f l i ā g	fliăga	f l i ă g a	2
305	SIG n8	III_36_0077	Lippertsreute, Lippertsreute	9.23743, 47.80427	flīg	f l ī g	fliege	f l ie g e	3
306	SIG q3	III_37_0041	Oberuhldingen, Oberuhldingen	9.24549, 47.73557	fliĕg	f l i ĕ g	flige	f l i g e	2
307	SIG g2/2, SIG g2/1	III_34_0065, III_34_0063	Pfullendorf, Pfullendorf	9.25466, 47.92614	fliag	f l i a g	fluig	f l u i g	2
308	SIG n7	III_36_0078	Frickingen, Frickingen	9.27056, 47.81023	flieg	f l ie g	fliag	f l i a g	1
309	SIG q8/1	III_37_0047	Meersburg, Meersburg	9.27244, 47.69466	fliag	f l i a g	fliieg	f l iie g	2
310	SIG n13	III_36_0083, III_36_0084, III_36_0085, III_36_0086	Mimmenausen, Mimmenausen	9.2852, 47.76025	fliag	f l i a g	fliege	f l ie g e	2
311	SIG n6	III_36_0079	Leustetten, Leustetten	9.29433, 47.80634	flie̠ge	f l ie ̠ g e	fliege	f l ie g e	1
312	SIG q5	III_37_0044	Grasbeuren, Grasbeuren	9.29766, 47.73029	fliege	f l ie g e	flieg	f l ie g	1
313	SIG q4	III_37_0043	Buggensegel, Buggensegel	9.29936, 47.74645	fliēg	f l i ē g	fliege	f l ie g e	2
314	SIG k3	III_35_0073, III_35_0074, III_35_0071, III_35_0072	Denkingen, Denkingen	9.30821, 47.89505	fliaga	f l i a g a	fliēge	f l i ē g e	2
315	SIG n5	III_36_0072	Heiligenberg, Heiligenberg	9.31203, 47.81993	flieg	f l ie g	fliege	f l ie g e	1
316	SIG n10	III_36_0073	Beuren, Beuren	9.32135, 47.80541	fliĕge	f l i ĕ g e	fliege	f l ie g e	1
317	SIG n15	III_36_0080	Röhrenbach, Röhrenbach	9.3248, 47.82972	fliëge	f l i ë g e	flieg	f l ie g	2
318	SIG r7	III_37_0051	Ittendorf, Ittendorf	9.34074, 47.70119	fliëg	f l i ë g	fliage	f l i a g e	2
319	SIG o1	III_36_0088	Betenbrunn, Betenbrunn	9.34649, 47.8185	fliēg	f l i ē g	flieg	f l ie g	1
320	SIG r2	III_37_0050	Bermatingen, Bermatingen	9.34868, 47.73084	fli͡eg	f l i ͡ e g	flièg	f l i è g	2
321	SIG o3	III_36_0098	Lellwangen, Lellwangen	9.36523, 47.79833	fliag	f l i a g	flieag	f l ie a g	1
322	SIG u1	III_38_0026	Immenstaad, Immenstaad	9.3675, 47.66625	fliägä	f l i ä g ä	flug	f l u g	3
323	SIG o2	III_36_0089	Deggenhausen, Deggenhausen	9.3844, 47.80143	flieg	f l ie g	flige	f l i g e	2
324	SIG r3	III_37_0052, III_37_0054, III_37_0053, III_37_0055	Markdorf, Markdorf	9.38933, 47.72088	fliég	f l i é g	flieg	f l ie g	1
325	SIG r5	III_37_0056	Kluftern, Kluftern	9.40004, 47.69278	fliega	f l ie g a	fliege	f l ie g e	1
326	SIG o5	III_36_0093	Roggenbeuren, Roggenbeuren	9.40565, 47.76961	fliège	f l i è g e	fliege	f l ie g e	1
327	SIG r4	III_37_0057	Riedheim, Riedheim	9.41014, 47.70429	fliegā	f l ie g ā	fliega	f l ie g a	1
328	Co W 3, Co W 2	III_16_0068, III_16_0069	Kirchen (Efringen-Kirchen), Efringen (Efringen-Kirchen), Kirchen, Efringen	7.56471, 47.64989	fliege	f l ie g e	fliegä	f l ie g ä	1
329	Co W 3, Co W 2	III_16_0068, III_16_0069	Kirchen (Efringen-Kirchen), Efringen (Efringen-Kirchen), Kirchen, Efringen	7.56471, 47.64989	fliēge	f l i ē g e	fliege	f l ie g e	1
330	Co W 3, Co W 2	III_16_0068, III_16_0069	Kirchen (Efringen-Kirchen), Efringen (Efringen-Kirchen), Kirchen, Efringen	7.56471, 47.64989	fliēge	f l i ē g e	fliegä	f l ie g ä	2
331	Co W 4, 5	III_16_0087, III_16_0088	Egringen und Fischingen, Fischingen, Egringen	7.59628, 47.66366	fliege	f l ie g e	fiege	f ie g e	1
332	Co W 22	III_16_0089, III_16_0090	Haltingen, Haltingen	7.61378, 47.61384	fliege	f l ie g e	fliége	f l i é g e	1
333	Co H4	III_14_0139, III_14_0138	Dattingen, Dattingen	7.65681, 47.83383	flīge	f l ī g e	fliege	f l ie g e	2
334	Co H4	III_14_0139, III_14_0138	Dattingen, Dattingen	7.65681, 47.83383	flīge	f l ī g e	fliëge	f l i ë g e	2
335	Co W 19 , Co W 20	III_16_0079, III_16_0080, III_16_0082, III_16_0083	Lörrach, Lörrach , Lörrach, Lörrach <Adolf Hitler Schule>	7.66409, 47.61258	fliegä	f l ie g ä	tliege	t l ie g e	2
336	Co W 19 , Co W 20	III_16_0079, III_16_0080, III_16_0082, III_16_0083	Lörrach, Lörrach , Lörrach, Lörrach <Adolf Hitler Schule>	7.66409, 47.61258	fliegä	f l ie g ä	fliëge	f l i ë g e	2
337	Co W 19 , Co W 20	III_16_0079, III_16_0080, III_16_0082, III_16_0083	Lörrach, Lörrach , Lörrach, Lörrach <Adolf Hitler Schule>	7.66409, 47.61258	fliegä	f l ie g ä	fliägä	f l i ä g ä	1
338	Co W 19 , Co W 20	III_16_0079, III_16_0080, III_16_0082, III_16_0083	Lörrach, Lörrach , Lörrach, Lörrach <Adolf Hitler Schule>	7.66409, 47.61258	fliegä	f l ie g ä	fliěgě	f l i ě g ě	2
339	Co W 19 , Co W 20	III_16_0079, III_16_0080, III_16_0082, III_16_0083	Lörrach, Lörrach , Lörrach, Lörrach <Adolf Hitler Schule>	7.66409, 47.61258	fliege	f l ie g e	tliege	t l ie g e	1
340	Co W 19 , Co W 20	III_16_0079, III_16_0080, III_16_0082, III_16_0083	Lörrach, Lörrach , Lörrach, Lörrach <Adolf Hitler Schule>	7.66409, 47.61258	fliege	f l ie g e	fliëge	f l i ë g e	1
341	Co W 19 , Co W 20	III_16_0079, III_16_0080, III_16_0082, III_16_0083	Lörrach, Lörrach , Lörrach, Lörrach <Adolf Hitler Schule>	7.66409, 47.61258	fliege	f l ie g e	fliägä	f l i ä g ä	2
342	Co W 19 , Co W 20	III_16_0079, III_16_0080, III_16_0082, III_16_0083	Lörrach, Lörrach , Lörrach, Lörrach <Adolf Hitler Schule>	7.66409, 47.61258	fliege	f l ie g e	fliěgě	f l i ě g ě	2
343	Co B1	III_14_0051, III_14_0050	Tunsel, Tunsel	7.66581, 47.90315	fliege	f l ie g e	fliegä	f l ie g ä	1
344	Co J7, Co Q1	III_14_0147, III_15_0061	Malsburg, Malsburg	7.70866, 47.73257	fliäge	f l i ä g e	fliege	f l ie g e	1
345	Co C7	III_14_0068	Hofsgrund, Hofsgrund	7.89778, 47.90096	fliäge	f l i ä g e	fliege	f l ie g e	1
346	Co C7	III_14_0068	Hofsgrund, Hofsgrund	7.89778, 47.90096	flige	f l i g e	fliege	f l ie g e	1
347	Co g 13	III_12_0126, III_12_0127	Freiamt-Reichenbach, Freiamt-Reichenbach	7.92477, 48.15747	fliege	f l ie g e	fliëge	f l i ë g e	1
348	Co Ya 2	III_17_0051, III_17_0053, III_17_0052, III_17_0054, III_17_0050	Obersäckingen, Säckingen	7.96171, 47.57476	fliage	f l i a g e	fliege	f l ie g e	1
349	Co Ya 2	III_17_0051, III_17_0053, III_17_0052, III_17_0054, III_17_0050	Obersäckingen, Säckingen	7.96171, 47.57476	fliage	f l i a g e	fliäge	f l i ä g e	1
350	TUTT L4/2, Co K12, TUTT L4/1, Co R15, TUTT D5	III_15_0073, III_14_0176	Todtmoos, Todtmoos (-Rütte), Todtmoos , Todtmoos	8.00438, 47.74133	flie̠ge	f l ie ̠ g e	fliege	f l ie g e	1
351	TUTT L4/2, Co K12, TUTT L4/1, Co R15, TUTT D5	III_15_0073, III_14_0176	Todtmoos, Todtmoos (-Rütte), Todtmoos , Todtmoos	8.00438, 47.74133	flie̠ge	f l ie ̠ g e	fliage	f l i a g e	2
352	TUTT L4/2, Co K12, TUTT L4/1, Co R15, TUTT D5	III_15_0073, III_14_0176	Todtmoos, Todtmoos (-Rütte), Todtmoos , Todtmoos	8.00438, 47.74133	fliage	f l i a g e	fliege	f l ie g e	1
353	TUTT L4/2, Co K12, TUTT L4/1, Co R15, TUTT D5	III_15_0073, III_14_0176	Todtmoos, Todtmoos (-Rütte), Todtmoos , Todtmoos	8.00438, 47.74133	fliäge	f l i ä g e	fliege	f l ie g e	1
354	TUTT L4/2, Co K12, TUTT L4/1, Co R15, TUTT D5	III_15_0073, III_14_0176	Todtmoos, Todtmoos (-Rütte), Todtmoos , Todtmoos	8.00438, 47.74133	fliäge	f l i ä g e	fliage	f l i a g e	1
355	TUTT L6	III_15_0091, III_15_0090	Grossherrischwand, Grossherrischwand	8.01017, 47.6797	fliege	f l ie g e	flíëge	f l í ë g e	2
356	TÜB S2, TÜB S1	III_12_0060, III_12_0058	Biederbach, Ober- und Unterbiederbach, Unterbiederbach, Oberbiederbach	8.02694, 48.2183	flieg	f l ie g	fliege	f l ie g e	1
357	TUTT a4	III_12_0148, III_12_0147, III_12_0149	Simonswald, Untersimonswald	8.04838, 48.10278	fliäge	f l i ä g e	fliege	f l ie g e	1
358	TUTT L8	III_15_0097	Hartschwand, Hartschwand	8.0655, 47.67119	fliaga	f l i a g a	fliege	f l ie g e	2
359	TUTT L8	III_15_0097	Hartschwand, Hartschwand	8.0655, 47.67119	fliega	f l ie g a	fliege	f l ie g e	1
360	TUTT L/8,9	III_15_0098, III_15_0099	Hierbach - Wilfingen, Hierbach, Wilfingen	8.09123, 47.686	flǖge	f l ü ̄ g e	flüga	f l ü g a	2
361	TUTT L/8,9	III_15_0098, III_15_0099	Hierbach - Wilfingen, Hierbach, Wilfingen	8.09123, 47.686	flǖge	f l ü ̄ g e	fliige	f l ii g e	2
362	TUTT p1	III_13_0081, III_13_0080, III_13_0078, III_13_0079	St. Märgen-Schweighöfe, St. Märgen	8.09239, 48.00756	fliëge	f l i ë g e	fliege	f l ie g e	1
363	TUTT p1	III_13_0081, III_13_0080, III_13_0078, III_13_0079	St. Märgen-Schweighöfe, St. Märgen	8.09239, 48.00756	fliëge	f l i ë g e	fljeg	f l j e g	3
364	TUTT p1	III_13_0081, III_13_0080, III_13_0078, III_13_0079	St. Märgen-Schweighöfe, St. Märgen	8.09239, 48.00756	fliëge	f l i ë g e	flieg	f l ie g	2
365	TUTT S5, TUTT Sa8	III_17_0060	Luttingen, Luttingen und Grunholz, Luttingen	8.09878, 47.57252	fliegä	f l ie g ä	fliege	f l ie g e	1
366	TÜB S5, TÜB S6	III_12_0063, III_12_0062, III_12_0061, III_12_0064	Unterprechtal, Oberprechtal, Unterprechtal, Oberprechtal	8.12114, 48.20548	fliēg	f l i ē g	fliẽg	f l i ẽ g	1
367	TÜB S5, TÜB S6	III_12_0063, III_12_0062, III_12_0061, III_12_0064	Unterprechtal, Oberprechtal, Unterprechtal, Oberprechtal	8.12114, 48.20548	fliēg	f l i ē g	fliäge	f l i ä g e	2
368	TÜB S5, TÜB S6	III_12_0063, III_12_0062, III_12_0061, III_12_0064	Unterprechtal, Oberprechtal, Unterprechtal, Oberprechtal	8.12114, 48.20548	fliēg	f l i ē g	fliäg	f l i ä g	1
369	TÜB S5, TÜB S6	III_12_0063, III_12_0062, III_12_0061, III_12_0064	Unterprechtal, Oberprechtal, Unterprechtal, Oberprechtal	8.12114, 48.20548	fliēg	f l i ē g	fliëge	f l i ë g e	2
370	TÜB S5, TÜB S6	III_12_0063, III_12_0062, III_12_0061, III_12_0064	Unterprechtal, Oberprechtal, Unterprechtal, Oberprechtal	8.12114, 48.20548	flie̠ge	f l ie ̠ g e	fliẽg	f l i ẽ g	3
371	TÜB S5, TÜB S6	III_12_0063, III_12_0062, III_12_0061, III_12_0064	Unterprechtal, Oberprechtal, Unterprechtal, Oberprechtal	8.12114, 48.20548	flie̠ge	f l ie ̠ g e	fliäge	f l i ä g e	2
372	TÜB S5, TÜB S6	III_12_0063, III_12_0062, III_12_0061, III_12_0064	Unterprechtal, Oberprechtal, Unterprechtal, Oberprechtal	8.12114, 48.20548	flie̠ge	f l ie ̠ g e	fliäg	f l i ä g	3
373	TÜB S5, TÜB S6	III_12_0063, III_12_0062, III_12_0061, III_12_0064	Unterprechtal, Oberprechtal, Unterprechtal, Oberprechtal	8.12114, 48.20548	flie̠ge	f l ie ̠ g e	fliëge	f l i ë g e	2
374	TUTT L12	III_15_0107, III_15_0106, III_15_0104, III_15_0105	Remetschwiel/Brunnadern, Brunnadern, Remetschwiel	8.14553, 47.68929	flüge	f l ü g e	fliëge	f l i ë g e	2
375	TUTT L12	III_15_0107, III_15_0106, III_15_0104, III_15_0105	Remetschwiel/Brunnadern, Brunnadern, Remetschwiel	8.14553, 47.68929	flüge	f l ü g e	flühge	f l ü h g e	1
376	TUTT T6	III_16_0157	Dogern, Dogern	8.17239, 47.60884	flǖge	f l ü ̄ g e	flüge	f l ü g e	1
377	TUTT T6	III_16_0157	Dogern, Dogern	8.17239, 47.60884	fliege	f l ie g e	flüge	f l ü g e	2
378	TÜB E4, TÜB M4	III_11_0079	Oberwolfach, Oberwolfach-Walke	8.21698, 48.3174	fliä̠g	f l i ä ̠ g	fliege	f l ie g e	3
379	TÜB T4	III_12_0068, III_12_0067	Niederwasser, Niederwasser	8.22818, 48.18982	fliäge	f l i ä g e	fliege	f l ie g e	1
380	TÜB T4	III_12_0068, III_12_0067	Niederwasser, Niederwasser	8.22818, 48.18982	fliäge	f l i ä g e	fliag	f l i a g	2
381	TUTT i3	III_13_0089	Urach, Urach	8.25368, 48.00477	fliàge	f l i à g e	fliēge	f l i ē g e	1
382	TUTT i3	III_13_0089	Urach, Urach	8.25368, 48.00477	fliège	f l i è g e	fliēge	f l i ē g e	1
383	TUTT b5	III_12_0154, III_12_0152, III_12_0153	Nussbach, Nussbach	8.25836, 48.13097	fliag	f l i a g	fliëge	f l i ë g e	2
384	TÜB T3	III_12_0070, III_12_0071	Schwanenbach (Reichenbach), Schwanenbach	8.26562, 48.1922	fliäg	f l i ä g	fliege	f l ie g e	2
385	TÜB T3	III_12_0070, III_12_0071	Schwanenbach (Reichenbach), Schwanenbach	8.26562, 48.1922	fliäg	f l i ä g	fliàge	f l i à g e	2
386	TUTT i2	III_13_0087, III_13_0084, III_13_0086	Vöhrenbach, Vöhrenbach	8.30495, 48.04519	fliege	f l ie g e	flieg	f l ie g	1
387	TUTT i2	III_13_0087, III_13_0084, III_13_0086	Vöhrenbach, Vöhrenbach	8.30495, 48.04519	fliege	f l ie g e	fliag	f l i a g	2
388	TUTT i2	III_13_0087, III_13_0084, III_13_0086	Vöhrenbach, Vöhrenbach	8.30495, 48.04519	fliege	f l ie g e	fliëg	f l i ë g	2
389	TUTT M6	III_14_0183, III_14_0182, III_14_0180, III_14_0181	Birkendorf, Birkendorf	8.3126, 47.74971	flieg	f l ie g	fliege	f l ie g e	1
390	TUTT M6	III_14_0183, III_14_0182, III_14_0180, III_14_0181	Birkendorf, Birkendorf	8.3126, 47.74971	flieg	f l ie g	fliegen	f l ie g e n	2
391	TUTT c3	III_12_0156, III_12_0157	St. Georgen, St. Georgen	8.33183, 48.12564	flīeg	f l ī e g	fliege	f l ie g e	2
392	TUTT c3	III_12_0156, III_12_0157	St. Georgen, St. Georgen	8.33183, 48.12564	flīeg	f l ī e g	fliage	f l i a g e	3
393	TUTT k8	III_33_0004, III_33_0003, III_33_0005	Pfaffenweiler, Pfaffenweiler	8.41798, 48.03273	fliege	f l ie g e	flieege	f l iee g e	1
394	TUTT U1	III_38_0003, III_38_0002	Erzingen, Erzingen	8.42011, 47.66108	flüge	f l ü g e	flǖgə	f l ü ̄ g ə	2
395	TÜB U2	III_31_0007, III_31_0005, III_31_0006	Weiler/Villingen, Tennenbronn	8.46043, 48.17227	fliëg	f l i ë g	fliege	f l ie g e	2
396	TÜB U2	III_31_0007, III_31_0005, III_31_0006	Weiler/Villingen, Tennenbronn	8.46043, 48.17227	fliëg	f l i ë g	flieege	f l iee g e	3
397	TÜB U2	III_31_0007, III_31_0005, III_31_0006	Weiler/Villingen, Tennenbronn	8.46043, 48.17227	fliëg	f l i ë g	flieg	f l ie g	1
398	TUTT G2/2, TUTT G2/1	III_36_0019	Epfenhofen, Epfenhofen	8.55432, 47.81867	flīege	f l ī e g e	fliga	f l i g a	3
399	TUTT G2/2, TUTT G2/1	III_36_0019	Epfenhofen, Epfenhofen	8.55432, 47.81867	fliega	f l ie g a	fliga	f l i g a	1
400	TUTT t5	III_34_0038	Zimmern, Zimmern	8.71521, 47.94848	fliege	f l ie g e	fliiga	f l ii g a	2
401	TUTT t5	III_34_0038	Zimmern, Zimmern	8.71521, 47.94848	fliege	f l ie g e	fliga	f l i g a	2
402	TUTT t3	III_34_0029, III_34_0031, III_34_0030	Möhringen, Möhringen	8.75916, 47.96779	fliēg	f l i ē g	flüg	f l ü g	2
403	TUTT t3	III_34_0029, III_34_0031, III_34_0030	Möhringen, Möhringen	8.75916, 47.96779	fliēg	f l i ē g	flieg	f l ie g	1
404	TUTT t3	III_34_0029, III_34_0031, III_34_0030	Möhringen, Möhringen	8.75916, 47.96779	fliēg	f l i ē g	fliig	f l ii g	1
405	TUTT A9	III_35_0030, III_35_0031	Neuhausen (b. Engen), Neuhausen	8.77423, 47.8379	fliege	f l ie g e	flig	f l i g	2
406	TUTT A9	III_35_0030, III_35_0031	Neuhausen (b. Engen), Neuhausen	8.77423, 47.8379	fliege	f l ie g e	fliəg	f l i ə g	2
407	TUTT C4, TUTT B11	III_35_0050	Mahlspüren, Mahlspüren	8.97748, 47.87563	fliega	f l ie g a	fliege	f l ie g e	1
408	TUTT C2/2, TUTT C2/1	III_35_0052	Zoznegg, Zoznegg	9.04053, 47.89958	fliaga	f l i a g a	fleig	f l ei g	3
409	TUTT C2/2, TUTT C2/1	III_35_0052	Zoznegg, Zoznegg	9.04053, 47.89958	fliaga	f l i a g a	flaig	f l a i g	3
410	TUTT C2/2, TUTT C2/1	III_35_0052	Zoznegg, Zoznegg	9.04053, 47.89958	flige	f l i g e	fleig	f l ei g	2
411	TUTT C2/2, TUTT C2/1	III_35_0052	Zoznegg, Zoznegg	9.04053, 47.89958	flige	f l i g e	flaig	f l a i g	2
412	TUTT R4	III_37_0034, III_37_0035, III_37_0033, III_37_0032	Allensbach, Allensbach	9.06699, 47.71535	fliag	f l i a g	fliege	f l ie g e	2
413	TUTT R4	III_37_0034, III_37_0035, III_37_0033, III_37_0032	Allensbach, Allensbach	9.06699, 47.71535	fliag	f l i a g	flieg	f l ie g	1
414	TUTT g2	III_32_0043	Stetten a.k.M. (am kalten Markt), Stetten	9.07816, 48.12086	fluig	f l u i g	fluige	f l u i g e	1
415	TUTT K11	III_36_0061, III_36_0062, III_36_0063, III_36_0064, III_36_0060	Sipplingen, Sipplingen	9.09665, 47.79525	flieg	f l ie g	fliege	f l ie g e	1
416	TUTT K11	III_36_0061, III_36_0062, III_36_0063, III_36_0064, III_36_0060	Sipplingen, Sipplingen	9.09665, 47.79525	flieg	f l ie g	fliag	f l i a g	1
417	TUTT v10	III_34_0058, III_34_0057	Messkirch, Messkirch	9.11537, 47.99484	fluig	f l u i g	fleig	f l ei g	1
418	TUTT v10	III_34_0058, III_34_0057	Messkirch, Messkirch	9.11537, 47.99484	fleig	f l ei g	fluig	f l u i g	1
419	TUTT v8	III_34_0060	Rast, Rast	9.12126, 47.93997	flejga	f l e j g a	fleig	f l ei g	2
420	TUTT v8	III_34_0060	Rast, Rast	9.12126, 47.93997	fle̠ige	f l e ̠ i g e	fleig	f l ei g	2
421	SIG q3	III_37_0041	Oberuhldingen, Oberuhldingen	9.24549, 47.73557	fliĕg	f l i ĕ g	fliege	f l ie g e	2
422	SIG q3	III_37_0041	Oberuhldingen, Oberuhldingen	9.24549, 47.73557	fliĕg	f l i ĕ g	flige	f l i g e	2
423	SIG g2/2, SIG g2/1	III_34_0065, III_34_0063	Pfullendorf, Pfullendorf	9.25466, 47.92614	fliag	f l i a g	fluig	f l u i g	2
424	SIG n13	III_36_0083, III_36_0084, III_36_0085, III_36_0086	Mimmenausen, Mimmenausen	9.2852, 47.76025	fliag	f l i a g	flieg	f l ie g	1
425	SIG n13	III_36_0083, III_36_0084, III_36_0085, III_36_0086	Mimmenausen, Mimmenausen	9.2852, 47.76025	fliag	f l i a g	fliäge	f l i ä g e	2
426	SIG n13	III_36_0083, III_36_0084, III_36_0085, III_36_0086	Mimmenausen, Mimmenausen	9.2852, 47.76025	fliag	f l i a g	fliege	f l ie g e	2
427	SIG k3	III_35_0073, III_35_0074, III_35_0071, III_35_0072	Denkingen, Denkingen	9.30821, 47.89505	fliaga	f l i a g a	fluige	f l u i g e	3
428	SIG k3	III_35_0073, III_35_0074, III_35_0071, III_35_0072	Denkingen, Denkingen	9.30821, 47.89505	fliaga	f l i a g a	fliēge	f l i ē g e	2
429	SIG q6	III_37_0045, III_37_0046	Ahausen, Ahausen	9.32247, 47.72502	fliege	f l ie g e	flieg	f l ie g	1
430	SIG q6	III_37_0045, III_37_0046	Ahausen, Ahausen	9.32247, 47.72502	fliege	f l ie g e	flig	f l i g	2
431	SIG q6	III_37_0045, III_37_0046	Ahausen, Ahausen	9.32247, 47.72502	flig	f l i g	flieg	f l ie g	1
432	SIG r3	III_37_0052, III_37_0054, III_37_0053, III_37_0055	Markdorf, Markdorf	9.38933, 47.72088	fliég	f l i é g	fliegä	f l ie g ä	2
433	SIG r3	III_37_0052, III_37_0054, III_37_0053, III_37_0055	Markdorf, Markdorf	9.38933, 47.72088	fliég	f l i é g	fliege	f l ie g e	2
434	SIG r3	III_37_0052, III_37_0054, III_37_0053, III_37_0055	Markdorf, Markdorf	9.38933, 47.72088	fliég	f l i é g	flieg	f l ie g	1
