	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
119	Hag N 16	na	Sieweiler (Siewiller)	7.20676, 48.84318	guw	na	999	guw	na	999	Glufe	na	999
120	Co y 4	III_14_0019	Wünheim, Wünheim	7.20969, 47.87406	guf	guf	0	guf	guf	0	Glufe	Glufe	0
121	Co y 5, Co y 13, Co y 14, Co y 13, 14	III_14_0027	Gebweiler (Guebwiller) , Gebweiler (Guebwiller), Gebweiler	7.21078, 47.9095	gūf, gūfa, guufa, guhfa	gufa	1	guf, gufe	gufe	0	Glufe	Glufe	0
122	Co U 6	III_16_0028	Karspach (Carspach), Karspach	7.21307, 47.61448	gōfa	glufa	2	gofe	glufe	2	Glufe	Glufe	0
123	Hag F 7	na	Waldhambach	7.21529, 48.92578	guw	na	999	guw	na	999	Glufe	na	999
124	Co y 6	III_14_0021	Berrweiler (Berrwiller), Berrweiler	7.21533, 47.8484	guf	guf	0	guf	guf	0	Glufe	Glufe	0
125	Co N9	na	Ober- und Niederspechbach (Spechbach-Le-Haut)	7.2159, 47.68086	gufa	na	999	gufe	na	999	Glufe	na	999
126	Co Ua 12	III_17_0012	Mooslargue, Moos	7.21833, 47.50939	gufa	gufa	0	gufe	gufe	0	Glufe	Glufe	0
127	Co r 2	III_13_0104	Osenbach, Osenbach	7.21903, 47.98623	guf	gufe	1	guf	gufe	1	Glufe	Glufe	0
128	Hag N 12	III_6_0023	Aßweiler (Asswiller), Assweiler	7.2198, 48.88035	gůw	guw	1	guw	guw	0	Glufe	Glufe	0
129	Co U 12	III_16_0021, III_16_0020	Hirzbach (Hirtzbach), Hirzbach	7.22017, 47.59449	gufe	gufe	0	gufe	gufe	0	Glufe	Glufe	0
130	Hag F 2	III_5_0042	Bütten (Butten), Bütten	7.2205, 48.97095	guw	guw	0	guw	guw	0	Glufe	Glufe	0
131	Co k 8	III_13_0013	Walbach, Walbach	7.22416, 48.06257	gōf	gōf	0	gof	gof	0	Glufe	Glufe	0
132	Co N11	na	Galfingen (Galfingue)	7.22481, 47.70563	guvĕ	na	999	gufe	na	999	Glufe	na	999
133	Co N15	na	Heimsbrunn	7.22696, 47.72682	gūfe	na	999	gufe	na	999	Glufe	na	999
134	Co y 3	III_14_0022	Sulz (Soultz-Haut-Rhin), Sulz	7.22862, 47.88613	guf, guffă	gūfa, gūf	1	guf, gufe	guf, gufe	0	Glufe	Glufe	0
135	Co N2	III_15_0020	Reinigen, Reiningen	7.2319, 47.74911	gufa	gufa	0	gufe	gufe	0	Glufe	Glufe	0
136	Co r 7/2	III_13_0106	Orschweier (Orschwihr), Orschweier	7.23248, 47.9323	guf	guf	0	guf	guf	0	Glufe	Glufe	0
137	Co U 5	na	Aspach	7.23354, 47.6401	gufa	na	999	gufe	na	999	Glufe	na	999
138	Co r 8/1, Co r 8/2	na	Sulzmatt (Soultzmatt)	7.23437, 47.96595	gūf, guf	na	999	guf	na	999	Glufe	na	999
139	Co r 7/1	III_13_0105	Bergholzzell, Orschweier (Bergholtzzell, Orschwihr), Bergholzzell	7.23501, 47.9292	gūf	guuf	2	guf	guf	0	Glufe	Glufe	0
140	Hag U 4	na	Büst (Bust)	7.2357, 48.82915	guv	na	999	guf	na	999	Glufe	na	999
141	Co k 15	na	Zimmerbach	7.23755, 48.07261	goof	na	999	gof	na	999	Glufe	na	999
142	Co U 1	na	Heidweiler (Heidwiller)	7.23995, 47.6597	gūfe	na	999	gufe	na	999	Glufe	na	999
