	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
171	TUTT L10	III_15_0100	Wolpadingen, Wolpadingen	8.10774, 47.69861	schär	scheer	2	schär	scher	1	Schär	Schär	0
172	TUTT S17	na	Albert	8.11012, 47.58535	schär	na	999	schär	na	999	Schär	na	999
173	TUTT w6	na	Altglashütten	8.11016, 47.85701	scher	na	999	scher	na	999	Schär	na	999
174	TUTT S15	na	Buch über Waldshut	8.11336, 47.61399	schär	na	999	schär	na	999	Schär	na	999
175	TUTT h5	na	Wildgutach	8.11606, 48.0323	scher	na	999	scher	na	999	Schär	na	999
176	TÜB S5	III_12_0061, III_12_0062, III_12_0064	Unterprechtal, Oberprechtal, Unterprechtal	8.12114, 48.20548	scheer	schär, schēr	2	scher	scher, schär	0	Schär	Schär	0
177	TUTT h4	na	(Alt)Glashütte	8.13564, 48.0008	schär	na	999	schär	na	999	Schär	na	999
178	TUTT L12	III_15_0106	Remetschwiel/Brunnadern, Remetschwiel	8.14553, 47.68929	scheer	scher	1	scher	scher	0	Schär	Schär	0
179	TUTT S13	III_16_0169	Birkingen, Birkingen	8.1477, 47.62511	schār	schär	1	schar	schär	1	Schär	Schär	0
180	TUTT w1/2	na	Titisee	8.14936, 47.90254	scher	na	999	scher	na	999	Schär	na	999
181	TUTT S11	III_16_0136	Oberalpfen, Oberalpfen	8.15262, 47.65791	schǟr	schär	1	schär	schär	0	Schär	Schär	0
182	TUTT q1	na	Waldau	8.16331, 47.98172	schäär	na	999	schär	na	999	Schär	na	999
183	TUTT M2	na	Höchenschwand	8.16491, 47.73427	schǟr	na	999	schär	na	999	Schär	na	999
184	TUTT M1	III_15_0120	Attlisberg, Attlisberg	8.16607, 47.72173	schǟr	schär, scheer	1	schär	scher, schär	0	Schär	Schär	0
185	TUTT L14, TUTT L13	na	Remetschwiel und Bannholz, Bannholz	8.167, 47.67614	schär	na	999	schär	na	999	Schär	na	999
186	TUTT M16	na	Häusern	8.16959, 47.75398	scher	na	999	scher	na	999	Schär	na	999
187	TUTT i5	na	Neukirch	8.17383, 48.02447	schär	na	999	schär	na	999	Schär	na	999
188	TUTT D3	na	Blasiwald (Am Schluchsee)	8.17706, 47.7987	schēr	na	999	scher	na	999	Schär	na	999
189	TUTT E2	na	Schluchsee	8.17828, 47.81706	scheer	na	999	scher	na	999	Schär	na	999
190	TUTT M3	III_15_0121	Amrigschwand, Amrigschwand	8.1855, 47.71974	schǟr	schär	1	schär	schär	0	Schär	Schär	0
191	TUTT i6	na	Furtwangen (und Furtwangen-Katzensteig)	8.20648, 48.05227	schǟr	na	999	schär	na	999	Schär	na	999
192	TUTT E5	III_14_0178	Staufen, Staufen	8.21221, 47.75633	scher	scher	0	scher	scher	0	Schär	Schär	0
193	TÜB T2	III_12_0072	Reichenbach, Reichenbach	8.22958, 48.21343	scher	scheer	1	scher	scher	0	Schär	Schär	0
194	TUTT q8	na	Rudenberg	8.23807, 47.9196	schär	na	999	schär	na	999	Schär	na	999
195	TUTT b2	na	Gremmelsbach	8.25756, 48.15793	schär	na	999	schär	na	999	Schär	na	999
196	TUTT i1	III_13_0082	Rohrbach, Rohrbach	8.25784, 48.07437	schär	schär	0	schär	schär	0	Schär	Schär	0
197	TUTT E4	na	Grafenhausen	8.26186, 47.7749	schär	na	999	schär	na	999	Schär	na	999
