	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
558	KST E1	III_5_0127	Lauterburg (Weissenburg) (Lauterbourg), Lauterburg	8.18046, 48.97495	maulwäafa	maulwerfer	4	maulwerfer	maulwerfer	0	Maulwerfer	Maulwerfer	0
559	KST T13	na	Sinzheim-Vormberg-Ebenung	8.18209, 48.7552	mulwerfer	na	999	mulwerfer	na	999	Maulwerfer	na	999
560	TÜB b10	na	Neusatzeck	8.18311, 48.66621	můllwerfer	na	999	mulwerfer	na	999	Maulwerfer	na	999
561	TÜB b4	III_8_0111, III_8_0110	Neuweier, Neuweier	8.18377, 48.72012	mulwärfer	mulwerfer	1	mulwerfer	mulwerfer	0	Maulwerfer	Maulwerfer	0
562	TÜB b8, TÜB b7, TÜB b9	III_8_0112, III_8_0113	Bühlertal-Obertal, Bühlertal-Hof, Bühlertal-Untertal, Bühlertal-Hof, Bühlertal	8.19194, 48.68215	muhlwerfer, mulwärfer	mullwerfer, mulwerfer	1	mulwerfer	mulwerfer	0	Maulwerfer	Maulwerfer	0
563	KST E8	III_5_0129	Illingen, Illingen	8.20923, 48.9349	mulwelfer	mulwelfer	0	mulwelfer	mulwelfer	0	Maulwerfer	Maulwerfer	0
564	KST E7	III_5_0130	Elchesheim, Elchesheim	8.2136, 48.93047	mulwelfer	maulwelfr	2	mulwelfer	maulwelfer	1	Maulwerfer	Maulwerfer	0
565	KST M9	na	Niederbühl	8.21769, 48.84547	mulwerfer	na	999	mulwerfer	na	999	Maulwerfer	na	999
566	KST T9	III_7_0127, III_7_0126	Haueneberstein, Haueneberstein	8.22194, 48.80626	muhlwärfer	mulwerfer	2	mulwerfer	mulwerfer	0	Maulwerfer	Maulwerfer	0
567	KST T8	na	Baden-Baden/Balg	8.22708, 48.78962	mulwerfer	na	999	mulwerfer	na	999	Maulwerfer	na	999
568	KST M3	III_6_0099, III_6_0098	Ötigheim, Oetigheim	8.23212, 48.89333	mulwelfer	mulwerfer	1	mulwelfer	mulwerfer	1	Maulwerfer	Maulwerfer	0
569	KST E9	III_5_0131	Au am Rhein, Au am Rhein	8.23933, 48.95136	mulwelfer	mulwölfer	1	mulwelfer	mulwölfer	1	Maulwerfer	Maulwerfer	0
