	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
1231	KST k2	III_19_0004, III_19_0005, III_19_0007	Philippsburg, Philippsburg	8.45298, 49.235	mugge	mugge, muck, mugg	0	muke	muk, muke	0	Mücke	Mücke	0
1232	KST y 3	III_21_0007	Hagsfeld, Hagsfeld	8.45514, 49.02773	muck	muck	0	muk	muk	0	Mücke	Mücke	0
1233	KST F5	na	Karlsruhe-Aue	8.46138, 48.9881	muck	na	999	muk	na	999	Mücke	na	999
1234	KST F10	na	Busenbach	8.46237, 48.93179	muck	na	999	muk	na	999	Mücke	na	999
1235	KST N7	III_23_0004, III_23_0003	Etzenrot, Etzenrot	8.46465, 48.90968	muck	muck	0	muk	muk	0	Mücke	Mücke	0
1236	KST F8	III_22_0007	Grünwettersbach, Grünwettersbach	8.46671, 48.95784	muck	muck	0	muk	muk	0	Mücke	Mücke	0
1237	Ma h1/2	II_59_0050, II_59_0056, II_59_0047, II_59_0039, II_59_0041, II_59_0059, II_59_0053, II_59_0054, II_59_0058, II_59_0043, II_59_0061, II_59_0049, II_59_0052, II_59_0051, II_59_0045, II_59_0055, II_59_0040, II_59_0060, II_59_0057, II_59_0044, II_59_0048, II_59_0062, II_59_0042, II_59_0046, II_59_0063	Mannheim, Mannheim	8.46678, 49.4865	muck	migg, mugg, mück, mücke, migge, mick, mugge, muck	0	muk	mik, muke, mike, müke, mük, muk	0	Mücke	Mücke	0
1238	KST y 2	na	Büchig	8.46824, 49.04811	mug, muge	na	999	muk, muke	na	999	Mücke	na	999
1239	KST k3	III_19_0008	Huttenheim, Huttenheim	8.46955, 49.1967	mick	mück	1	mik	mük	1	Mücke	Mücke	0
1240	KST F6	III_21_0008	Karlsruhe-Durlach, Durlach	8.4704, 48.99897	muck	muck	0	muk	muk	0	Mücke	Mücke	0
1241	KST N8	III_23_0011	Spielberg, Spielberg	8.47045, 48.89758	muck	muck	0	muk	muk	0	Mücke	Mücke	0
1242	KST y1	III_21_0006	Blankenloch, Blankenloch	8.47137, 49.06482	mugge	muck	3	muke	muk	1	Mücke	Mücke	0
1243	KST c1	III_18_0010	Rheinhausen, Rheinhausen	8.47341, 49.28141	migg	mück	3	mik	mük	1	Mücke	Mücke	0
1244	KST F11	III_22_0009	Reichenbach bei Ettlingen, Reichenbach	8.47546, 48.92348	muck	muck	0	muk	muk	0	Mücke	Mücke	0
1245	Ma h1/1	na	Siedlung Schönau (Mannheim)	8.47602, 49.54338	muck	na	999	muk	na	999	Mücke	na	999
1246	KST F7	na	Hohenwettersbach	8.47808, 48.96713	mugge	na	999	muke	na	999	Mücke	na	999
1247	Ma f2	na	Mannheim-Waldhof (Luzenberg)	8.47981, 49.52527	muck	na	999	muk	na	999	Mücke	na	999
1248	KST r5	III_20_0009	Friedrichstal, Friedrichstal	8.48091, 49.10481	muck	muck	0	muk	muk	0	Mücke	Mücke	0
1249	KST F9	III_22_0008	Palmbach, Palmbach	8.48266, 48.94683	mugg	muck	2	muk	muk	0	Mücke	Mücke	0
1250	KST c2	III_18_0011, III_18_0012, III_18_0014, III_18_0013	Oberhausen, Oberhausen	8.48324, 49.26035	muck	migg, mik, mick, mig	1	muk	mik	1	Mücke	Mücke	0
1251	KST r6	III_20_0010	Graben, Graben	8.48928, 49.16535	muck	muck	0	muk	muk	0	Mücke	Mücke	0
1252	Ma h2/3, Ma h2/2, Ma h2/1	II_59_0064	Neckarau, Mannheim-Neckarau, Mannheim	8.49104, 49.45335	muck, mik, mick	mick	0	muk, mik	mik	0	Mücke	Mücke	0
1253	TUTT c6	na	Schabenhausen	8.49251, 48.1303	muggä	na	999	muke	na	999	Mücke	na	999
1254	KST y 4	III_21_0021	Grötzingen, Grötzingen	8.49556, 49.00711	mugg	muck	2	muk	muk	0	Mücke	Mücke	0
1255	TUTT F9	na	Grimmelshofen	8.49573, 47.78613	mugge	na	999	muke	na	999	Mücke	na	999
1256	KST l9	III_19_0012, III_19_0011, III_19_0009, III_19_0010	Neudorf, Neudorf	8.49692, 49.17524	mugge	muck, mugg	1	muke	muk	1	Mücke	Mücke	0
1257	KST d2	III_18_0008, III_18_0009	Altlußheim, Altlussheim	8.49951, 49.30106	muck	mucke	1	muk	muke	1	Mücke	Mücke	0
1258	MH za1	na	Mannheim-Gartenstadt	8.50016, 49.5305	mugg	na	999	muk	na	999	Mücke	na	999
1259	TUTT r8	III_34_0009, III_34_0011	Donaueschingen, Donaueschingen	8.50052, 47.95113	mucke	muck	1	muke	muk	1	Mücke	Mücke	0
1260	KST O8	III_23_0009, III_23_0010, III_23_0008	Langenalb, Langenalb	8.50104, 48.84402	muck	muck, muger	0	muk	muk, muker	0	Mücke	Mücke	0
1261	KST O1	III_22_0014	Langensteinbach, Langensteinbach	8.50638, 48.915	mūgg	muck	3	muk	muk	0	Mücke	Mücke	0
1262	KST O7	na	Ittersbach	8.50684, 48.86638	muck	na	999	muk	na	999	Mücke	na	999
1263	KST s5	III_20_0012	Spöck, Spöck	8.51033, 49.11179	muck	muck	0	muk	muk	0	Mücke	Mücke	0
1264	KST s7	III_20_0015, III_20_0013, III_20_0014	Staffort, Staffort	8.51034, 49.09079	muck	muck	0	muk	muk	0	Mücke	Mücke	0
1265	KST G7	III_22_0145	Stupferich, Stupferich	8.51098, 48.95396	muck	muck	0	muk	muk	0	Mücke	Mücke	0
1266	MH z4/1, MH z4/2	II_58_0065, II_58_0066	Mannheim-Käfertal, Käferthal	8.51715, 49.51259	migg	micke, mick	2	mik	mike, mik	0	Mücke	Mücke	0
1267	KST d8	III_18_0016	Waghäusel, Waghäusel	8.51733, 49.25118	mick	muck	1	mik	muk	1	Mücke	Mücke	0
1268	KST l1	III_19_0013	Wiesental, Wiesental	8.51962, 49.22472	mick	mück, mücke	1	mik	mük, müke	1	Mücke	Mücke	0
1269	KST s4	III_20_0011	Neuthard, Neuthard	8.52086, 49.1278	múg	mug	1	muk	muk	0	Mücke	Mücke	0
1270	KST d3	III_18_0017	Neulußheim, Neulußheim	8.522, 49.29291	muck	muck	0	muk	muk	0	Mücke	Mücke	0
1271	MH Q7	II_60_0033	Ketsch, Ketsch	8.52432, 49.3678	muck	muck	0	muk	muk	0	Mücke	Mücke	0
1272	KST z6	III_21_0015, III_21_0014	Berghausen, Berghausen	8.52712, 49.00389	mugg	muck, mugg	0	muk	muk	0	Mücke	Mücke	0
1273	KST s6	III_20_0162	Büchenau, Büchenau	8.52764, 49.10075	muck	muck	0	muk	muk	0	Mücke	Mücke	0
1274	MH H10/2	na	Mannheim-Rheinau	8.53056, 49.4292	miḡge, miḡgä	na	999	mike	na	999	Mücke	na	999
1275	MH H10/1	II_59_0074	Rheinau, Rheinau	8.53056, 49.42924	mick	mick	0	mik	mik	0	Mücke	Mücke	0
1276	KST z8	III_21_0012, III_21_0011, III_21_0013, III_21_0010, III_21_0009	Weingarten, Weingarten	8.53114, 49.0533	mug	mucken, muck, mucke	2	muk	muken, muk, muke	0	Mücke	Mücke	0
1277	KST O2	III_23_0014	Auerbach, Auerbach	8.53163, 48.91379	mugg	na	999	muk	muk	0	Mücke	Mücke	0
1278	MH H2	II_59_0067	Feudenheim, Feudenheim	8.53299, 49.4864	mick	mick	0	mik	mik	0	Mücke	Mücke	0
1279	KST G6	III_22_0015	Mutschelbach, Mutschelbach	8.53428, 48.94409	mugg	mugg	0	muk	muk	0	Mücke	Mücke	0
1280	MH Q1	II_60_0032	Brühl, Brühl	8.53485, 49.3951	muck	muck	0	muk	muk	0	Mücke	Mücke	0
1281	KST s3	III_20_0016	Karlsdorf, Karlsdorf	8.54164, 49.1363	mück	mück	0	mük	mük	0	Mücke	Mücke	0
1282	KST G1	III_22_0013, III_22_0011, III_22_0012, III_22_0010	Söllingen, Söllingen	8.5425, 48.98622	muck	muck	0	muk	muk	0	Mücke	Mücke	0
1283	KST O6	III_23_0016	Weiler Kr. Pforzheim, Weiler	8.54326, 48.8837	mucke	mucke	0	muke	muke	0	Mücke	Mücke	0
