	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_maurer_align	item_DWA	item_DWA_align	Levenshtein_item
0	Co M7	III_15_0007	St Kosman (Saint-Cosme), St. Kosman	7.06248, 47.68339	hågabudda	h å g a b u dd a	hagabudda	h a g a b u dd a	1
1	Co T12	III_16_0002	Altenach, Altenach	7.11466, 47.60658	hågebuddă	h å g e b u dd ă	hågabutta	h å g a b u tt a	4
2	Co T6	III_16_0018	Dammerkirch (Dannemarie), Dammerkirch	7.1214, 47.63024	haagebudda	h aa g e b u d d a	hagabutta	h a g a b u tt a	4
3	Co N12	III_15_0028	Balschweiler bei Altkirch, Balschweiler	7.1681, 47.66772	hagebutte	h a g e b u tt e	hagabudda	h a g a b u dd a	4
4	Hag F 5	III_5_0040	Diemeringen, Diemeringen	7.18685, 48.94061	hāgebutte	h ā g e b u tt e	haupütt	h a u p ü tt	6
5	Co Ub 1	III_17_0063	Dürlinsdorf (Durlinsdorf), Dürlinsdorf	7.24121, 47.48531	hågebutte	h å g e b u tt e	hagebudde	h a g e b u dd e	3
6	Stra P 9	III_11_0094	Kinzheim (Kintzheim), Kinzheim	7.39476, 48.25441	haggebudde	h a gg e b u d d e	heckebudde	h e ck e b u dd e	3
7	Co e 8	III_12_0097	Dürrenenzen (Dürrenentzen), Dürrenenzen	7.50406, 48.09192	hajabutt	h a j a b u tt	hajabǔtta	h a j a b ǔ tt a	2
8	Co W 16	III_16_0061	Neudorf (Village-Neuf), Neudorf	7.57149, 47.60532	hagabûtta	h a g a b û tt a	hagabutta	h a g a b u tt a	1
9	Co H13	III_14_0135	Schliengen, Schliengen	7.57624, 47.75579	hagebutte	h a g e b u tt e	hagebudde	h a g e b u dd e	2
10	Co A10	III_14_0042	Zienken (Müllheim), Zienken	7.57779, 47.84303	hāgebuttene	h ā g e b u tt e n e	hagebutte	h a g e b u tt e	3
11	Co A9	III_14_0043	Grißheim (Grissheim) , Grissheim	7.59238, 47.87313	hagäbuttä	h a g ä b u tt ä	hagebutte	h a g e b u tt e	2
12	Co m 1	III_13_0040	Breisach, Breisach	7.59332, 48.04535	hagebudde	h a g e b u dd e	hagebutte	h a g e b u tt e	2
13	Co W 4, 5	III_16_0087, III_16_0088	Egringen und Fischingen, Fischingen, Egringen	7.59628, 47.66366	hagebutte	h a g e b u tt e	hagebudde	h a g e b u dd e	2
14	Co P14	III_15_0054	Mappach, Mappach	7.59794, 47.68033	hāgebuttē	h ā g e b u tt ē	hagebudde	h a g e b u dd e	4
15	Co e 4	III_12_0108	Burkheim am Kaiserstuhl, Burkheim am Kaiserstuhl	7.59943, 48.10194	hagäbudde	h a g ä b u dd e	hagebutte	h a g e b u tt e	3
16	Co P3	III_15_0049	Liel, Liel	7.604, 47.73928	hagebudde	h a g e b u dd e	hagebuttene	h a g e b u tt e n e	4
17	Co e 12	III_12_0103	Sasbach, Sasbach	7.61363, 48.13798	hågebutti	h å g e b u tt i	hagebuttä	h a g e b u tt ä	2
18	Co W 10	III_16_0072, III_16_0073	Binzen, Binzen, Märkt	7.62403, 47.63133	hagabutta	h a g a b u tt a	hangabutte	h a n g a b u tt e	2
19	Co m 4	III_13_0037	Achkarren, Achkarren	7.62448, 48.06769	hagebutte	h a g e b u tt e	hagebütte	h a g e b ü tt e	1
20	Co e 6	III_12_0106	Bischoffingen, Bischoffingen	7.62537, 48.10625	hågebuddä	h å g e b u dd ä	hagebutte	h a g e b u tt e	4
21	Co W 18	III_16_0085	Weil am Rhein, Weil	7.63299, 47.59278	hagebutte	h a g e b u tt e	hagebudde	h a g e b u dd e	2
22	Co e 13	III_12_0107	Oberrotweil, Oberrotweil	7.63551, 48.08944	hagebutte	h a g e b u tt e	hãgabutta	h ã g a b u tt a	3
23	Co m 3	III_13_0038	Ihringen, Ihringen	7.64554, 48.04572	hagebuttä	h a g e b u tt ä	haagabuda	h aa g a b u d a	5
24	Co W 7, 9/1	III_16_0086	Wittlingen, Wittlingen	7.64842, 47.6562	hagebutte	h a g e b u tt e	haagebudde	h aa g e b u d d e	3
25	Co A7	III_14_0048	Eschbach (bei Heitersheim), Eschbach	7.65221, 47.8908	hagebuttene	h a g e b u tt e n e	hagebutte	h a g e b u tt e	2
26	Co e 2	III_12_0105	Kiechlinsbergen, Kiechlinsbergen	7.65306, 48.12469	hagebudde	h a g e b u dd e	hagebutte	h a g e b u tt e	2
27	Co e 11	III_12_0104	Königschaffhausen am Kaiserstuhl, Königschaffhausen	7.65562, 48.13337	hāgebutta	h ā g e b u tt a	haagebutte	h aa g e b u t t e	3
28	Co W 19 , Co W 20	III_16_0079, III_16_0082, III_16_0083	Lörrach, Lörrach , Lörrach, Lörrach <Adolf Hitler Schule>	7.66409, 47.61258	hagebuttä	h a g e b u tt ä	hagebudde	h a g e b u dd e	3
29	Co B1	III_14_0051, III_14_0050	Tunsel, Tunsel	7.66581, 47.90315	hagabutte	h a g a b u tt e	hagabuttä	h a g a b u tt ä	1
30	Co J1	III_14_0144	Britzingen, Britzingen	7.67237, 47.82744	hågebutte	h å g e b u tt e	hagebuttene	h a g e b u tt e n e	3
31	Co u 21	III_13_0134	Schlatt, Schlatt	7.67473, 47.92531	hagebudde	h a g e b u dd e	hagebutte	h a g e b u tt e	2
32	Stra Y 3	III_12_0036	Weisweil, Weisweil	7.67618, 48.19761	hagebudde	h a g e b u dd e	hagebutte	h a g e b u tt e	2
33	Co f 12	III_12_0123	Amoltern, Amoltern	7.67629, 48.12873	hagebudde	h a g e b u dd e	hagebutte	h a g e b u tt e	2
34	Co f 6	III_12_0124	Schelingen am Kaiserstuhl, Schelingen	7.68308, 48.10435	hagäbuttä	h a g ä b u tt ä	hagebutte	h a g e b u tt e	2
35	Co n 4	III_13_0059, III_13_0058	Merdingen, Merdingen	7.68864, 48.0173	hågebutte	h å g e b u tt e	hagebutte	h a g e b u tt e	1
36	Co X 6	III_16_0094, III_16_0095	Brombach (/Maulburg, aber gestrichen), Brombach	7.69236, 47.63395	hagebudde	h a g e b u dd e	hagebutte	h a g e b u tt e	2
37	Co X 5	III_16_0093	Hauingen, Hauingen	7.69375, 47.64287	hachebudde	h a ch e b u dd e	hagäbuddä	h a g ä b u dd ä	4
38	Co B3	III_14_0055, III_14_0056	Wettelbrunn, Wettelbrunn	7.69689, 47.87134	hagebuddene	h a g e b u dd e n e	hagebutte	h a g e b u tt e	4
39	Co u 16	III_13_0129	Munzingen, Munzingen	7.69883, 47.96873	hagebudde	h a g e b u dd e	hāgebutte	h ā g e b u tt e	3
40	Co B4	III_14_0049	Ballrechten-Dottingen, Ballrechten	7.70076, 47.86061	hagebutte	h a g e b u tt e	hagebutten	h a g e b u tt e n	1
41	Co f 9	III_12_0119	Forchheim, Forchheim	7.7031, 48.16341	hagȇbuddȇ	h a g ȇ b u dd ȇ	hagebudde	h a g e b u dd e	2
42	Co B11	III_14_0052, III_14_0053	Bad Krozingen, Bad Krozingen	7.70333, 47.91813	hāgebutze	h ā g e b u tz e	hagebutze	h a g e b u tz e	1
43	Stra Y 2	III_12_0035	Oberhausen, Oberhausen	7.71048, 48.22667	hågabut	h å g a b u t	hagebutte	h a g e b u tt e	4
44	Stra Y 1	III_12_0171	Niederhausen, Niederhausen	7.71317, 48.23982	hagabudä	h a g a b u d ä	hagaͤbudaͤ	h a g a ͤ b u d a ͤ	3
45	Co u 14	III_13_0128	Tiengen, Tiengen	7.71599, 47.98216	hagebudde	h a g e b u dd e	hagebutte	h a g e b u tt e	2
46	Co B10	III_14_0057	Grunern bei Müllheim, Grunern	7.72184, 47.87162	haggebüdde	h a gg e b ü d d e	hagebutte	h a g e b u tt e	4
47	Co n 12	III_13_0050, III_13_0051	Bötzingen, Bötzingen	7.72593, 48.07743	hagebudde	h a g e b u dd e	hagebutte	h a g e b u tt e	2
48	Co X 1	III_16_0097	Hägelberg, Hägelberg	7.72778, 47.66132	hagäbutte	h a g ä b u tt e	hagebudde	h a g e b u dd e	3
49	Co B9	III_14_0059, III_14_0061, III_14_0060	Staufen (bei Freiburg), Staufen	7.72962, 47.88166	hāgebudds	h ā g e b u dd s	hagebuddeme	h a g e b u dd e m e	4
50	Co f 10	III_12_0111	Bahlingen, Bahlingen	7.73937, 48.12209	haagebuddaͤ	h aa g e b u d d a ͤ	haagebudde	h aa g e b u d d e	2
51	Stra R 11	III_11_0111, III_11_0110	Kappel a. Rh., Kappel a. Rh., Grafenhausen	7.74182, 48.29235	hagäbudä	h a g ä b u d ä	hagabutta	h a g a b u tt a	4
52	Stra Y 13	III_12_0044	Kenzingen, Kenzingen	7.77005, 48.19298	hāgebudde	h ā g e b u dd e	hagebutte	h a g e b u tt e	3
53	Co Xa 2	III_17_0042	Nollingen, Nollingen	7.7716, 47.57363	hagebudde	h a g e b u dd e	hagebutte	h a g e b u tt e	2
54	Stra Y 8	III_12_0038, III_12_0039, III_12_0037	Herbolzheim a. d. Bleich, Herbolzheim	7.77743, 48.22249	hagebutte	h a g e b u tt e	hagebuttr	h a g e b u tt r	1
55	Co n 11	III_13_0052	Buchheim, Buchheim	7.77912, 48.06092	hāgǟbutä	h ā g ǟ b u t ä	hagäbudä	h a g ä b u d ä	3
56	Stra Y 4	III_12_0033	Ringsheim, Ringsheim	7.78041, 48.24632	hagebudde	h a g e b u dd e	hagebutte	h a g e b u tt e	2
57	Stra K 4	III_11_0047	Allmannsweier, Allmannsweier	7.78326, 48.36703	hagebutte	h a g e b u tt e	hagebudde	h a g e b u dd e	2
58	Co f 4	III_12_0173	Bottingen, Bottingen	7.78356, 48.09119	hagebudder	h a g e b u dd e r	hagebutte	h a g e b u tt e	3
59	Co Xa 3	III_17_0045, III_17_0044, III_17_0046	Rheinfelden-Stadt (Baden), Rheinfelden	7.78875, 47.55945	hagebutte	h a g e b u tt e	hagebutze	h a g e b u tz e	1
60	Co X 14	III_16_0103, III_16_0104	Minseln, Minseln	7.79067, 47.60301	hagebutte	h a g e b u tt e	hagebutt	h a g e b u tt	1
61	Co f 5	III_12_0117	Malterdingen, Malterdingen	7.79392, 48.16302	hāgebude	h ā g e b u d e	hagebutter	h a g e b u tt e r	4
62	Co u 12	III_13_0132	St. Georgen , St. Georgen	7.8056, 47.97934	hāgebutte	h ā g e b u tt e	hagebutte	h a g e b u tt e	1
63	Co f 8	III_12_0114	Köndringen, Köndringen	7.80591, 48.13912	hāgebutte	h ā g e b u tt e	hagebütte	h a g e b ü tt e	2
64	Stra Y 7	III_12_0040	Tutschfelden, Tutschfelden	7.80659, 48.21534	hagebutte	h a g e b u tt e	hagebutter	h a g e b u tt e r	1
65	Stra R 6	III_11_0109	Kippenheimweiler, Kippenheimweiler	7.80753, 48.31925	hagebuttä	h a g e b u tt ä	hågebudde	h å g e b u dd e	4
66	Co u 20	III_13_0137	Sölden, Sölden	7.80967, 47.93307	hagebutzge	h a g e b u tz g e	hagebutte	h a g e b u tt e	2
67	Co X 11	III_16_0107, III_16_0108	Wiechs, Wiechs	7.81236, 47.63655	hagebutte	h a g e b u tt e	hagebudde	h a g e b u dd e	2
68	Stra R 7	III_11_0113	Mahlberg, Mahlberg	7.81323, 48.28708	hagabuddeͣ	h a g a b u dd e ͣ	hagebudde	h a g e b u dd e	2
69	Stra Y 11	III_12_0045	Nordweil, Nordweil	7.81384, 48.19396	hagebutter	h a g e b u tt e r	hagebutte	h a g e b u tt e	1
70	Stra C 5	III_10_0114	Altenheim, Altenheim	7.81393, 48.46505	hagebudde	h a g e b u dd e	hagebutte	h a g e b u tt e	2
71	Co u 2	III_13_0138	Wittnau, Wittnau	7.814, 47.94661	hagebutzge	h a g e b u tz g e	hagebutzke	h a g e b u tz k e	1
72	Stra v 1	III_10_0047	Kehl, Kehl	7.81494, 48.57419	hagebutt	h a g e b u tt	hauebutte	h a u e b u tt e	2
73	Stra C 6	III_10_0115	Dundenheim, Dundenheim	7.81569, 48.44904	hagebut	h a g e b u t	hagebudde	h a g e b u dd e	3
74	Co X 12	III_16_0111	Nordschwaben, Nordschwaben	7.81682, 47.6184	hågebudde	h å g e b u dd e	hagebutte	h a g e b u tt e	3
75	Stra Y 5	III_12_0034	Ettenheimweiler, Ettenheimweiler	7.82007, 48.23676	hågebutte	h å g e b u tt e	hagebutte	h a g e b u tt e	1
76	Stra R 5	III_11_0112	Kippenheim, Kippenheim	7.82466, 48.29439	hagabudda	h a g a b u dd a	hagebudde	h a g e b u dd e	2
77	Co u 11	III_13_0139	Merzhausen, Merzhausen	7.82532, 47.96635	hagebutte	h a g e b u tt e	hagebutzge	h a g e b u tz g e	2
78	Stra K 9	III_11_0045	Langenwinkel, Langenwinkel	7.82557, 48.3325	hagebütt	h a g e b ü tt	hagebudde	h a g e b u dd e	4
79	Co J5	III_14_0149	Bürchau, Bürchau	7.82686, 47.77616	hagebute	h a g e b u t e	hagebutte	h a g e b u tt e	1
80	Stra Y 6	III_12_0041	Broggingen, Broggingen	7.82928, 48.21892	hågebude	h å g e b u d e	hagebutte	h a g e b u tt e	3
81	Stra Y a 1	III_12_0112	Heimbach, Heimbach	7.82936, 48.1638	hā̊gebützge	h ā ̊ g e b ü tz g e	hagebudde	h a g e b u dd e	6
82	Stra D 1	III_10_0057	Kittersburg, Kittersburg	7.83346, 48.49695	hāgebutte	h ā g e b u tt e	hagebutte	h a g e b u tt e	1
83	Stra D 16	III_10_0134	Müllen, Müllen	7.83364, 48.46521	hagebutt	h a g e b u tt	hagebutte	h a g e b u tt e	1
84	Co g 8	III_12_0131	Mundingen, Mundingen	7.8346, 48.13735	hāgabutta	h ā g a b u tt a	hoagebudde	h o a g e b u dd e	6
85	Stra p 9	ungeodnet2	Auenheim, Auenheim	7.83597, 48.6051	haagebudte	h aa g e b u d t e	hajebutt	h a j e b u tt	4
86	Co Y 15	III_16_0122	Eichen, Eichen	7.83816, 47.6471	hagebudde	h a g e b u dd e	hagebutte	h a g e b u tt e	2
87	Co K6	III_14_0168	Böllen, Böllen	7.84054, 47.80226	hagebudde	h a g e b u dd e	hagebutte	h a g e b u tt e	2
88	Co R12	III_15_0089	Hausen im Wiesental, Hausen im Wiesental	7.84055, 47.68143	hagebūtte	h a g e b ū tt e	hagebuede	h a g e b u e d e	3
89	Stra L 8	III_11_0052	Schutterzell, Schutterzell	7.84148, 48.4057	hågebütte	h å g e b ü tt e	hagebutte	h a g e b u tt e	2
90	Stra w 1	III_10_0049	Neumühl, Neumühl	7.84392, 48.57012	höwebutte	h ö w e b u tt e	hagebutte	h a g e b u tt e	2
91	Stra S 10	III_11_0132	Wallburg, Wallburg	7.85339, 48.26704	hāgebutte	h ā g e b u tt e	hagebutt	h a g e b u tt	2
92	Stra p 4	III_9_0077	Leutesheim, Leutesheim	7.85613, 48.62423	häöebutte	h ä ö e b u tt e	hagebutte	h a g e b u tt e	2
93	Stra S 9	III_11_0123	Schmieheim, Schmieheim	7.85658, 48.27938	hagäbuddä	h a g ä b u dd ä	hagebutte	h a g e b u tt e	4
94	Stra L 11	III_11_0058	Dinglingen, Dinglingen	7.85875, 48.34966	hackebütte	h a ck e b ü tt e	hagebutte	h a g e b u tt e	3
95	Co v 9	III_13_0141	Horben, Horben	7.85911, 47.93223	hagebutte	h a g e b u tt e	hagebudde	h a g e b u dd e	2
96	Co R13	III_15_0085	Raitbach, Raitbach	7.86089, 47.68233	hagebuttä	h a g e b u tt ä	hagebudde	h a g e b u dd e	3
97	Co R1	III_15_0069	Pfaffenberg, Pfaffenberg	7.86972, 47.73452	hagebudde	h a g e b u dd e	hagebŭdde	h a g e b ŭ dd e	1
98	Stra p 10	III_9_0079	Bodersweier, Bodersweier	7.87462, 48.60047	hawebotta	h a w e b o tt a	höuwebotte	h ö u w e b o tt e	3
99	Co C10	III_14_0067	Obermünstertal-Stohren, Obermünstertal-Stohren	7.87525, 47.8938	hāgebutze	h ā g e b u tz e	hagebutze	h a g e b u tz e	1
100	Stra L 12	III_11_0060, III_11_0059	Lahr (Lahr/Schwarzwald), Lahr	7.87603, 48.34018	hegebutte	h e g e b u tt e	hagebutt	h a g e b u tt	2
101	Co Y 12	III_16_0168	Schwörstadt, Schwörstadt	7.87989, 47.59379	hagebuttä	h a g e b u tt ä	hagebutte	h a g e b u tt e	1
102	Stra Z 1	III_12_0047	Ettenheimmünster, Ettenheimmünster	7.88015, 48.24152	hagebutte	h a g e b u tt e	hagebudder	h a g e b u dd e r	3
103	Stra w 2	III_10_0051	Odelshofen, Odelshofen	7.88021, 48.56001	hågebudde	h å g e b u dd e	hagebutte	h a g e b u tt e	3
104	Co C2	III_14_0070	Wieden, Wieden	7.8814, 47.84169	hagebudde	h a g e b u dd e	hagebutte	h a g e b u tt e	2
105	Co K7	III_14_0155	Schönenberg, Schönenberg	7.88227, 47.79265	hāgebudde	h ā g e b u dd e	haagebudde	h aa g e b u d d e	2
106	Co g 4	III_12_0134	Windenreuthe (Emmendingen), Windenreute	7.88675, 48.11814	hagebutte	h a g e b u tt e	hogebutte	h o g e b u tt e	1
107	Stra D 17	III_10_0131, III_10_0133	Schutterwald, Schutterwald	7.88679, 48.45347	haagebutze	h aa g e b u tz e	hagebutte	h a g e b u tt e	2
108	Stra p 2/1	III_9_0084	Diersheim, Diersheim	7.8874, 48.64789	hawebutt	h a w e b u tt	hajebutte	h a j e b u tt e	2
109	Stra w 11	III_10_0055	Willstätt, Willstätt	7.89222, 48.53868	häwebudde	h ä w e b u dd e	hauebudde	h a u e b u dd e	2
110	Co K8	III_14_0159, III_14_0157, III_14_0158, III_14_0156	Schönau, Schönau	7.89443, 47.78637	hagebutte	h a g e b u tt e	hagebudde	h a g e b u dd e	2
111	Co C7	III_14_0068	Hofsgrund, Hofsgrund	7.89778, 47.90096	hagbutz	h a g b u tz	hagebutze	h a g e b u tz e	2
112	Co Y 3	III_16_0115	Hasel, Hasel	7.89786, 47.65393	hagebudde	h a g e b u dd e	hagebutte	h a g e b u tt e	2
113	Stra p 8	III_9_0081	Zierolshofen, Zierolshofen	7.9036, 48.60838	hanwebudde	h a n w e b u dd e	haewebudde	h a e w e b u dd e	1
114	Co R7	III_15_0075	Häg-Rohrberg, Rohrberg	7.90412, 47.7181	hāgebudde	h ā g e b u dd e	hagebutte	h a g e b u tt e	3
115	Co Y 14	III_16_0117	Wehr, Wehr	7.9045, 47.62927	hagebutte	h a g e b u tt e	hagebudde	h a g e b u dd e	2
116	co g 7	III_12_0137	Sexau, Sexau	7.90788, 48.10424	hagebūtte	h a g e b ū tt e	hagebütte	h a g e b ü tt e	1
117	Co K4	III_14_0161	Utzenfeld, Utzenfeld	7.91301, 47.80054	hagebutzge	h a g e b u tz g e	hagebutte	h a g e b u tt e	2
118	Hag K 13	III_5_0096	Schönenburg (Schoenenbourg), Schönenburg	7.91332, 48.95207	håfebutze	h å f e b u tz e	hafenbutz	h a f e n b u tz	3
119	Co Ya 1	III_17_0047	Wallbach, Wallbach	7.91336, 47.56871	hagebudde	h a g e b u dd e	hagebutte	h a g e b u tt e	2
120	Co R3	III_15_0071	Häg (bei Mambach), Häg	7.91432, 47.73207	hagebuddi	h a g e b u dd i	hagebŭtte	h a g e b ŭ tt e	4
121	Hag R 6	III_6_0083	Niederbetschdorf, Niederbetschdorf	7.91693, 48.8985	häjebutte	h ä j e b u tt e	hagebutte	h a g e b u tt e	2
122	Stra w 12	III_10_0059	Sand, Sand	7.92148, 48.53823	hauebutte	h a u e b u tt e	hagebutte	h a g e b u tt e	1
123	Co K9	III_14_0162	Tunau, Tunau	7.92311, 47.78574	hāgebudde	h ā g e b u dd e	haagebudde	h aa g e b u d d e	2
124	Stra p 1	III_9_0085	Rheinbischofsheim, Rheinbischofsheim	7.92904, 48.65493	hāgebutte	h ā g e b u tt e	hawebudde	h a w e b u dd e	4
125	Stra L 3	III_11_0063	Diersburg, Diersburg	7.93733, 48.40041	hågebudde	h å g e b u dd e	hagebutte	h a g e b u tt e	3
126	Co K2	III_14_0166	Schlechtnau, Schlechtnau	7.93888, 47.8175	hagebutzge	h a g e b u tz g e	hagebuzge	h a g e b u z g e	1
127	Co K3	III_14_0165	Geschwend, Geschwend	7.93964, 47.80434	hagebutte	h a g e b u tt e	hagebuzge	h a g e b u z g e	2
128	Stra S 6	III_11_0128, III_11_0129, III_11_0127	Seelbach, Seelbach	7.94104, 48.30987	hagenbudde	h a g e n b u dd e	hagebutte	h a g e b u tt e	3
129	Co v 3	III_13_0069	Wittental, Wittental	7.94267, 48.00437	hagebutte	h a g e b u tt e	hagebudde	h a g e b u dd e	2
130	Co C4	III_14_0071	Todtnauberg, Todtnauberg	7.94335, 47.85074	hagebutze	h a g e b u tz e	hagebutte	h a g e b u tt e	1
131	Stra D 8	III_10_0128, III_10_0127	Offenburg, Offenburg	7.9447, 48.47195	hagäbuttä	h a g ä b u tt ä	hagebutte	h a g e b u tt e	2
132	Co v 8	III_13_0150	Oberried, Oberried	7.94506, 47.93146	hagäbuttä	h a g ä b u tt ä	hagebutte	h a g e b u tt e	2
133	Co C6	III_14_0069	Sankt Wilhelm, St. Wilhelm	7.94887, 47.89511	hagebude	h a g e b u d e	hagäbudä	h a g ä b u d ä	2
134	Co K11	III_14_0169	Präg-Herrenschwand, Präg-Herrenschwand	7.95327, 47.76746	hagebutte	h a g e b u tt e	hagebudde	h a g e b u dd e	2
135	Stra S 8	III_11_0131	Schuttertal, Schuttertal	7.95562, 48.27087	hagebutte	h a g e b u tt e	hagebutten	h a g e b u tt e n	1
136	Hag R 7	III_6_0084	Rittershofen, Rittershofen	7.95587, 48.90241	hågebutt	h å g e b u tt	hagebutte	h a g e b u tt e	2
137	Co Y 9	III_16_0120	Bergalingen, Bergalingen	7.95943, 47.61266	hagebutta	h a g e b u tt a	hagebutte	h a g e b u tt e	1
138	Co v 4	III_13_0151	Stegen, Stegen	7.96093, 47.98418	hagebudde	h a g e b u dd e	hagebutte	h a g e b u tt e	2
139	Co Ya 2	III_17_0051, III_17_0048, III_17_0053, III_17_0052, III_17_0049, III_17_0054, III_17_0055	Obersäckingen, Säckingen	7.96171, 47.57476	hagebutte	h a g e b u tt e	hagebudde	h a g e b u dd e	2
140	Stra h 4	III_8_0095	Helmlingen, Helmlingen	7.9656, 48.70959	hagebutt	h a g e b u tt	hauebutte	h a u e b u tt e	2
141	Stra D 6	III_10_0126	Rammersweier, Rammersweier	7.96625, 48.48439	hagebutte	h a g e b u tt e	hagebudde	h a g e b u dd e	2
142	Co K10	III_14_0154	Präg, Präg	7.97232, 47.77964	hagebutte	h a g e b u tt e	hagebudde	h a g e b u dd e	2
143	Co Y 10	III_16_0125	Willaringen, Willaringen	7.97281, 47.60577	hāgebutte	h ā g e b u tt e	hagebutte	h a g e b u tt e	1
144	Stra h 3	III_8_0097	Grauelsbaum, Grauelsbaum	7.98186, 48.73575	hagebodde	h a g e b o dd e	hagebutte	h a g e b u tt e	3
145	Stra h 7	III_8_0093	Memprechtshofen, Memprechtshofen	7.98237, 48.68233	håjebude	h å j e b u d e	hauebudde	h a u e b u dd e	3
146	TUTT Sa1/2	III_17_0057	Rippolingen und Harpolingen, Rippolingen	7.9892, 47.57843	hugebutte	h u g e b u tt e	hagebutte	h a g e b u tt e	1
147	Stra L 5	III_11_0062	Bermersbach, Bermersbach	7.99239, 48.38717	hagebutte	h a g e b u tt e	hagabutte	h a g a b u tt e	1
148	Stra D 13	III_10_0121	Ohlsbach, Ohlsbach	7.99275, 48.43199	hagebutt	h a g e b u tt	hagebutte	h a g e b u tt e	1
149	TUTT p5	III_13_0152	Falkensteig, Falkensteig	7.99689, 47.94697	hagebuddä	h a g e b u dd ä	hagebudde	h a g e b u dd e	1
150	TUTT Sa1	III_17_0056	Rippolingen und Harpolingen, Harpolingen	8.00062, 47.57274	hugebutte	h u g e b u tt e	hagebutte	h a g e b u tt e	1
151	TUTT S3	III_15_0087	Herrischried, Herrischried	8.00161, 47.66587	hagebudde	h a g e b u dd e	hagebutte	h a g e b u tt e	2
152	TUTT L4/2, Co K12, TUTT L4/1, Co R15, TUTT D5	III_15_0073, III_14_0176	Todtmoos, Todtmoos (-Rütte), Todtmoos , Todtmoos	8.00438, 47.74133	hagebudde	h a g e b u dd e	hagabutta	h a g a b u tt a	4
153	TÜB L1	III_11_0124, III_11_0125	Prinzbach, Prinzbach	8.0046, 48.32294	hagebutt	h a g e b u tt	hagebutte	h a g e b u tt e	1
154	TÜB p11	III_10_0065	Nesselried, Nesselried	8.00608, 48.52212	hågebudd	h å g e b u dd	hagebutte	h a g e b u tt e	4
155	TUTT p4	III_13_0155	Buchenbach, Buchenbach	8.00773, 47.96134	hagebůtze	h a g e b ů tz e	hagebutte	h a g e b u tt e	2
156	Co R14	III_15_0086	Rütte (bei Todtmoos; es gibt auch noch eines bei Herreschrie und eines bei Todtnauberg), Rütte	8.01336, 47.76141	hugebudde	h u g e b u dd e	hagebudde	h a g e b u dd e	1
157	TÜB D8	III_11_0070	Strohbach, Strohbach	8.01398, 48.38754	hagebutt	h a g e b u tt	hagebutte	h a g e b u tt e	1
158	TÜB D9	III_11_0065	Gengenbach, Gengenbach	8.01593, 48.40299	hagebutze	h a g e b u tz e	hagebutte	h a g e b u tt e	1
159	TUTT Sa3	III_17_0058	Murg, Murg	8.02352, 47.55376	hagebutte	h a g e b u tt e	hagebudde	h a g e b u dd e	2
160	TUTT S20	III_16_0138	Hänner, Hänner	8.03004, 47.59489	hagebutte	h a g e b u tt e	hagebudde	h a g e b u dd e	2
161	TUTT Sa5	III_16_0137	Oberhof, Oberhof	8.0324, 47.58493	hagebutte	h a g e b u tt e	hagebudde	h a g e b u dd e	2
162	KST L10	III_6_0093, III_6_0092	Forstfeld, Forstfeld	8.03702, 48.859	hågebudde	h å g e b u dd e	hagebutt	h a g e b u tt	4
163	TUTT p2	III_13_0154	Wagensteig, Wagensteig	8.04607, 47.98466	hagebutze	h a g e b u tz e	hagebutte	h a g e b u tt e	1
164	KST S8	III_7_0117	Stollhofen, Stollhofen	8.04874, 48.76575	hagebutte	h a g e b u tt e	hagebudde	h a g e b u dd e	2
165	TÜB w5	III_10_0140	Haigerach, Haigerach	8.05467, 48.42157	hagebutte	h a g e b u tt e	haggebutt	h a gg e b u t t	2
166	KST S6	III_7_0110	Ludwigsfeste (bei Roeschwoog) (Fort-Louis), Fort-Louis, Ludwigsfeste	8.05803, 48.80321	hagebutte	h a g e b u tt e	hagebutten	h a g e b u tt e n	1
167	TÜB L5	III_11_0135	Steinach, Steinach	8.05831, 48.30508	hagebutze	h a g e b u tz e	hagebutte	h a g e b u tt e	1
168	TUTT S19	III_16_0139	Rotzel, Rotzel	8.06151, 47.59473	hagebūtte	h a g e b ū tt e	hagebutte	h a g e b u tt e	1
169	TÜB h5	III_9_0090	Achern, Achern	8.06363, 48.62871	hagebudde	h a g e b u dd e	hagebutz	h a g e b u tz	3
170	TUTT L8	III_15_0097	Hartschwand, Hartschwand	8.0655, 47.67119	hagebutta	h a g e b u tt a	hagebutte	h a g e b u tt e	1
171	TUTT D1	III_14_0170	Menzenschwand, Merzenschwand	8.07059, 47.81749	hagebudde	h a g e b u dd e	hagebutte	h a g e b u tt e	2
172	TUTT p6	III_13_0156	Breitnau, Breitnau	8.07603, 47.94014	hagebutze	h a g e b u tz e	hagebutten	h a g e b u tt e n	2
173	TUTT S10	III_15_0096	Rotzingen, Rotzingen	8.0762, 47.66588	hagabutter	h a g a b u tt e r	hagebutte	h a g e b u tt e	2
174	TUTT S9	III_16_0134	Görwihl, Görwihl	8.07817, 47.64186	hagebudde	h a g e b u dd e	hagebutte	h a g e b u tt e	2
175	TUTT S18	III_16_0140	Hochsal, Hochsal	8.08003, 47.5887	hggabutza	h gg a b u tz a	hagebudda	h a g e b u dd a	4
