	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
417	Co Va 15	III_16_0038	Niederranspach (Ranspach-le-Bas), Niederranspach	7.44726, 47.58851	geiß	geiß	0	geis	geis	0	Geiß	Geiß	0
418	Co Va 4/2, Co Va 4/1	III_17_0019	Volkensberg (Folgensbourg), Volkensberg	7.4473, 47.55147	geis	geiß	1	geis	geis	0	Geiß	Geiß	0
419	Co z 4	III_14_0037	Hirzfelden, Hirzfelden	7.4473, 47.90935	geiß	geiß	0	geis	geis	0	Geiß	Geiß	0
420	Co Vd 8	III_17_0071	Biedertal (Biederthal), Biedertal	7.44789, 47.46978	gais	geiss	2	geis	geis	0	Geiß	Geiß	0
421	Stra e 12,13	III_8_0051	Westhausen (Westhouse-Marmoutier), Westhausen	7.44963, 48.68592	gäis	geiis	2	geis	geis	0	Geiß	Geiß	0
422	Hag O 11	III_6_0041	Obersulzbach (Obersoultzbach), Obersulzbach	7.45013, 48.85174	geiß	geiß	0	geis	geis	0	Geiß	Geiß	0
423	Stra t 6	III_10_0018	Mutzig, Mutzig	7.45043, 48.53927	geis	geiß	1	geis	geis	0	Geiß	Geiß	0
424	Hag V 12	III_7_0053	Rosenweiler-Dettweiler, Rosenweiler-Dettweiler	7.45083, 48.76772	geis	geis	0	geis	geis	0	Geiß	Geiß	0
425	Stra e 20	III_8_0048	Zeh cker, Zeh cker	7.45086, 48.67123	gais	geis	1	geis	geis	0	Geiß	Geiß	0
426	Stra e 10	III_8_0053	Wolschheim, Wolschheim	7.45106, 48.70358	geis	geiß	1	geis	geis	0	Geiß	Geiß	0
427	Stra A 8	III_10_0096	Heiligenstein, Heiligenstein	7.45184, 48.41784	gäss, geiss	geiss	0	geis, gäs	geis	0	Geiß	Geiß	0
428	Stra P 10/1, Stra P 10/3	III_11_0093	Schlettstadt (Sélestat), Schlettstadt	7.45232, 48.2578	gais, geiss	geiss	0	geis	geis	0	Geiß	Geiß	0
429	Co d 10	III_12_0099	Fortschweier, Fortschweier	7.45233, 48.08996	geiß	geiß	0	geis	geis	0	Geiß	Geiß	0
430	Stra H 2/2, Stra H 2/3, Stra H 2/1	III_11_0013	Barr, Barr	7.45244, 48.40651	gääs, geiss	gäs	1	geis, gäs	gäs	0	Geiß	Geiß	0
431	Co z 2	III_14_0038	Münchhausen (Munchhausen), Münchhausen	7.45274, 47.86847	gais	gais	0	geis	geis	0	Geiß	Geiß	0
