	Fragebogen-Nr. Maurer	Fragebogen-Nr. DWA	Ort	Longitude	Latitude	Item Maurer	Item DWA	Levenshtein Item Min	z_score_item	Phontype Maurer	Phontype DWA	Levenshtein Phontype Min	z_score_phontype	Lextype Maurer	Lextype DWA	Levenshtein Lextype Min	z_score_lextype
1125	Stra p 6	III_9_0083	Holzhausen	7.92018	48.62595	gagommere	gagomere	1	-0.25251144499813616	gagommere	gagommere	0	-0.5955950302609602	Gugummer	Gugummer	0	-0.48323353219796433
1126	Stra p 7	III_9_0086	Wagshurst	7.99491	48.62035	gugumer	guggumer	1	-0.25251144499813616	gugummer	gugummer	0	-0.5955950302609602	Gugummer	Gugummer	0	-0.48323353219796433
1127	Stra p 8	III_9_0081	Zierolshofen	7.9036	48.60838	gogůmmr	gagummer	3	0.8055815470161238	gagummer	gagummer	0	-0.5955950302609602	Gugummer	Gugummer	0	-0.48323353219796433
1128	Stra p 9	ungeodnet2	Auenheim	7.83597	48.6051	gogommer	gogummer	1	-0.25251144499813616	gagommer	gogummer	2	0.4650288411235568	Gugummer	Gugummer	0	-0.48323353219796433
1129	Stra p 10	III_9_0079	Bodersweier	7.87462	48.60047	gogommera	gagommer	2	0.27653505100899384	gagommere	gagommer	1	-0.06528309456870167	Gugummer	Gugummer	0	-0.48323353219796433
1130	Stra p 11	III_9_0080	Querbach	7.86754	48.58924	gugumr	gugumere	2	0.27653505100899384	gugummer	gugummere	1	-0.06528309456870167	Gugummer	Gugummer	0	-0.48323353219796433
1131	Stra s 1/1, Stra s 1/2	III_10_0001	Oberhaslach, Oberhaslach	7.33046	48.5499	gugummere, gůgůmmer	gōgōmmer	2	0.27653505100899384	gugummere, gugummer	gagommer	2	0.4650288411235568	Gugummer, Gugummer	Gugummer	0	-0.48323353219796433
1132	Stra s 2	III_10_0004	Urmatt	7.32457	48.52675	gugummer	gugummer	0	-0.7815579410052661	gugummer	gugummer	0	-0.5955950302609602	Gugummer	Gugummer	0	-0.48323353219796433
1133	Stra s 3	III_10_0003	Mühlbach (Muhlbach-Sur-Bruche)	7.29709	48.51659	gagumere	gŏgŏmmer	4	1.3346280430232536	gagummere	gagommer	2	0.4650288411235568	Gugummer	Gugummer	0	-0.48323353219796433
1134	Stra t 1	III_10_0005	Balbronn	7.43736	48.58406	gågummer	gagummr	2	0.27653505100899384	gagummer	gagummer	0	-0.5955950302609602	Gugummer	Gugummer	0	-0.48323353219796433
1135	Stra t 2/1, Stra t 2/2	III_10_0008	Bergbieten, Bergbieten	7.45869	48.57632	gāgummer, gågummer	gågummer	0	-0.7815579410052661	gagummer, gagummer	gagummer	0	-0.5955950302609602	Gugummer, Gugummer	Gugummer	0	-0.48323353219796433
1136	Stra t 3	III_10_0009	Dangolsheim	7.46645	48.57212	gagummer	gagummer	0	-0.7815579410052661	gagummer	gagummer	0	-0.5955950302609602	Gugummer	Gugummer	0	-0.48323353219796433
1137	Stra t 4	III_10_0013	Still	7.4048	48.54953	gagummer	gagumer	1	-0.25251144499813616	gagummer	gagummer	0	-0.5955950302609602	Gugummer	Gugummer	0	-0.48323353219796433
1138	Stra t 5	III_10_0015, III_10_0016	Dinsheim (Dinsheim-Sur-Bruche)	7.4273	48.54254	gagomer	gagommer, gagomer	0	-0.7815579410052661	gagommer	gagommer, gagommer	0	-0.5955950302609602	Gugummer	Gugummer, Gugummer	0	-0.48323353219796433
1139	Stra t 6	III_10_0018	Mutzig	7.45043	48.53927	gågummer	ga˚gu˚mmer	3	0.8055815470161238	gagummer	gagummer	0	-0.5955950302609602	Gugummer	Gugummer	0	-0.48323353219796433
1140	Stra t 7	III_10_0019	Molsheim	7.49067	48.54038	gågummer	gagummer	1	-0.25251144499813616	gagummer	gagummer	0	-0.5955950302609602	Gugummer	Gugummer	0	-0.48323353219796433
1141	Stra t 8	III_10_0020	Dorlisheim	7.48538	48.52471	gagummer	gogumer	2	0.27653505100899384	gagummer	gagummer	0	-0.5955950302609602	Gugummer	Gugummer	0	-0.48323353219796433
1142	Stra t 9	III_10_0014	Heiligenberg	7.3916	48.53799	gagumr	gagumer	1	-0.25251144499813616	gagummer	gagummer	0	-0.5955950302609602	Gugummer	Gugummer	0	-0.48323353219796433
1143	Stra t 10	III_10_0017	Gressweiler	7.43186	48.53571	gågumer	gagumer	1	-0.25251144499813616	gagummer	gagummer	0	-0.5955950302609602	Gugummer	Gugummer	0	-0.48323353219796433
1144	Stra t 11	III_10_0021	Rosenweiler	7.4409	48.50587	gogomr	gagumere	4	1.3346280430232536	gagommer	gagummere	2	0.4650288411235568	Gugummer	Gugummer	0	-0.48323353219796433
1145	Stra t 12	III_10_0022, III_10_0023	Mollkirch	7.38528	48.50755	gågummer	gagummer, gagummer	1	-0.25251144499813616	gagummer	gagummer, gagummer	0	-0.5955950302609602	Gugummer	Gugummer, Gugummer	0	-0.48323353219796433
1146	Stra t 13	III_9_0020	Irmstett	7.47751	48.58828	gãgõmmer	ga̠go̠mmr	5	1.8636745390303837	gagommer	gagommer	0	-0.5955950302609602	Gugummer	Gugummer	0	-0.48323353219796433
1147	Stra t 14	III_10_0012	Niederhaslach	7.34119	48.54244	gacumer	gagummer	2	0.27653505100899384	gagummer	gagummer	0	-0.5955950302609602	Gugummer	Gugummer	0	-0.48323353219796433
1148	Stra t 15/1	III_10_0006, III_10_0007	Flexburg	7.43177	48.57213	gagumer	gāgumer, gagummer	1	-0.25251144499813616	gagummer	gagummer, gagummer	0	-0.5955950302609602	Gugummer	Gugummer, Gugummer	0	-0.48323353219796433
1149	Stra t 15/2	III_10_0010	Sulzbad (soultz-Les-Bains)	7.48699	48.572	gugumer	gagummer	2	0.27653505100899384	gugummer	gagummer	1	-0.06528309456870167	Gugummer	Gugummer	0	-0.48323353219796433
1150	Stra u 1	III_9_0026	Dahlenheim	7.50654	48.58628	gågumer	gagumer	1	-0.25251144499813616	gagummer	gagummer	0	-0.5955950302609602	Gugummer	Gugummer	0	-0.48323353219796433
1151	Stra u 2/1	III_9_0025	Osthofen	7.55672	48.58641	gågummer	gagummer	1	-0.25251144499813616	gagummer	gagummer	0	-0.5955950302609602	Gugummer	Gugummer	0	-0.48323353219796433
1152	Stra u 3	III_10_0029	Breuschwickersheim	7.60198	48.5795	gagummer	gagummer	0	-0.7815579410052661	gagummer	gagummer	0	-0.5955950302609602	Gugummer	Gugummer	0	-0.48323353219796433
1153	Stra u 4	III_10_0030	Achenheim	7.62578	48.5817	gagummere	gagummer	1	-0.25251144499813616	gagummere	gagummer	1	-0.06528309456870167	Gugummer	Gugummer	0	-0.48323353219796433
1154	Stra u 5	III_9_0028	Oberschäffolsheim	7.65236	48.5868	gagummer	gagummer	0	-0.7815579410052661	gagummer	gagummer	0	-0.5955950302609602	Gugummer	Gugummer	0	-0.48323353219796433
