	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_maurer_align	item_DWA	item_DWA_align	Levenshtein_item
1070	TUTT K6	III_36_0054	Bodman, Bodman	9.02835, 47.80402	amås	a m å s	amoës	a m o ë s	2
1071	TUTT v5	III_34_0051	Boll, Boll	9.0299, 47.9487	amossä	a m o ss ä	amōsse	a m ō ss e	2
1072	TUTT v3	III_34_0053	Bietingen, Bietingen	9.03261, 47.97091	amås	a m å s	amōse	a m ō s e	2
1073	TUTT v1	III_34_0054	Altheim, Altheim	9.03387, 47.99511	amoise	a m o i s e	umoise	u m o i s e	1
1074	KST g8	III_18_0058	Wollenberg, Wollenberg	9.03453, 49.29152	ameis	a m ei s	ameise	a m ei s e	1
1075	MH T3	II_60_0069	Neckarkatzenbach, Neckarkatzenbach	9.03457, 49.38441	elmeeze	e l m ee z e	elmetzen	e l m e tz e n	2
1076	TUTT g1	III_32_0042	Glashütte (Heuberg), Glashütte	9.03485, 48.1237	amoisa	a m o i s a	amoisen	a m o i s e n	2
1077	KST g6	III_18_0060	Obergimpern, Obergimpern	9.04013, 49.25574	imǟse	i m ǟ s e	ameise	a m ei s e	3
1078	TUTT C2/2, TUTT C2/1	III_35_0052	Zoznegg, Zoznegg	9.04053, 47.89958	amåsse	a m å ss e	amois	a m o i s	3
1079	TUTT C1	III_35_0054	Schwackenreute, Schwackenreute	9.04401, 47.91392	amåss	a m å ss	ameise	a m ei s e	3
1080	MH L4	II_59_0099	Zwingenberg, Zwingenberg	9.04439, 49.41287	emēze	e m ē z e	emezä	e m e z ä	2
1081	TUTT v4	III_34_0052	Krumbach, Krumbach	9.04788, 47.96159	amås	a m å s	amosa	a m o s a	2
1082	TUTT o4	III_33_0042	Kreenheinstetten, Kreenheinstetten	9.05221, 48.0555	amåise	a m å i s e	amois	a m o i s	2
1083	MH L2	II_59_0101	Oberdielbach, Oberdielbach	9.05361, 49.44781	eimezze	ei m e zz e	emeze	e m e z e	2
1084	MH C1	II_58_0102	Friedrichsdorf, Friedrichsdorf	9.054, 49.52034	eïmetze	e ï m e tz e	emeze	e m e z e	2
1085	MH L6	II_59_0102	Waldkatzenbach, Waldkatzenbach	9.05484, 49.45603	eïmetze	e ï m e tz e	ëimetze	ë i m e tz e	2
1086	KST o2	III_19_0052	Treschklingen, Treschklingen	9.05577, 49.22614	umässe	u m ä ss e	umeser	u m e s e r	3
1087	MH T6	II_60_0074	Binau, Binau	9.0577, 49.36658	emäñze	e m ä ñ z e	ä˜mäñze	ä ˜ m ä ñ z e	2
1088	KST o4	III_19_0061	Babstadt, Babstadt	9.05798, 49.24212	omeise	o m ei s e	umoise	u m o i s e	2
1089	TUTT C5	III_35_0055	Winterspüren, Winterspüren	9.05857, 47.85618	amåss	a m å ss	amoase	a m o a s e	3
1090	TUTT K4	III_36_0059	Ludwigshafen, Ludwigshafen	9.05916, 47.8189	ammoăsä̆	a mm o ă s ä ̆	am̄eise	a m ̄ ei s e	5
1091	TUTT R6	III_37_0039, III_37_0040, III_37_0038	Reichenau, Reichenau	9.06125, 47.69789	hamboas	h a m b o a s	hambos	h a m b o s	1
1092	KST g10	III_18_0063	Kälbertshausen, Kälbertshausen	9.06276, 49.31724	ellemeze	e ll e m e z e	ellemeetze	e ll e m e e tz e	2
1093	TUTT R4	III_37_0034, III_37_0035, III_37_0033, III_37_0032	Allensbach, Allensbach	9.06699, 47.71535	humboase	h u m b o a s e	ameise	a m ei s e	5
1094	MH T17	II_60_0075	Neckargerach, Neckargerach	9.0708, 49.40101	eme̠nse	e m e ̠ n s e	emenze	e m e n z e	2
1095	TUTT v11	III_34_0055	Heudorf, Heudorf	9.07121, 47.99412	amåis	a m å i s	amäuse	a m ä u s e	3
1096	MH T4	II_60_0073	Guttenbach, Guttenbach	9.07142, 49.38983	eelmeetze	ee l m ee tz e	elmeze	e l m e z e	3
1097	TUTT R2	III_37_0031	Kaltbrunn, Kaltbrunn	9.07201, 47.73526	ameisa	a m ei s a	umbosa	u m b o s a	3
1098	TUTT K12	III_36_0058	Langenrain, Langenrain	9.07596, 47.76281	amåese	a m å e s e	amoese	a m o e s e	1
1099	MH L3	II_59_0100	Schollbrunn, Schollbrunn	9.07962, 49.43431	emmäze	e mm ä z e	emenze	e m e n z e	2
1100	KST g3	III_18_0062	Hüffenhardt, Hüffenhardt	9.08386, 49.2913	elmeese	e l m ee s e	elmese	e l m e s e	1
1101	KST g4	III_18_0061	Siegelsbach, Siegelsbach	9.08942, 49.27263	elemeise	e l e m ei s e	elemese	e l e m e s e	1
1102	TUTT K3	III_36_0066	Bonndorf, Bonndorf	9.09477, 47.82968	amoͣß	a m o ͣ ß	amos	a m o s	2
1103	TUTT K11	III_36_0061, III_36_0062, III_36_0063, III_36_0064, III_36_0060	Sipplingen, Sipplingen	9.09665, 47.79525	ammoͣs	a mm o ͣ s	amos	a m o s	2
1104	MH L9	II_59_0104	Mülben, Mülben	9.09946, 49.46414	äimetze	ä i m e tz e	äimeze	ä i m e z e	1
1105	KST g1	III_18_0064	Hochhausen, Hochhausen	9.1008, 49.323	emetze	e m e tz e	emeze	e m e z e	1
1106	TUTT 07	III_33_0049	Rohrdorf, Rohrdorf	9.10207, 48.01811	amaise	a m a i s e	amois	a m o i s	2
1107	KST o3	III_19_0058, III_19_0057	Bad Rappenau, Bad Rappenau	9.10212, 49.24032	imiise	i m ii s e	emenser	e m e n s e r	4
1108	KST v1	III_20_0066	Schluchtern, Schluchtern	9.1026, 49.14843	āmeise	ā m ei s e	emes	e m e s	3
1109	MH T11	II_60_0079	Diedesheim, Diedesheim	9.11367, 49.34933	emetze	e m e tz e	emeze	e m e z e	1
1110	TUTT v10	III_34_0058, III_34_0057	Messkirch, Messkirch	9.11537, 47.99484	amo͜is	a m o ͜ i s	amoisĕ	a m o i s ĕ	2
1111	TUTT R1	III_37_0036	Dettingen, Dettingen	9.117, 47.73485	umboase	u m b o a s e	umboas	u m b o a s	1
1112	TUTT K2	III_36_0065	Nesselwangen, Nesselwangen	9.11824, 47.81683	amos	a m o s	amoͣs	a m o ͣ s	1
1113	TUTT v8	III_34_0060	Rast, Rast	9.12126, 47.93997	amåise	a m å i s e	amois	a m o i s	2
1114	MH C2	II_58_0104	Reisenbach, Reisenbach	9.12415, 49.50336	eimetz	ei m e tz	äimeze	ä i m e z e	3
1115	TUTT C3	III_35_0061	Sentenhart, Sentenhart	9.12618, 47.91369	ameise	a m ei s e	ammoise	a mm o i s e	2
1116	TUTT o6	III_33_0046	Engelswies, Engelswies	9.12846, 48.04259	amois	a m o i s	amoisae	a m o i s a e	2
1117	TUTT K10	III_36_0151	Hödingen, Hödingen	9.13275, 47.78865	amoas	a m o a s	amoes	a m o e s	1
1118	KST g2	III_18_0065	Neckarzimmern, Neckarzimmern	9.1329, 49.31835	emenze	e m e n z e	ämänze	ä m ä n z e	2
1119	MH T15	II_60_0077	Lohrbach, Lohrbach	9.14183, 49.4	emmeetze	e mm e e tz e	emeeze	e m ee z e	2
1120	KST g12	III_18_0066	Hassmersheim, Hassmersheim	9.14257, 49.30049	elmese	e l m e s e	emetze	e m e tz e	3
1121	MH T13	II_60_0081, II_60_0082	Mosbach, Mosbach	9.14619, 49.35501	ametze	a m e tz e	emetze	e m e tz e	1
1122	MH L8	II_59_0106	Wagenschwend, Wagenschwend	9.14637, 49.47256	eimenze	ei m e n z e	äimeizé	ä i m ei z é	3
1123	KST g14	III_18_0069	Heinsheim, Heinsheim	9.14778, 49.26416	amaise	a m a i s e	amaͥse	a m a ͥ s e	1
1124	MH L5	II_59_0108	Fahrenbach, Fahrenbach	9.14987, 49.43091	emätze	e m ä tz e	emeäze	e m e ä z e	2
1125	TUTT R7	III_37_0037	Dingelsdorf, Dingelsdorf	9.15648, 47.7384	umbōͦse	u m b ō ͦ s e	umbose	u m b o s e	2
1126	TUTT o8	III_33_0051	Menningen, Menningen	9.15825, 48.01089	amåise	a m å i s e	amoise	a m o i s e	1
1127	TUTT K9	III_36_0071	Überlingen, Überlingen	9.1592, 47.76732	amos	a m o s	amoase	a m o a s e	2
1128	MH L7	II_59_0107	Robern, Robern	9.16265, 49.45394	eïmeze	e ï m e z e	ämēze	ä m ē z e	3
1129	MH U1	II_60_0083	Neckarburken, Neckarburken	9.165, 49.37662	ámädze	á m ä d z e	émeeze	é m ee z e	3
1130	MH M7	II_59_0112	Trienz, Trienz	9.16956, 49.44002	ellemeze	e ll e m e z e	elemeze	e l e m e z e	1
1131	MH M3	II_59_0109	Balsbach, Balsbach	9.17362, 49.47895	äïmze	ä ï m z e	äimeetze	ä i m ee tz e	4
1132	SIG t1	III_38_0131	Konstanz, Konstanz	9.17758, 47.66385	ameise	a m ei s e	omeise	o m ei s e	1
1133	MH M6	II_59_0110	Krumbach, Krumbach	9.18402, 49.45323	emeïze	e m e ï z e	ämeïze	ä m e ï z e	1
1134	SIG n16	III_36_0075	Nußdorf, Nußdorf	9.19513, 47.75277	umboß	u m b o ß	amoß	a m o ß	2
1135	SIG d1	III_33_0055	Göggingen, Göggingen	9.20194, 48.00389	amoïs	a m o ï s	ameuse	a m e u s e	3
1136	MH M8	II_59_0113	Muckental, Muckental	9.20231, 49.42474	emeze	e m e z e	amäze	a m ä z e	2
1137	SIG n3	III_36_0076	Hohenbodmann, Hohenbodmann	9.21042, 47.82312	amos	a m o s	ameis	a m ei s	2
1138	MH M5	II_59_0117	Limbach, Limbach	9.21181, 49.46142	emēze	e m ē z e	emeze	e m e z e	1
1139	SIG q7	III_36_0074	Deisendorf, Deisendorf	9.21621, 47.76835	amŏse	a m ŏ s e	ameise	a m ei s e	2
1140	MH U9	II_60_0094	Auerbach, Auerbach	9.22666, 49.39927	imētze	i m ē tz e	imäze	i m ä z e	2
1141	SIG q2	III_37_0042	Unteruhldingen, Unteruhldingen	9.2334, 47.72271	amoās	a m o ā s	amoss	a m o ss	1
1142	MH M9	II_59_0114	Rittersbach, Rittersbach	9.23597, 49.42445	emezĕ	e m e z ĕ	ämäze	ä m ä z e	3
1143	SIG n8	III_36_0077	Lippertsreute, Lippertsreute	9.23743, 47.80427	amoss	a m o ss	amos	a m o s	1
1144	SIG q3	III_37_0041	Oberuhldingen, Oberuhldingen	9.24549, 47.73557	āmos	ā m o s	amos	a m o s	1
1145	MH M10	II_59_0115	Heidersbach, Heidersbach	9.2468, 49.45517	emätze	e m ä tz e	emeze	e m e z e	2
1146	MH U8	II_60_0089	Billigheim, Billigheim	9.25406, 49.34748	emenze	e m e n z e	ewense	e w e n s e	2
1147	MH Y3	III_18_0075	Herbolzheim, Herbolzheim	9.26007, 49.28376	ēmes	ē m e s	emes	e m e s	1
1148	MH Y2	III_18_0074	Neudenau, Neudenau	9.27037, 49.2923	eïmes	e ï m e s	ëïmes	ë ï m e s	1
1149	SIG n7	III_36_0078	Frickingen, Frickingen	9.27056, 47.81023	amos	a m o s	amoase	a m o a s e	2
1150	MH U5	II_60_0086	Unterschefflenz, Unterschefflenz	9.27076, 49.39154	ǟmeze	ǟ m e z e	emäze	e m ä z e	2
1151	SIG q8/1	III_37_0047	Meersburg, Meersburg	9.27244, 47.69466	amoaß	a m o a ß	amosse	a m o ss e	3
1152	MH D7	II_58_0112	Unterneudorf, Unterneudorf	9.27534, 49.52921	emetz	e m e tz	emeze	e m e z e	2
1153	MH U4	II_60_0085	Mittelschefflenz, Mittelschefflenz	9.27967, 49.40042	immeetze	i mm e e tz e	emetze	e m e tz e	3
1154	MH U7	II_60_0090	Waldmühlbach, Waldmühlbach	9.28262, 49.36078	ellemēze	e ll e m ē z e	emeze	e m e z e	4
1155	SIG n13	III_36_0083, III_36_0084, III_36_0085	Mimmenausen, Mimmenausen	9.2852, 47.76025	amösse	a m ö ss e	amos	a m o s	3
1156	SIG n12	III_36_0081	Salem, Salem	9.28599, 47.77663	amoß	a m o ß	amossa	a m o ss a	3
1157	MH M13	II_59_0122	Großeicholzheim, Großeicholzheim	9.28966, 49.44361	ämetze	ä m e tz e	emetze	e m e tz e	1
1158	SIG n6	III_36_0079	Leustetten, Leustetten	9.29433, 47.80634	amosse	a m o ss e	amoße	a m o ß e	2
1159	MH v2	II_57_0138	Rippberg, Rippberg	9.29762, 49.62253	ameise	a m ei s e	ämez	ä m e z	4
1160	SIG q5	III_37_0044	Grasbeuren, Grasbeuren	9.29766, 47.73029	amoas	a m o a s	amoß	a m o ß	2
1161	SIG q4	III_37_0043	Buggensegel, Buggensegel	9.29936, 47.74645	amåis	a m å i s	amois	a m o i s	1
1162	MH Y4	III_18_0076	Stein am Kocher, Stein	9.29954, 49.26198	emes	e m e s	elměs	e l m ě s	2
1163	SIG n11	III_36_0082	Weildorf, Weildorf	9.30037, 47.78969	amåaß	a m å a ß	amoas	a m o a s	2
1164	SIG k3	III_35_0073, III_35_0074, III_35_0071, III_35_0072	Denkingen, Denkingen	9.30821, 47.89505	amoise	a m o i s e	amois	a m o i s	1
1165	MH M12	II_59_0121	Bödigheim, Bödigheim	9.31522, 49.47408	emeese	e m ee s e	emeeze	e m ee z e	1
1166	SIG q10	III_37_0048	Hagnau, Hagnau	9.31963, 47.67634	amoase	a m o a s e	amois	a m o i s	2
1167	SIG n10	III_36_0073	Beuren, Beuren	9.32135, 47.80541	amoasse	a m o a ss e	amoăsse	a m o ă ss e	1
1168	SIG q6	III_37_0045, III_37_0046	Ahausen, Ahausen	9.32247, 47.72502	amåsse	a m å ss e	amǒß	a m ǒ ß	4
1169	SIG n15	III_36_0080	Röhrenbach, Röhrenbach	9.3248, 47.82972	amoas	a m o a s	amoăs	a m o ă s	1
1170	MH D6	II_58_0114	Buchen, Buchen	9.32603, 49.52041	ämetze	ä m e tz e	ametze	a m e tz e	1
1171	MH E1	II_58_0115	Hainstadt, Hainstadt	9.33082, 49.53905	emedze	e m e d z e	emätze	e m ä tz e	2
1172	MH N3	II_59_0123	Seckach, Seckach	9.33368, 49.44238	ēmäze	ē m ä z e	emäze	e m ä z e	1
1173	STU h1	III_24_0080	Stetten/Remstal, Stetten/Remstal	9.34045, 48.79285	omåiså	o m å i s å	emoise	e m o i s e	3
1174	SIG o1	III_36_0088	Betenbrunn, Betenbrunn	9.34649, 47.8185	amoß	a m o ß	amoas	a m o a s	2
1175	SIG r2	III_37_0050	Bermatingen, Bermatingen	9.34868, 47.73084	amoͣͦsse	a m o ͣ ͦ ss e	amōs	a m ō s	5
1176	SIG o3	III_36_0098	Lellwangen, Lellwangen	9.36523, 47.79833	amos	a m o s	amoß	a m o ß	1
1177	MH E2	II_91_0001	Hettingen, Hettingen	9.36644, 49.5194	emäze	e m ä z e	ameise	a m ei s e	4
1178	MH N1	II_92_0002	Eberstadt, Eberstadt	9.3666, 49.47727	ämes	ä m e s	emes	e m e s	1
1179	SIG u1	III_38_0026	Immenstaad, Immenstaad	9.3675, 47.66625	amoasä	a m o a s ä	amoas	a m o a s	1
1180	MH E7	II_90_0004	Walldürn, Walldürn	9.36793, 49.58322	emetz	e m e tz	emez	e m e z	1
1181	MH N4/1	II_92_0004	Zimmern, Zimmern	9.37304, 49.43313	ēmeze	ē m e z e	amezze	a m e zz e	2
1182	SIG l2	III_35_0080	Illmensee, Illmensee	9.37456, 47.86209	amoß	a m o ß	amosse	a m o ss e	3
1183	MH Z1	III_18_0081	Ruchsen, Ruchsen	9.37887, 49.31914	ēmes	ē m e s	emes	e m e s	1
1184	MH V2	II_93_0002	Sennfeld, Sennfeld	9.38438, 49.38045	ämes	ä m e s	emes	e m e s	1
1185	SIG o2	III_36_0089	Deggenhausen, Deggenhausen	9.3844, 47.80143	amoas	a m o a s	amoiss	a m o i ss	2
1186	SIG r3	III_37_0052, III_37_0054, III_37_0053, III_37_0055	Markdorf, Markdorf	9.38933, 47.72088	amossa	a m o ss a	ameise	a m ei s e	3
1187	MH N8	II_92_0001	Götzingen, Götzingen	9.39465, 49.49693	ēmes	ē m e s	enmeß	e n m e ß	3
1188	MH V5	II_93_0004	Korb, Korb	9.39732, 49.35594	ēmes	ē m e s	emes	e m e s	1
1189	SIG r5	III_37_0056	Kluftern, Kluftern	9.40004, 47.69278	amose	a m o s e	omeise	o m ei s e	3
1190	SIG o5	III_36_0093	Roggenbeuren, Roggenbeuren	9.40565, 47.76961	amoße	a m o ß e	amossa	a m o ss a	3
1191	SIG r4	III_37_0057	Riedheim, Riedheim	9.41014, 47.70429	amoas	a m o a s	ameise	a m ei s e	3
1192	MH V3	II_93_0005	Leibenstadt, Leibenstadt	9.42028, 49.36861	eemes	ee m e s	emes	e m e s	1
1193	MH N5	II_92_0007, II_92_0006	Osterburken, Osterburken	9.42838, 49.4308	emes	e m e s	emest	e m e s t	1
1194	MH w2	II_90_0006	Dornberg, Dornberg	9.42843, 49.62542	ameise	a m ei s e	emetz	e m e tz	4
1195	SIG o4	III_36_0094	Limpach, Limpach	9.42902, 47.79495	amoise	a m o i s e	amoase	a m o a s e	1
1196	SIG o6	III_36_0096	Urnau, Urnau	9.43083, 47.76354	amos	a m o s	amosse	a m o ss e	2
1197	SIG r6	III_37_0058	Hepbach, Hepbach	9.43103, 47.7193	amosse	a m o ss e	amose	a m o s e	1
1198	MH E5	II_91_0004	Waldstetten, Waldstetten	9.44893, 49.5647	emetse	e m e t s e	emeze	e m e z e	2
1199	MH N7	II_92_0009	Sindolsheim, Sindolsheim	9.45384, 49.48715	emes	e m e s	emess	e m e ss	1
1200	MH N6	II_92_0133	Bronnacker, Bronnacker	9.48305, 49.4446	ämes	ä m e s	emes	e m e s	1
1201	MH E6	II_91_0123, II_91_0005	Bretzingen, Bretzingen	9.48682, 49.57826	ametze	a m e tz e	emeze	e m e z e	2
1202	STU u2	III_26_0084	Bissingen/Teck, Bissingen-Teck	9.49128, 48.60024	amoisa	a m o i s a	amois	a m o i s	1
1203	MH W11	II_93_0010	Merchingen, Merchingen	9.50633, 49.4003	ems	e m s	emes	e m e s	1
1204	MH O3	II_92_0012	Berolzheim, Berolzheim	9.54042, 49.4749	emeͦs	e m e ͦ s	emes	e m e s	1
1205	MH F2	II_91_0009	Brehmen, Brehmen	9.55454, 49.56839	ēmes	ē m e s	emes	e m e s	1
1206	MH O4	II_92_0013	Schillingstadt, Schillingstadt	9.57461, 49.46035	eimes	ei m e s	ëimes	ë i m e s	1
1207	MH W4	II_93_0019	Oberndorf, Oberndorf	9.59181, 49.40817	ēmes	ē m e s	eemes	ee m e s	2
1208	MH O8	II_91_0012	Uiffingen, Uiffingen	9.59227, 49.50171	emes	e m e s	ameis	a m ei s	2
1209	MH x6	II_90_0012	Königheim, Königheim	9.59419, 49.61802	ēmes	ē m e s	elmes	e l m e s	2
1210	MH O9	II_92_0022	Angeltürn, Angeltürn	9.59726, 49.48572	ēmose	ē m o s e	emose	e m o s e	1
1211	MH O5	II_92_0020, II_92_0021, II_92_0019	Schwabhausen, Schwabhausen	9.60196, 49.45569	ihmes	i h m e s	imes	i m e s	1
1212	MH p9	II_89_0027	Niklashausen, Niklashausen	9.6175, 49.70453	a͜omeisä	a ͜ o m ei s ä	â̆meise	â ̆ m ei s e	4
1213	MH F7	II_91_0013	Kupprichhausen-Lengenrieden, Kupprichhausen u. Lengenrieden	9.62002, 49.52627	ämeze	ä m e z e	emeze	e m e z e	1
1214	MH O6	II_92_0016, II_92_0015, II_92_0018, II_92_0017	Windischbuch, Windischbuch	9.62194, 49.43593	emes	e m e s	eimes	ei m e s	1
1215	MH O10	II_92_0023, II_92_0025, II_92_0024	Wölchingen, Wölchingen	9.63011, 49.48494	eimes	ei m e s	ameise	a m ei s e	4
1216	MH W7	II_93_0022	Krautheim, Krautheim	9.63369, 49.39159	eimehs	ei m e h s	eimes	ei m e s	1
1217	MH x2	II_90_0020, II_90_0018, II_90_0019, II_90_0017	Hochhausen, Hochhausen	9.63526, 49.6621	emmezze	e mm e z z e	emätze	e m ä tz e	3
1218	MH x4	II_90_0014	Dittwar, Dittwar	9.63593, 49.58974	amese	a m e s e	emes	e m e s	2
1219	MH F8	II_91_0015	Heckfeld, Heckfeld	9.63713, 49.55077	ähms	ä h m s	äms	ä m s	1
1220	MH p7	II_89_0031, II_89_0030, II_89_0032	Werbach, Werbach	9.63871, 49.67029	emätze	e m ä tz e	emätse	e m ä t s e	1
1221	MH O11	II_92_0026	Boxberg, Boxberg	9.64298, 49.48181	imes	i m e s	emes	e m e s	1
1222	MH x3	II_90_0016	Impfingen, Impfingen	9.65946, 49.64719	ameise	a m ei s e	emez	e m e z	4
1223	MH W6	II_93_0021	Horrenbach, Horrenbach	9.66028, 49.40826	eimes	ei m e s	ëimes	ë i m e s	1
1224	MH P2	II_92_0040	Schweigern, Schweigern	9.66576, 49.49224	åmeise	å m ei s e	äimes	ä i m e s	4
1225	MH X1	II_93_0023	Klepsau, Klepsau	9.67156, 49.38805	eimes	ei m e s	ameise	a m ei s e	4
1226	MH y4	II_90_0021	Dittigheim, Dittigheim	9.67647, 49.61035	emeß	e m e ß	emese	e m e s e	2
1227	MH G11	II_91_0019	Oberschüpf, Oberschüpf	9.67687, 49.52252	eimeß	ei m e ß	eimes	ei m e s	1
1228	MH G1	II_91_0016	Oberlauda, Oberlauda	9.67912, 49.56608	ēmez	ē m e z	emetz	e m e tz	2
1229	MH P4	II_92_0030, II_92_0031, II_92_0029, II_92_0032	Assamstadt, Assamstadt	9.68738, 49.42689	eimes	ei m e s	ėimes	ė i m e s	1
1230	MH G12	II_91_0020	Unterschüpf, Unterschüpf	9.68922, 49.51437	eimes	ei m e s	äimes	ä i m e s	1
1231	MH y5	II_90_0022	Distelhausen, Distelhausen	9.69353, 49.59735	ammise	a mm i s e	emetz	e m e tz	5
1232	MH G10	II_91_0018	Beckstein, Beckstein	9.70422, 49.54668	äimeͦs	ä i m e ͦ s	äimes	ä i m e s	1
1233	MH G13	II_91_0021	Sachsenflur, Sachsenflur	9.71, 49.52377	ämeische	ä m ei sch e	omeise	o m ei s e	3
1234	MH P1	II_92_0027	Dainbach-Herold, Dainbach	9.71553, 49.49662	äimäs	ä i m ä s	äīmes	ä ī m e s	2
1235	MH G8	II_91_0023	Unterbalbach, Unterbalbach	9.74711, 49.52779	ameise	a m ei s e	ames	a m e s	2
1236	MH G5	II_91_0027	Kützbrunn, Kützbrunn	9.76136, 49.58159	emmazaă	e mm a z a ă	emense	e m e n s e	5
1237	MH G6	II_91_0028, II_91_0029	Messelhausen, Messelhausen	9.7887, 49.5756	ameise	a m ei s e	emese	e m e s e	2
1238	Co p 1	III_13_0095	Krüt (Kruth), Krüt	6.96629, 47.92912	åmeise	å m ei s e	ameise	a m ei s e	1
1239	Co p 1	III_13_0095	Krüt (Kruth), Krüt	6.96629, 47.92912	åmeise	å m ei s e	omeise	o m ei s e	1
1240	Co w 1	III_14_0004	Oderen, Odern	6.97525, 47.91008	amais	a m a i s	omeis	o m ei s	2
1241	Co w 1	III_14_0004	Oderen, Odern	6.97525, 47.91008	amais	a m a i s	ameis	a m ei s	1
1242	Co w 2	III_14_0005	Fellerlingen (Fellering), Felleringen	6.98613, 47.89621	omeis	o m ei s	ameis	a m ei s	1
1243	Co w 2	III_14_0005	Fellerlingen (Fellering), Felleringen	6.98613, 47.89621	ameis	a m ei s	omeis	o m ei s	1
1244	Hag E 8	III_5_0026	Schopperten, Schopperten	7.05316, 48.94524	ämäs	ä m ä s	emeise	e m ei s e	4
1245	Hag E 8	III_5_0026	Schopperten, Schopperten	7.05316, 48.94524	ameise	a m ei s e	emeise	e m ei s e	1
1246	Co q 4	III_13_0097	Sondernach, Sondernach	7.07276, 47.99621	ahmsa	a h m s a	ameisa	a m ei s a	3
1247	Hag M 11/2, Hag M 11/1	III_6_0003	Wolfskirchen, Wolfskirchen	7.07612, 48.87884	ämäs	ä m ä s	ämes	ä m e s	1
1248	Hag M 11/2, Hag M 11/1	III_6_0003	Wolfskirchen, Wolfskirchen	7.07612, 48.87884	ämǟs	ä m ǟ s	ämes	ä m e s	1
1249	Hag E 6/1, Hag E 6/2	III_5_0028, III_5_0029	Saarbuckenheim (Sarre-Union), Saarbuckenheim	7.08686, 48.93919	ämeis	ä m ei s	ämäs	ä m ä s	2
1250	Co i 7	III_13_0006	Breitenbach (Breitenbach-Haut-Rhin), Breitenbach	7.10087, 48.02382	amäis	a m ä i s	āms	ā m s	3
1251	Co i 7	III_13_0006	Breitenbach (Breitenbach-Haut-Rhin), Breitenbach	7.10087, 48.02382	amäis	a m ä i s	ameis	a m ei s	1
1252	Co i 6	III_13_0005	Luttenbach (Luttenbach-Près-Munster), Luttenbach	7.11745, 48.03105	amejs	a m e j s	ameis	a m ei s	1
1253	Co i 6	III_13_0005	Luttenbach (Luttenbach-Près-Munster), Luttenbach	7.11745, 48.03105	ams	a m s	ameis	a m ei s	2
1254	Hag E 1	III_4_0050	Örmingen (Oermingen), Örmingen	7.12881, 49.00062	hämäs	h ä m ä s	hemäs	h e m ä s	1
1255	Hag E 1	III_4_0050	Örmingen (Oermingen), Örmingen	7.12881, 49.00062	hämeis	h ä m ei s	hemäs	h e m ä s	3
1256	Co i 1/1, Co i 1/2	III_13_0065	Münster (Munster), Münster	7.13185, 48.0418	ōmais	ō m a i s	ameis	a m ei s	2
1257	Co i 1/1, Co i 1/2	III_13_0065	Münster (Munster), Münster	7.13185, 48.0418	amsa	a m s a	ameis	a m ei s	3
1258	Co i 1/1, Co i 1/2	III_13_0065	Münster (Munster), Münster	7.13185, 48.0418	ams	a m s	ameis	a m ei s	2
1259	Co M8	III_15_0011, III_15_0010	Gildweiler (Gildwiller), Falkweiler, Hecken, Falkweiler, Gildweiler	7.13461, 47.6894	omaise	o m a i s e	omeisa	o m ei s a	2
1260	Co M8	III_15_0011, III_15_0010	Gildweiler (Gildwiller), Falkweiler, Hecken, Falkweiler, Gildweiler	7.13461, 47.6894	omaise	o m a i s e	ameise	a m ei s e	2
1261	Stra V 1, Stra U 1/1, Stra U 1/2	III_12_0002	Markich (Sainte-Marie-Aux-Marines), Markirch	7.17972, 48.24483	omais	o m a i s	omeis	o m ei s	1
1262	Stra V 1, Stra U 1/1, Stra U 1/2	III_12_0002	Markich (Sainte-Marie-Aux-Marines), Markirch	7.17972, 48.24483	åmeis	å m ei s	omeis	o m ei s	1
1263	Hag N 9	III_6_0018	Adamsweiler (Adamswiller), Adamsweiler	7.20348, 48.90463	ǟmǟs	ǟ m ǟ s	ameisen	a m ei s e n	5
1264	Hag N 9	III_6_0018	Adamsweiler (Adamswiller), Adamsweiler	7.20348, 48.90463	ǟmǟs	ǟ m ǟ s	ameise	a m ei s e	4
1265	Co y 13, Co y 13, 14, Co y 5, Co y 14	III_14_0027	Gebweiler (Guebwiller), Gebweiler (Guebwiller) , Gebweiler	7.21078, 47.9095	ohmaisa	o h m a i s a	omeisa	o m ei s a	2
1266	Co y 13, Co y 13, 14, Co y 5, Co y 14	III_14_0027	Gebweiler (Guebwiller), Gebweiler (Guebwiller) , Gebweiler	7.21078, 47.9095	oomaisa	oo m a i s a	omeisa	o m ei s a	2
1267	Co y 13, Co y 13, 14, Co y 5, Co y 14	III_14_0027	Gebweiler (Guebwiller), Gebweiler (Guebwiller) , Gebweiler	7.21078, 47.9095	omeis	o m ei s	omeisa	o m ei s a	1
1268	Co k 8	III_13_0013	Walbach, Walbach	7.22416, 48.06257	ōmeis	ō m ei s	omeis	o m ei s	1
1269	Co k 8	III_13_0013	Walbach, Walbach	7.22416, 48.06257	ōmeis	ō m ei s	ameis	a m ei s	1
1270	Co y 3	III_14_0022	Sulz (Soultz-Haut-Rhin), Sulz	7.22862, 47.88613	omais	o m a i s	omeisa	o m ei s a	2
1271	Co y 3	III_14_0022	Sulz (Soultz-Haut-Rhin), Sulz	7.22862, 47.88613	omais	o m a i s	omeis	o m ei s	1
