	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
147	MH o8/1, MH o8/2	na	Ebenheid	9.36095, 49.7158	beerdichung, beerdigung	na	999	beerdichung, beerdigung	na	999	Beerdigung	na	999
148	MH E7	na	Walldürn	9.36793, 49.58322	beärdichung	na	999	beerdichung	na	999	Beerdigung	na	999
149	MH N8	na	Götzingen	9.39465, 49.49693	beerdigung	na	999	beerdigung	na	999	Beerdigung	na	999
150	SIG r5	III_37_0056	Kluftern, Kluftern	9.40004, 47.69278	beerdigung	beerdigung	0	beerdigung	beerdigung	0	Beerdigung	Beerdigung	0
151	MH f1	II_88_0007	Mondfeld, Krs. Tauberbischofsheim, Mondfeld	9.41656, 49.7837	beerdichung	beerdigung	2	beerdichung	beerdigung	2	Beerdigung	Beerdigung	0
152	MH E5	II_91_0004	Waldstetten, Waldstetten	9.44893, 49.5647	beerdichung	beerdigung	2	beerdichung	beerdigung	2	Beerdigung	Beerdigung	0
153	MH q1	na	Steinbach	9.47108, 49.68011	beärdichung	na	999	beerdichung	na	999	Beerdigung	na	999
154	MH N6	na	Bronnacker	9.48305, 49.4446	beerdichung	na	999	beerdichung	na	999	Beerdigung	na	999
155	MH o6	II_89_0008	Vockenrot, Vockenrot	9.48521, 49.74816	beerdigung	beerdigung	0	beerdigung	beerdigung	0	Beerdigung	Beerdigung	0
156	MH E8	na	Erfeld	9.49597, 49.55416	beerdigung	na	999	beerdigung	na	999	Beerdigung	na	999
157	MH p4	II_89_0013	Dörlesberg, Dörlesberg	9.501, 49.71273	beerdigung	beerdigung	0	beerdigung	beerdigung	0	Beerdigung	Beerdigung	0
158	MH p1	na	Waldenhausen	9.52298, 49.74357	beärdichung	na	999	beerdichung	na	999	Beerdigung	na	999
159	MH g5	na	Wertheim-Eichel	9.54093, 49.76546	beerdigung	na	999	beerdigung	na	999	Beerdigung	na	999
160	MH p8	II_89_0026	Gamburg, Gamburg	9.59986, 49.69382	beerdigung	beerdigung	0	beerdigung	beerdigung	0	Beerdigung	Beerdigung	0
161	MH p9	II_89_0027	Niklashausen, Niklashausen	9.6175, 49.70453	beärdichung	beerdigung	3	beerdichung	beerdigung	2	Beerdigung	Beerdigung	0
162	MH x4	na	Dittwar	9.63593, 49.58974	beerdigung	na	999	beerdigung	na	999	Beerdigung	na	999
163	MH x3	II_90_0016	Impfingen, Impfingen	9.65946, 49.64719	beerdichung	beerdigung	2	beerdichung	beerdigung	2	Beerdigung	Beerdigung	0
164	MH P3	na	Bobstadt	9.67398, 49.46607	beerdigung	na	999	beerdigung	na	999	Beerdigung	na	999
165	MH q3	na	Werbachhausen	9.67954, 49.67946	beerdigung	na	999	beerdigung	na	999	Beerdigung	na	999
166	MH y6	na	Grünsfeld	9.74656, 49.6066	beerdigung	na	999	beerdigung	na	999	Beerdigung	na	999
167	na	III_15_0015	Illfurt	7.26494, 47.67073	na	beerdigung	999	na	beerdigung	999	na	Beerdigung	999
168	na	III_14_0104	Lutterbach	7.28171, 47.7605	na	beerdigung	999	na	beerdigung	999	na	Beerdigung	999
169	na	III_10_0008	Bergbieten	7.45869, 48.57632	na	beardigung	999	na	beardigung	999	na	Beerdigung	999
170	na	III_17_0028	Neuweiler	7.51526, 47.52439	na	beärdigung	999	na	beerdigung	999	na	Beerdigung	999
171	na	III_17_0036	Burgfelden	7.54705, 47.57853	na	beärdigung	999	na	beerdigung	999	na	Beerdigung	999
172	na	III_16_0064	Sankt Ludwig	7.56351, 47.58575	na	beardigung	999	na	beardigung	999	na	Beerdigung	999
173	na	III_16_0066	Hüningen	7.58374, 47.5912	na	beardigung	999	na	beardigung	999	na	Beerdigung	999
174	na	III_14_0044	Bremgarten	7.62385, 47.91694	na	beerdigung	999	na	beerdigung	999	na	Beerdigung	999
175	na	III_14_0048	Eschbach	7.65221, 47.8908	na	beerdigung	999	na	beerdigung	999	na	Beerdigung	999
176	na	III_16_0081	Lörrach	7.66409, 47.61258	na	beerdigung	999	na	beerdigung	999	na	Beerdigung	999
177	na	III_14_0145	Badenweiler	7.67934, 47.80555	na	beärdigung	999	na	beerdigung	999	na	Beerdigung	999
178	na	III_9_0058	Straßburg	7.73609, 48.58523	na	beerdigung	999	na	beerdigung	999	na	Beerdigung	999
179	na	III_17_0042	Nollingen	7.7716, 47.57363	na	beerdigung	999	na	beerdigung	999	na	Beerdigung	999
180	na	III_13_0053	Hochdorf	7.80212, 48.0489	na	beerdigung	999	na	beerdigung	999	na	Beerdigung	999
181	na	III_10_0047	Kehl	7.81494, 48.57419	na	beerdigung	999	na	beerdigung	999	na	Beerdigung	999
182	na	III_12_0133	Emmendingen	7.84951, 48.1209	na	beerdigung	999	na	beerdigung	999	na	Beerdigung	999
183	na	III_13_0074	Gundelfingen	7.87313, 48.04353	na	beerdigung	999	na	beerdigung	999	na	Beerdigung	999
184	na	III_11_0060	Lahr	7.87603, 48.34018	na	beerdigung	999	na	beerdigung	999	na	Beerdigung	999
185	na	III_15_0075	Rohrberg	7.90412, 47.7181	na	beärdigung	999	na	beerdigung	999	na	Beerdigung	999
186	na	III_17_0047	Wallbach	7.91336, 47.56871	na	beerdigung	999	na	beerdigung	999	na	Beerdigung	999
187	na	III_15_0071	Häg	7.91432, 47.73207	na	beerdigung	999	na	beerdigung	999	na	Beerdigung	999
188	na	III_10_0127, III_10_0128	Offenburg	7.9447, 48.47195	na	beärdigung, beerdigung	999	na	beerdigung	999	na	Beerdigung	999
