lfd	Fragebogen	Ort	GID	LONG	LAT	org	item	phontype	lextype	belegnr.	erhebung	korrektur
217	Hag X 11	Bernolsheim	31558	7.69085	48.75532	Gagummere	gagummere	gagummere	Gugummer	1	maurer	na
218	Hag X 12	Wahlenheim	29111	7.68522	48.76281	Gågummer	gågummer	gagummer	Gugummer	1	maurer	na
219	Hag X 13	Hochstett	30405	7.67779	48.77853	Gāgummer	gāgummer	gagummer	Gugummer	1	maurer	na
220	Hag X 14	Batzendorf	36521	7.70638	48.78331	Gagumer	gagumer	gagummer	Gugummer	1	maurer	na
221	Hag X 15	Wintershausen	27643	7.70271	48.79349	Gagumer	gagumer	gagummer	Gugummer	1	maurer	na
222	Hag Y 1	Sufflenheim	23536	7.95924	48.82979	Gakummr	gakummr	gagummer	Gugummer	1	maurer	na
223	Hag Y 2	Schirrhofen	31099	7.9193	48.8066	Gagummer	gagummer	gagummer	Gugummer	1	maurer	na
224	Hag Y 3	Schirrhein	33593	7.90562	48.80154	Gagummer	gagummer	gagummer	Gugummer	1	maurer	na
225	Hag Y 4	Kaltenhausen	32764	7.83521	48.79041	Gågumer	gågumer	gagummer	Gugummer	1	maurer	na
226	Hag Y 5	Oberhofen (Oberhoffen-Sur-Moder)	33351	7.86327	48.78298	Gogummer	gogummer	gagummer	Gugummer	1	maurer	na
227	Hag Y 6	Bischweiler	35210	7.85912	48.76826	Gågummer	gågummer	gagummer	Gugummer	1	maurer	na
228	Hag Y 7	Rohrwiller	30309	7.90543	48.75592	Gagummere	gagummere	gagummere	Gugummer	1	maurer	na
229	Hag Y 8	Drusenheim	34936	7.95234	48.7651	Gegummere	gegummere	gagummere	Gugummer	1	maurer	na
230	Hag Y 9	Falhünden (Dalhünden)	24433	7.98835	48.77367	Gummere	gummere	gummere	Gummer	1	maurer	na
231	Hag x 1	Silzheim (Siltzheim)	25426	7.09071	49.0616	Gummere	gummere	gummere	Gummer	1	maurer	na
232	Hag x 2	Herbitzheim	32591	7.08355	49.01459	Gugummer	gugummer	gugummer	Gugummer	1	maurer	na
233	Co c 1	Kaysersberg	33826	7.2617	48.13853	Gogommer	gogommer	gagommer	Gugummer	1	maurer	na
234	Co c 2	Reichenweier (Riquewhir)	34825	7.29975	48.16568	Gugumer	gugumer	gugummer	Gugummer	1	maurer	na
235	Co c 3	Bebelnheim (Beblenheim)	23091	7.32264	48.15802	Goggumer	goggumer	gagummer	Gugummer	1	maurer	na
236	Co c 4	Türkheim (Turckheim)	25620	7.27884	48.0862	Gugummer	gugummer	gugummer	Gugummer	1	maurer	na
237	Co c 5	Katzenthal	29793	7.28497	48.10796	Gugummer	gugummer	gugummer	Gugummer	1	maurer	na
238	Co c 6	Niedermorschweiher	29261	7.27596	48.09972	Gugumer	gugumer	gugummer	Gugummer	1	maurer	na
239	Co c 7	Kientzheim	28927	7.28695	48.13649	Gúgumer	gúgumer	gugummer	Gugummer	1	maurer	na
240	Co c 8 	Bennweier	32768	7.32417	48.14496	Gugummer	gugummer	gugummer	Gugummer	1	maurer	na
241	Co c 9	Sigolsheim	31490	7.3035	48.13267	Gagummer	gagummer	gagummer	Gugummer	1	maurer	na
242	Co c 10	Ingersheim	26048	7.30725	48.0936	Gugumara	gugumara	gugummere	Gugummer	1	maurer	na
243	Co c 11	Zell (Labaroche)	24888	7.19258	48.11083	lo mlõ	na	na	na	1	maurer	na
244	Co c 12	Ammerschweier	33968	7.28484	48.12465	Gugummer	gugummer	gugummer	Gugummer	1	maurer	na
245	Co c 13	Mittelweier	36050	7.32094	48.14982	Gugumr	gugumr	gugummer	Gugummer	1	maurer	na
246	Co d 1	Ostheim	23926	7.37011	48.1551	Gågummer	gågummer	gagummer	Gugummer	1	maurer	na
247	Co d 2 	Munzenheim (Muntzenheim)	33922	7.47318	48.10199	Gugummere	gugummere	gugummere	Gugummer	1	maurer	na
248	Co d 3	Bischweier	27202	7.43735	48.09944	Gugummer	gugummer	gugummer	Gugummer	1	maurer	na
249	Co d 4	Holzweier	24321	7.42541	48.11028	Goͣgåmmer	goͣgåmmer	gagommer	Gugummer	1	maurer	na
250	Co d 5	Riedweier	23630	7.44536	48.12387	Gugummere	gugummere	gugummere	Gugummer	1	maurer	na
251	Co d 6	Wickerschweier	32202	7.43868	48.10708	Gūggummer	gūggummer	gugummer	Gugummer	1	maurer	na
252	Co d 7	Jebsheim	26934	7.47771	48.12279	Gugumera	gugumera	gugummere	Gugummer	1	maurer	na
253	Co d 8	Hausen bei Kolmar (Houssen)	24397	7.37665	48.125	Gagommer	gagommer	gagommer	Gugummer	1	maurer	na
254	Co d 9	Elsenheim	23948	7.50131	48.16133	Gagumer	gagumer	gagummer	Gugummer	1	maurer	na
255	Co d 10	Fortschweier	25090	7.45233	48.08996	Gogommer	gogommer	gagommer	Gugummer	1	maurer	na
256	Co d 11	Grussenheim	36033	7.48794	48.1443	Gagummr	gagummr	gagummer	Gugummer	1	maurer	na
257	Co e 1	Marckolsheim	30078	7.54583	48.1675	Gagumere	gagumere	gagummere	Gugummer	1	maurer	na
258	Co e 2	Kiechlinsbergen	130822	7.65306	48.12469	Guggumere	guggumere	gugummere	Gugummer	1	maurer	na
259	Co e 3	Leiselheim	133944	7.6357	48.12586	Kurke	kurke	gurke	Gurke	1	maurer	na
260	Co e 4	Burkheim am Kaiserstuhl	133742	7.59943	48.10194	Gukummere	gukummere	gagummere	Gugummer	1	maurer	na
261	Co e 5	Oberbergen	131626	7.65599	48.09787	Gugumre	gugumre	gugummere	Gugummer	1	maurer	na
262	Co e 6	Bischoffingen	127778	7.62537	48.10625	Gugumerä	gugumerä	gugummere	Gugummer	1	maurer	na
263	Co e 7	Wyhl am Kaiserstuhl	128579	7.64933	48.1663	Gugumere	gugumere	gugummere	Gugummer	1	maurer	na
264	Co e 8	Dürrenenzen (Dürrenentzen)	25196	7.50406	48.09192	Gugummer	gugummer	gugummer	Gugummer	1	maurer	na
265	Co e 9	Balzenheim (Baltzenheim)	26949	7.55624	48.09319	Gugummer	gugummer	gugummer	Gugummer	1	maurer	na
266	Co e 10	Arzenheim (Artzenheim)	26388	7.5426	48.11609	Gugumer	gugumer	gugummer	Gugummer	1	maurer	na
267	Co e 11	Königschaffhausen am Kaiserstuhl	130242	7.65562	48.13337	Gugumra	gugumra	gugummere	Gugummer	1	maurer	na
268	Co e 12	Sasbach	132742	7.61363	48.13798	Gugumäre̊	gugumäre̊	gugummere	Gugummer	1	maurer	na
269	Co e 13	Oberrotweil	127679	7.63551	48.08944	Gugumere	gugumere	gugummere	Gugummer	1	maurer	na
270	Co e 14	Jechtingen am Kaierstuhl	131995	7.60965	48.11815	Gugumera	gugumera	gugummere	Gugummer	1	maurer	na
271	Co f 1	Endingen	127953	7.70312	48.1419	Gugummera	gugummera	gugummere	Gugummer	1	maurer	na
272	Co f 2	Riegel	129031	7.7507	48.15056	Gugummere	gugummere	gugummere	Gugummer	1	maurer	na
273	Co f 3	Nimburg	132950	7.77794	48.10762	Gugummere	gugummere	gugummere	Gugummer	1	maurer	na
274	Co f 4	Bottingen	133252	7.78356	48.09119	Gugumere	gugumere	gugummere	Gugummer	1	maurer	na
275	Co f 5	Malterdingen	131337	7.79392	48.16302	Gugumere	gugumere	gugummere	Gugummer	1	maurer	na
276	Co f 6	Schelingen am Kaiserstuhl	133269	7.68308	48.10435	Gugumärä	gugumärä	gugummere	Gugummer	1	maurer	na
277	Co f 7	Eichstetten	133629	7.74563	48.09417	Gugumere	gugumere	gugummere	Gugummer	1	maurer	na
278	Co f 8	Köndringen	131747	7.80591	48.13912	Gugūmerä	gugūmerä	gugummere	Gugummer	1	maurer	na
279	Co f 9	Forchheim	132830	7.7031	48.16341	Guggummerê	guggummerê	gugummere	Gugummer	1	maurer	na
280	Co f 10	Bahlingen	132837	7.73937	48.12209	Gugummeraͤ	gugummeraͤ	gugummere	Gugummer	1	maurer	na
281	Co f 11	Teningen	127380	7.80344	48.12897	Gůgummere	gůgummere	gagummere	Gugummer	1	maurer	na
282	Co f 12	Amoltern	130846	7.67629	48.12873	Gugumera	gugumera	gugummere	Gugummer	1	maurer	na
283	Co g 1	Emmendingen	132680	7.84951	48.1209	Gurke̊	gurke̊	gurke	Gurke	1	maurer	na
284	Co g 2	Waldkirch	133343	7.96049	48.09361	Gugummere	gugummere	gugummere	Gugummer	1	maurer	na
285	Co g 3	Wasser	129478	7.8564	48.09846	Gugummere	gugummere	gugummere	Gugummer	1	maurer	na
286	Co g 4	Windenreuthe (Emmendingen)	534785	7.88675	48.11814	Gugumre	gugumre	gugummere	Gugummer	1	maurer	na
287	Co g 5	Siensbach	130707	7.98804	48.10755	Gugummere	gugummere	gugummere	Gugummer	1	maurer	na
288	Co g 6	Siegelau	130835	7.97753	48.14612	Gugummere	gugummere	gugummere	Gugummer	1	maurer	na
289	co g 7	Sexau	134047	7.90788	48.10424	Gugummere	gugummere	gugummere	Gugummer	1	maurer	na
290	Co g 8	Mundingen	128932	7.8346	48.13735	Gurga, Gugumra	gugumra	gugummere	Gugummer	2	maurer	na
290	Co g 8	Mundingen	128932	7.8346	48.13735	Gurga, Gugumra	gurga	gurke	Gurke	1	maurer	na
291	Co g 9	Maleck	134007	7.88416	48.12924	Gugumere	gugumere	gugummere	Gugummer	1	maurer	na
292	Co g 10	Landeck	129592	7.84077	48.14954	Gugummere	gugummere	gugummere	Gugummer	1	maurer	na
293	Co g 11	Kollnau	131917	7.9721	48.10586	Gugumere	gugumere	gugummere	Gugummer	1	maurer	na
294	Co g 12	Kollmarsreute	133893	7.87829	48.10253	Gugumre	gugumre	gugummere	Gugummer	1	maurer	na
295	Co g 13	Freiamt-Reichenbach	130264	7.92477	48.15747	Gugummere	gugummere	gugummere	Gugummer	1	maurer	na
296	Co g 14	Freiamt-Mußbach (Mussbach)	132700	7.88578	48.17377	Gugumere	gugumere	gugummere	Gugummer	1	maurer	na
297	Co g 15	Keppenbach	131280	7.92037	48.14437	Gugummer	gugummer	gugummer	Gugummer	1	maurer	na
298	Co g 16	Gutach	129377	7.98722	48.11814	Gugumere	gugumere	gugummere	Gugummer	1	maurer	na
299	Co i 1/1	Münster (Munster)	25864	7.13185	48.0418	Gŭgumĕr	gŭgumĕr	gugummer	Gugummer	1	maurer	na
300	Co i 1/2	Münster (Munster)	25864	7.13185	48.0418	Goͧ̆goͧ̆mer	goͧ̆goͧ̆mer	gagommer	Gugummer	1	maurer	na
301	Co i 2	Sulzern (Soultzeren)	31597	7.10254	48.06373	Goͧgoͧmer	goͧgoͧmer	gagommer	Gugummer	1	maurer	na
302	Co i 3	Metzeral	31509	7.07146	48.01325	Gogumer	gogumer	gagummer	Gugummer	1	maurer	na
303	Co i 4	Eschbach	27529	7.14594	48.02896	Gukumer	gukumer	gugummer	Gugummer	1	maurer	na
304	Co i 5	Hohrod	23841	7.12607	48.05444	Gugumre	gugumre	gugummere	Gugummer	1	maurer	na
305	Co i 6	Luttenbach (Luttenbach-Près-Munster)	32991	7.11745	48.03105	Gůgůmer	gůgůmer	gugummer	Gugummer	1	maurer	na
306	Co i 7	Breitenbach (Breitenbach-Haut-Rhin)	31930	7.10087	48.02382	Gůgůmmer	gůgůmmer	gugummer	Gugummer	1	maurer	na
307	Co i 8	Hohrodberg	31690	7.13528	48.06037	Gogommer	gogommer	gagommer	Gugummer	1	maurer	na
308	Co i 9	Stossweier	26289	7.10163	48.05432	Gugummer	gugummer	gugummer	Gugummer	1	maurer	na
309	Co i 10	Mühlbach (Muhlbach-Sur-Munster)	35983	7.08731	48.02582	Gukummer	gukummer	gugummer	Gugummer	1	maurer	na
310	Co k 1	Griesbach (Griesbach-Au-Val)	36133	7.17071	48.03351	Goͧgŏmer	goͧgŏmer	gagommer	Gugummer	1	maurer	na
311	Co k 2	Günsbach (Gunsbach)	26334	7.17323	48.0464	Gugummer	gugummer	gugummer	Gugummer	1	maurer	na
312	Co k 3	Munzenheim (Muntzenheim)	33922	7.47318	48.10199	Gugummer	gugummer	gugummer	Gugummer	1	maurer	na
313	Co k 4	Wettolsheim	33220	7.30629	48.06133	Gugummer	gugummer	gugummer	Gugummer	1	maurer	na
314	Co k 5	Geberschweiher (Gueberschwihr)	27391	7.27661	48.00444	Gugumer	gugumer	gugummer	Gugummer	1	maurer	na
315	Co k 6	Hattstatt	25389	7.30016	48.0108	Gugum̄er	gugummer	gugummer	Gugummer	1	maurer	na
316	Co k 7	Häusern	28014	7.28067	48.03226	Gugumra	gugumra	gugummere	Gugummer	1	maurer	na
317	Co k 8	Walbach	31519	7.22416	48.06257	Gogomer	gogomer	gagommer	Gugummer	1	maurer	na
318	Co k 9	Weier (Wihr-Au-Val)	29194	7.20558	48.05217	Gůgůmmer	gůgůmmer	gugummer	Gugummer	1	maurer	na
319	Co k 10	Herlisheim (Herrlisheim)	24658	7.32932	48.01677	Găgummere	găgummere	gagummere	Gugummer	1	maurer	na
320	Co k 11	Sulzbach (Soultzbach-Les-Bains)	29940	7.20324	48.03797	Gugummra	gugummra	gugummere	Gugummer	1	maurer	na
321	Co k 12	Obermorschweier	23414	7.30037	48.01773	Kukummer	kukummer	gugummer	Gugummer	1	maurer	na
322	Co k 13	Vöklinshofen (Voegtlinshoffen)	32350	7.28224	48.01954	Gugumer	gugumer	gugummer	Gugummer	1	maurer	na
323	Co k 14	Egisheim	30737	7.30455	48.04168	Kukummer	kukummer	gugummer	Gugummer	1	maurer	na
324	Co k 15	Zimmerbach	28126	7.23755	48.07261	Guggum̄r	guggummr	gugummer	Gugummer	1	maurer	na
325	Co l 1/1	Kolmar (/Hausen an der Möhlin)	31694	7.36359	48.08198	Gugumer	gugumer	gugummer	Gugummer	1	maurer	na
326	Co l 1/2	Kolmar	31694	7.36359	48.08198	Gagumma	gagumma	gagummer	Gugummer	1	maurer	na
327	Co l 1/3	Kolmar	31694	7.36359	48.08198	Gogommer	gogommer	gagommer	Gugummer	1	maurer	na
328	Co l 1/4	Kolmar	31694	7.36359	48.08198	Gŏgŏmmer	gŏgŏmmer	gagommer	Gugummer	1	maurer	na
329	Co l 1/5	Kolmar	31694	7.36359	48.08198	Gågummer	gågummer	gagummer	Gugummer	1	maurer	na
330	Co l 1/6	Kolmar	31694	7.36359	48.08198	Gogummer	gogummer	gagummer	Gugummer	1	maurer	na
331	Co l 2	Sundhofen (Sundhoffen)	31926	7.41499	48.04248	Goͣgoͣmmer	goͣgoͣmmer	gagommer	Gugummer	1	maurer	na
332	Co l 3	Heiligkreuz (Sainte-Croix-en-Plaine)	29079	7.3831	48.00666	Guguma	guguma	gugummer	Gugummer	1	maurer	na
333	Co l 4	Logelbach	35799	7.30991	48.0865	Gogomer, Concombre	concombre	concombre	Concombre	2	maurer	na
333	Co l 4	Logelbach	35799	7.30991	48.0865	Gogomer, Concombre	gogomer	gagommer	Gugummer	1	maurer	na
334	Co l 5	Widensolen	30556	7.47996	48.06278	Gugummer	gugummer	gugummer	Gugummer	1	maurer	na
335	Co l 6	Horburg (Horboug)	35626	7.3934	48.08116	Gugumr	gugumr	gugummer	Gugummer	1	maurer	na
336	Co l 7	Logelnheim (Logelheim)	25545	7.40918	48.0211	"Gugumra {""a"" kurz gesprochen}"	gugumra	gugummere	Gugummer	1	maurer	na
337	Co l 8	Weier auf dem Land (Wihr-en-Plaine)	544443	7.41118	48.0844	Gūgūmer	gūgūmer	gugummer	Gugummer	1	maurer	na
338	Co l 9	Andolsheim	36199	7.41512	48.06763	Gōgōmer	gōgōmer	gagommer	Gugummer	1	maurer	na
339	Co l 10	Appenweier (Appenwihr)	24716	7.43962	48.02594	Gogummer	gogummer	gagummer	Gugummer	1	maurer	na
340	Co l 11	Hettenschlag 	28727	7.45782	48.00441	Gūgūmer	gūgūmer	gugummer	Gugummer	1	maurer	na
341	Co l 12	Urschenheim	27678	7.48632	48.08696	Go̊go̊mr	go̊go̊mr	gagommer	Gugummer	1	maurer	na
342	Co m 1	Breisach	132807	7.59332	48.04535	Gugůmer	gugůmer	gugummer	Gugummer	1	maurer	na
343	Co m 2	Gündlingen	133572	7.64227	48.01556	Gugumere	gugumere	gugummere	Gugummer	1	maurer	na
344	Co m 3 	Ihringen	127937	7.64554	48.04572	Gugummere	gugummere	gugummere	Gugummer	1	maurer	na
345	Co m 4	Achkarren	131231	7.62448	48.06769	Gůgůmmer	gůgůmmer	gugummer	Gugummer	1	maurer	na
346	Co m 5	Bickensohl	128149	7.64262	48.07988	Gu̍gummere	gu̍gummere	gugummere	Gugummer	1	maurer	na
347	Co m 6	Neubreisach (Neuf-Brisach)	35499	7.52909	48.01843	Gugummer	gugummer	gugummer	Gugummer	1	maurer	na
348	Co m 7	Künheim (Kunheim)	33495	7.53422	48.07788	Gugummera	gugummera	gugummere	Gugummer	1	maurer	na
349	Co m 8	Volgelsheim	29300	7.55292	48.01693	Gugummer	gugummer	gugummer	Gugummer	1	maurer	na
350	Co m 9	Vogelgrün (Vogelgrun)	23207	7.57243	48.0111	Gugummră	gugummră	gugummere	Gugummer	1	maurer	na
351	Co m 10	Biesheim	31807	7.54467	48.04048	Gugumer	gugumer	gugummer	Gugummer	1	maurer	na
352	Co m 11	Wolfganzen	36055	7.5016	48.02747	Gŏgŏmer	gŏgŏmer	gagommer	Gugummer	1	maurer	na
353	Co m 12	Algolsheim	30240	7.55708	48.00563	Gugum̄re	gugummre	gugummere	Gugummer	1	maurer	na
354	Co m 13	Umgebung von Neubreisach (Weckolsheim)	30355	7.51347	48.00264	Gugumer	gugumer	gugummer	Gugummer	1	maurer	na
355	Co n 1	Betzenhausen 	130929	7.81511	48.00987	Gugummere	gugummere	gugummere	Gugummer	1	maurer	na
356	Co n 2	Reute	133080	7.82538	48.08175	Gugumere	gugumere	gugummere	Gugummer	1	maurer	na
357	Co n 3	Umkirch	131293	7.7624	48.03183	Gugumere	gugumere	gugummere	Gugummer	1	maurer	na
358	Co n 4	Merdingen	134143	7.68864	48.0173	Gu̍gumere	gu̍gumere	gugummere	Gugummer	1	maurer	na
359	Co n 5	Neuershausen	128117	7.76972	48.0689	Gugummer	gugummer	gugummer	Gugummer	1	maurer	na
360	Co n 6	Hochdorf	130678	7.80212	48.0489	Gugumere	gugumere	gugummere	Gugummer	1	maurer	na
361	Co n 7	Holzhausen	133022	7.79978	48.07044	Gugumere	gugumere	gugummere	Gugummer	1	maurer	na
362	Co n 8	Gottenheim	131858	7.72686	48.04969	Gugummer	gugummer	gugummer	Gugummer	1	maurer	na
363	Co n 9	Hugstetten	131320	7.78045	48.05415	Gugumere	gugumere	gugummere	Gugummer	1	maurer	na
364	Co n 10	Lehen	127894	7.80072	48.01663	Gugumerā	gugumerā	gugummere	Gugummer	1	maurer	na
365	Co n 11	Buchheim	132232	7.77912	48.06092	Gugummerä	gugummerä	gugummere	Gugummer	1	maurer	na
366	Co n 12	Bötzingen	130411	7.72593	48.07743	Gugumere	gugumere	gugummere	Gugummer	1	maurer	na
367	Co n 13	Waltershofen	129815	7.71857	48.02338	Gugummer	gugummer	gugummer	Gugummer	1	maurer	na
368	Co n 14	Wasenweiler	129825	7.6813	48.05162	Gugummerä	gugummerä	gugummere	Gugummer	1	maurer	na
369	Co o 1	Zähringen	133816	7.86149	48.02593	Gugumere	gugumere	gugummere	Gugummer	1	maurer	na
370	Co o 2	Wöldtal (Wildtal)	132824	7.87337	48.0328	Gugummere	gugummere	gugummere	Gugummer	1	maurer	na
371	Co o 3	Föhrental (Föhrenthal)	544367	7.92468	48.0349	Gugumara	gugumara	gugummere	Gugummer	1	maurer	na
372	Co o 4	Unterglottertal-Ohrensbach	127790	7.95	48.04291	Gūgumer	gūgumer	gugummer	Gugummer	1	maurer	na
373	Co o 5	Oberglottertal	128870	7.96407	48.04803	Gugummere	gugummere	gugummere	Gugummer	1	maurer	na
374	Co o 6	Gundelfingen	129401	7.87313	48.04353	Gugummere	gugummere	gugummere	Gugummer	1	maurer	na
375	Co o 7	Eschbach über Freiburg i.Br.	134060	7.98047	48.00263	Gůgůmera	gůgůmera	gugummere	Gugummer	1	maurer	na
376	Co o 8	Vörstetten	130909	7.85113	48.06391	Gugummere	gugummere	gugummere	Gugummer	1	maurer	na
377	Co o 9	Denzlingen	129896	7.87987	48.06793	Guggumera	guggumera	gugummere	Gugummer	1	maurer	na
378	Co o 10	Suggental	133932	7.92471	48.07551	Guggūmera	guggūmera	gugummere	Gugummer	1	maurer	na
379	Co o 11	Buchholz i.Br.	133342	7.91201	48.08253	Gugumere	gugumere	gugummere	Gugummer	1	maurer	na
380	Co o 12	Heuweiler	132866	7.9028	48.0513	Gugumere	gugumere	gugummere	Gugummer	1	maurer	na
381	Co p 1	Krüt (Kruth)	24258	6.96629	47.92912	Gugumera	gugumera	gugummere	Gugummer	1	maurer	na
382	Co p 2	Wildenstein bei Krüt, Kreis Tann	26770	6.96296	47.98143	Gugummere	gugummere	gugummere	Gugummer	1	maurer	na
383	Co q 1	Lintal (Linthal, Kreis Tann)	36124	7.12943	47.94619	Gugumr	gugumr	gugummer	Gugummer	1	maurer	na
384	Co q 2	Lautenbach (Kreis Tann)	24040	7.15877	47.9414	Gugumer	gugumer	gugummer	Gugummer	1	maurer	na
385	Co q 3	Wasserburg Kreis Colmar (Wasserbourg)	35637	7.15948	48.00283	Gūͦgūͦmer	gūͦgūͦmer	gugummer	Gugummer	1	maurer	na
386	Co q 4	Sondernach	26835	7.07276	47.99621	Gugummer	gugummer	gugummer	Gugummer	1	maurer	na
387	Co q 5	Mittlach	31738	7.03325	48.00405	Gugumera	gugumera	gugummere	Gugummer	1	maurer	na
388	Co q 6	Murbach	35511	7.1604	47.92318	Kukumer	kukumer	gugummer	Gugummer	1	maurer	na
389	Co q 7	Lautenbachzell	32214	7.14925	47.94057	Gagummere	gagummere	gagummere	Gugummer	1	maurer	na
390	Co q 8	Sengern	29962	7.12209	47.94246	Gugummra	gugummra	gugummere	Gugummer	1	maurer	na
391	Co r 1	Rufach (Rouffach)	24305	7.29696	47.95968	Gagummer	gagummer	gagummer	Gugummer	1	maurer	na
392	Co r 2	Osenbach	33978	7.21903	47.98623	Gugummr	gugummr	gugummer	Gugummer	1	maurer	na
393	Co r 3	Westhalten	30293	7.2595	47.95742	Gugum̄ra	gugummra	gugummere	Gugummer	1	maurer	na
394	Co r 4	Winzfelden (Wintzfelden)	24906	7.19806	47.97442	Gugummera	gugummera	gugummere	Gugummer	1	maurer	na
395	Co r 5	Gundolsheim	32876	7.2942	47.92837	Gugummere	gugummere	gugummere	Gugummer	1	maurer	na
396	Co r 6	Schweighausen Kreis Gebweiler (Schweighouse bei Lautenbach)	27262	7.17716	47.93851	Gugummer	gugummer	gugummer	Gugummer	1	maurer	na
397	Co r 7/1	Bergholzzell, Orschweier (Bergholtzzell, Orschwihr)	25258	7.23501	47.9292	Gugummra	gugummra	gugummere	Gugummer	1	maurer	na
398	Co r 7/2	Orschweier (Orschwihr)	27044	7.23248	47.9323	Gugummer	gugummer	gugummer	Gugummer	1	maurer	na
399	Co r 8/1	Sulzmatt (Soultzmatt)	33692	7.23437	47.96595	Gugumm(e)r	gugummr	gugummer	Gugummer	1	maurer	na
399	Co r 8/1	Sulzmatt (Soultzmatt)	33692	7.23437	47.96595	Gugumm(e)r	gugummer	gugummer	Gugummer	2	maurer	na
400	Co r 8/2	Sulzmatt (Soultzmatt)	33692	7.23437	47.96595	Gugumr	gugumr	gugummer	Gugummer	1	maurer	na
401	Co r 9	Bühl Landkreis Gebweiler (Buhl)	35368	7.18638	47.92816	Guggummer	guggummer	gugummer	Gugummer	1	maurer	na
402	Co r 10/1	Pfaffenheim	29901	7.2903	47.98827	Gugumer	gugumer	gugummer	Gugummer	1	maurer	na
403	Co r 10/2	Pfaffenheim	29901	7.2903	47.98827	Gugumer	gugumer	gugummer	Gugummer	1	maurer	na
404	Co s 1	Dessenheim	33769	7.48828	47.97561	Gugummer	gugummer	gugummer	Gugummer	1	maurer	na
405	Co s 2	Bilzheim (Biltzheim)	30645	7.38657	47.95675	Gugummer	gugummer	gugummer	Gugummer	1	maurer	na
406	Co s 3	Oberenzen (Oberentzen)	23927	7.37872	47.94354	Gugumere	gugumere	gugummere	Gugummer	1	maurer	na
407	Co s 4	Niederenzen	24491	7.38146	47.94864	Gugummere	gugummere	gugummere	Gugummer	1	maurer	na
408	Co s 5	Niederhergheim	32624	7.39795	47.9862	Gogummer	gogummer	gagummer	Gugummer	1	maurer	na
409	Co s 6	Oberenzen	23927	7.37872	47.94354	Gugūmmer	gugūmmer	gugummer	Gugummer	1	maurer	na
410	Co s 7/1	Rüstenhart (Rustenhart)	31010	7.46359	47.94159	Gugumer	gugumer	gugummer	Gugummer	1	maurer	na
411	Co s 7/2	Oberhergheim	23993	7.39442	47.96547	Gukumra	gukumra	gugummere	Gugummer	1	maurer	na
412	Co s 7/3	Oberhergheim	23993	7.39442	47.96547	Gugumra	gugumra	gugummere	Gugummer	1	maurer	na
413	Co t 1	Heiteren	23675	7.53776	47.96942	Gugummer	gugummer	gugummer	Gugummer	1	maurer	na
414	Co t 2	Oberrimsingen	133525	7.6594	47.97942	d' Gugumere	gugumere	gugummere	Gugummer	1	maurer	na
415	Co t 3	Feldkirch	133429	7.64962	47.93629	Gugommera	gugommera	gugommere	Gugummer	1	maurer	na
416	Co t 4	Hartheim 	132915	7.62702	47.93691	Gugumere	gugumere	gugummere	Gugummer	1	maurer	na
417	Co t 5	Obersaasheim	31721	7.55885	47.98979	Gugummer	gugummer	gugummer	Gugummer	1	maurer	na
418	Co t 6	Geiswasser	27005	7.60042	47.97883	Gugummer	gugummer	gugummer	Gugummer	1	maurer	na
419	Co t 7	Nambsheim	32259	7.5622	47.9336	Gugummer	gugummer	gugummer	Gugummer	1	maurer	na
420	Co t 8	Balgau	24808	7.53917	47.9288	Gugummer	gugummer	gugummer	Gugummer	1	maurer	na
421	Co u 1/1	Biengen	129753	7.68958	47.93875	Gugummä̆rä̆	gugummä̆rä̆	gugummere	Gugummer	1	maurer	na
422	Co u 1/2	Biengen	129753	7.68958	47.93875	Gugummere	gugummere	gugummere	Gugummer	1	maurer	na
423	Co u 2	Wittnau	133378	7.814	47.94661	Gugumere	gugumere	gugummere	Gugummer	1	maurer	na
424	Co u 3	Offnadingen	130094	7.71217	47.93434	Gugumere	gugumere	gugummere	Gugummer	1	maurer	na
425	Co u 4	Kirchhofen	129318	7.74356	47.91979	Gugummere	gugummere	gugummere	Gugummer	1	maurer	na
426	Co u 5	Norsingen	129277	7.72683	47.93837	Gogumere	gogumere	gagummere	Gugummer	1	maurer	na
427	Co u 6	Pfaffenweiler	131444	7.75445	47.94133	Gugummere	gugummere	gugummere	Gugummer	1	maurer	na
428	Co u 7	Wolfenweiler	535392	7.76194	47.96231	Gugummere	gugummere	gugummere	Gugummer	1	maurer	na
429	Co u 8	Schallstadt	132118	7.76422	47.959	Gugummere	gugummere	gugummere	Gugummer	1	maurer	na
430	Co u 9	Ebringen	132781	7.77981	47.95761	Gugummer	gugummer	gugummer	Gugummer	1	maurer	na
431	Co u 10	Au	129527	7.82976	47.95687	Gūgūmmer	gūgūmmer	gugummer	Gugummer	1	maurer	na
432	Co u 11	Merzhausen	131056	7.82532	47.96635	Guguͤmmer	guguͤmmer	gugummer	Gugummer	1	maurer	na
433	Co u 12	St. Georgen 	128538	7.8056	47.97934	Gugummre	gugummre	gugummere	Gugummer	1	maurer	na
434	Co u 13	Haslach	127751	7.82166	47.9895	Gugumere	gugumere	gugummere	Gugummer	1	maurer	na
435	Co u 14	Tiengen	130706	7.71599	47.98216	Gugumere	gugumere	gugummere	Gugummer	1	maurer	na
436	Co u 15	Opfingen	130109	7.71585	48.00052	Guggumere	guggumere	gugummere	Gugummer	1	maurer	na
