	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
80	TUTT T3	III_16_0159	Schmitzingen, Schmitzingen	8.19315, 47.65491	bäromsle	bärromsel	3	bäramsle	bäramsel	2	Bärams(e)le	Bärams(e)le	0
81	TUTT M14	III_15_0124	Nöggenschwiel, Nöggenschwiel	8.21364, 47.69246	bäramsle	bärramsle	1	bäramsle	bäramsle	0	Bärams(e)le	Bärams(e)le	0
82	TUTT T2	III_16_0160	Indlekofen, Indlekofen	8.22113, 47.65889	bäromsle	bärumsle	1	bäramsle	bäramsle	0	Bärams(e)le	Bärams(e)le	0
83	TUTT M13	III_15_0128	Dietlingen, Dietlingen	8.24371, 47.67342	bärramsla	bäromsle	3	bäramsla	bäramsle	1	Bärams(e)le	Bärams(e)le	0
84	na	III_16_0076	Schallbach	7.62759, 47.65706	na	beramsel	999	na	bäramsel	999	na	Bärams(e)le	999
85	na	III_15_0046	Kandern	7.66224, 47.71456	na	bäramsle	999	na	bäramsle	999	na	Bärams(e)le	999
86	na	III_15_0064	Weitenau	7.76525, 47.67775	na	bäramsle	999	na	bäramsle	999	na	Bärams(e)le	999
87	na	III_17_0045, III_17_0046	Rheinfelden	7.78875, 47.55945	na	berom̅sle, beromsle	999	na	bäramsle	999	na	Bärams(e)le	999
88	na	III_17_0047	Wallbach	7.91336, 47.56871	na	beramsle	999	na	bäramsle	999	na	Bärams(e)le	999
89	na	III_16_0118	Öflingen	7.91396, 47.59228	na	bäramsele	999	na	bäramsle	999	na	Bärams(e)le	999
90	na	III_16_0132	Rüßwihl	8.07093, 47.63063	na	beramsele	999	na	bäramsle	999	na	Bärams(e)le	999
91	na	III_16_0152, III_16_0148, III_16_0149, III_16_0150	Waldshut	8.21445, 47.6237	na	bäramsel, boramsle, berramsle, beramsel	999	na	bäramsle, bäramsel, baramsle	999	na	Bärams(e)le	999
92	na	III_16_0161	Weilheim	8.24051, 47.65862	na	bärromsle	999	na	bäramsle	999	na	Bärams(e)le	999
93	na	III_15_0125, III_15_0126	Berau	8.25823, 47.69472	na	beromsle, boromsele	999	na	bäramsle, baramsle	999	na	Bärams(e)le	999
94	na	III_16_0154	Kadelburg	8.29552, 47.60851	na	bäromsle	999	na	bäramsle	999	na	Bärams(e)le	999
95	na	III_16_0166	Rheinheim	8.30495, 47.58771	na	beramsle	999	na	bäramsle	999	na	Bärams(e)le	999
