Ort	Longitude	Latitude	Levenshtein Item Min	z_score	morans_i
Zillisheim	7.29485	47.69387	1	-0.13605710141810876	-0.05209966344279197
Flachslanden (Flaxlanden)	7.30924	47.69692	0	-0.6063015950399561	-0.22963830702645063
Illfurt (Illfurth), Illfurt (Illfurth)	7.26494	47.67073	9	3.62589884755667	1.7176736331909888
Frönigen	7.26801	47.69023	0	-0.6063015950399561	-0.2857562520886076
Galfingen (Galfingue)	7.22481	47.70563	1	-0.13605710141810876	-0.06813937525031372
Balschweiler bei Altkirch	7.1681	47.66772	2	0.3341873922037386	0.4491543404681876
Enschingen (Saint-Bernard)	7.20293	47.67101	0	-0.6063015950399561	-0.7095246508166014
Bernweiler (Bernwiller)	7.19368	47.69085	1	-0.13605710141810876	-0.13503960248009886
Heimsbrunn	7.22696	47.72682	1	-0.13605710141810876	-0.04862743775945084
Brunnstatt (Brunstatt)	7.31747	47.72106	1	-0.13605710141810876	-0.027845616341644105
Rixheim, Napoleoninsel Rixheim	7.39739	47.74412	0	-0.6063015950399561	0.14093256503781698
Habsheim	7.41666	47.72864	0	-0.6063015950399561	0.17401291552226897
Zimmersheim	7.38892	47.72013	3	0.8044318858255859	-0.1699933460204597
Brubach Landkreis Mülhausen	7.35964	47.70073	1	-0.13605710141810876	-0.048298083090803634
Dietenweiler (Dietwiller)	7.40296	47.69288	1	-0.13605710141810876	0.012799013545853251
Schlierbach	7.4066	47.68284	0	-0.6063015950399561	0.057156577886699304
Landser	7.39601	47.68637	0	-0.6063015950399561	0.03167682622355802
Niedersteinbrunn (Steinbrunn-Le-Bas), Niedersteinbrunn (Steinbrunn-Le-Bas)	7.36609	47.67219	2	0.3341873922037386	0.05836238814693858
Mülhausen-Riedisheim	7.36836	47.74966	0	-0.6063015950399561	0.021184397617676255
Eschenzweiler (Eschentzwiller)	7.39812	47.71239	2	0.3341873922037386	-0.06610713056254816
Kleinlandau (Petit-Landau)	7.52082	47.73028	0	-0.6063015950399561	0.04092492336393308
Bellingen (Bad Bellingen)	7.55728	47.7319	1	-0.13605710141810876	0.012417700369950217
Liel	7.604	47.73928	1	-0.13605710141810876	-0.012492848763827164
Feuerbach	7.642	47.73653	3	0.8044318858255859	0.11938885916729705
Riedlingen	7.63561	47.71579	1	-0.13605710141810876	-0.015390975603896549
Tannenkirch, Tannenkirch	7.6103	47.71116	0	-0.6063015950399561	0.026945806438390865
Hertingen	7.58442	47.7231	2	0.3341873922037386	0.0044429174029219
Bamlach	7.54942	47.71753	0	-0.6063015950399561	0.05329889053654694
Kembs-Neuweg, Kembs  , Kembs  	7.50399	47.6877	0	-0.6063015950399561	0.05468314771375899
Niffer	7.50904	47.71353	1	-0.13605710141810876	0.016945078526939567
Blansingen	7.54141	47.69158	0	-0.6063015950399561	0.1606155179827312
Mappach	7.59794	47.68033	3	0.8044318858255859	-0.15115246844870328
Holzen	7.62775	47.69538	1	-0.13605710141810876	0.021926456434055327
Kandern	7.66224	47.71456	3	0.8044318858255859	0.010171989406400838
Wintersweiler	7.56756	47.67374	0	-0.6063015950399561	0.05430802085819195
Huttingen	7.5497	47.67294	1	-0.13605710141810876	0.01286349993682249
Kleinkems	7.52279	47.691	2	0.3341873922037386	-0.0324435933880984
Wies	7.76723	47.74789	1	-0.13605710141810876	-0.03510515095845148
Raich	7.79724	47.75076	3	0.8044318858255859	0.10857764938695383
Elbenschwand	7.83139	47.7509	1	-0.13605710141810876	-0.03885566366296476
Gresgen	7.82053	47.71127	1	-0.13605710141810876	-0.01619982851044467
Tegernau	7.79638	47.72037	2	0.3341873922037386	0.005852969085447391
Sallneck	7.7724	47.72297	1	-0.13605710141810876	-0.019788848806933105
Endenburg	7.73306	47.71161	1	-0.13605710141810876	-0.006351652157509173
Weitenau	7.76525	47.67775	3	0.8044318858255859	0.031325027534424045
Wieslet, Wieslet	7.79819	47.6893	3	0.8044318858255859	-0.022379592376858784
Pfaffenberg	7.86972	47.73452	0	-0.6063015950399561	-0.09022592751466867
Ehrsberg	7.90629	47.74318	2	0.3341873922037386	0.10443498411306638
Häg (bei Mambach)	7.91432	47.73207	2	0.3341873922037386	0.18633066630237033
Happach	7.95137	47.7412	1	-0.13605710141810876	-0.0975019820498618
Mambach	7.88363	47.72839	1	-0.13605710141810876	-0.04249561868059534
Atzenbach	7.8735	47.71532	2	0.3341873922037386	0.08931393887647535
Häg-Rohrberg	7.90412	47.7181	10	4.096143341178517	1.192459694708714
Adelsberg	7.83666	47.71725	1	-0.13605710141810876	-0.015430689199803173
Zell im Wiesental	7.85301	47.70753	9	3.62589884755667	0.5435631686401292
Gersbach	7.93271	47.69725	0	-0.6063015950399561	-0.5213777590428679
Hausen im Wiesental	7.84055	47.68143	1	-0.13605710141810876	-0.021808508642393587
Raitbach, Raitbach	7.86089	47.68233	0	-0.6063015950399561	-0.1903296091886693
Rütte (bei Todtmoos; es gibt auch noch eines bei Herreschrie und eines bei Todtnauberg)	8.01336	47.76141	9	3.62589884755667	1.6171466430668158
Brückensweiler (Bréchaumont)	7.0684	47.66973	0	-0.6063015950399561	-0.6187878599961489
Büttweiler (Buethwiller)	7.14982	47.65627	6	2.215165366691128	2.5350830172184433
Hagenbach	7.15712	47.65028	1	-0.13605710141810876	-0.15349607835343082
Gommersdorf, Gommersdorf	7.13318	47.64299	1	-0.13605710141810876	-0.13756590525317658
Dammerkirch (Dannemarie), Dammerkirch (Dannemarie)	7.1214	47.63024	1	-0.13605710141810876	-0.13519488251076064
Wolfersdorf	7.1132	47.63625	5	1.7449208730692807	1.6655004426920361
Retzweiler, Retzweiler	7.09315	47.63072	1	-0.13605710141810876	-0.1403125137902011
Gottestal, Luttern (Valdieu-Lutran)	7.05852	47.63139	0	-0.6063015950399561	-0.5499346182082705
Mansbach (Manspach), Mansbach (Manspach)	7.10508	47.6176	6	2.215165366691128	2.069870842427499
Altenach	7.11466	47.60658	9	3.62589884755667	2.841672498262818
St. Ulrich bei Dammerkirch	7.11911	47.59537	6	2.215165366691128	1.47783588438092
Füllern (Fulleren)	7.14596	47.59468	6	2.215165366691128	1.6118061164749387
Ballersdorf, Ballersdorf	7.1624	47.625	6	2.215165366691128	2.406183401161019
Rosheim, Rosheim, Rosheim	7.46905	48.49622	0	-0.6063015950399561	0.2849281179602808
Bischofsheim (Bischoffsheim)	7.49675	48.48669	0	-0.6063015950399561	0.29031349859379385
Börsch (Boersch), Börsch (Boersch)	7.43994	48.47577	0	-0.6063015950399561	0.32438809280299474
Oberehnheim (Obernai)	7.48507	48.4622	0	-0.6063015950399561	0.3565475238065329
Bernhardsweiler (Bernardvillé), Bernhardsweiler (Bernardvillé)	7.40011	48.36706	0	-0.6063015950399561	0.28962400171533276
Ottrott, Ottrott	7.43298	48.46056	1	-0.13605710141810876	0.07340355629664333
St. Nabor (Sain-Nabor)	7.42423	48.4458	0	-0.6063015950399561	0.3220328362719968
Heiligenstein, Heiligenstein	7.45184	48.41784	0	-0.6063015950399561	0.27763739564301954
Burgheim (Bourgheim)	7.49064	48.41936	1	-0.13605710141810876	0.07068498952283933
Goxweiler (Goxwiller)	7.48432	48.43288	0	-0.6063015950399561	0.3397125341954516
Klingenthal	7.41771	48.47239	0	-0.6063015950399561	0.35981853582662005
Griesheim (Griesheim-Près-Molsheim)	7.53227	48.50237	0	-0.6063015950399561	0.27587929388629717
Innenheim	7.57348	48.49644	0	-0.6063015950399561	0.25177620144528456
Lipsheim	7.66966	48.49284	0	-0.6063015950399561	0.16790908445724154
Krautergersheim	7.56557	48.47613	0	-0.6063015950399561	0.33486093801194317
Meistratzheim	7.54397	48.44858	0	-0.6063015950399561	0.3220222039356038
Niederehnheim (Niedernai)	7.51765	48.45309	0	-0.6063015950399561	0.37156012207178307
Walf (Valff))	7.52068	48.42151	0	-0.6063015950399561	0.32331824408276655
Bolsenheim	7.6099	48.42013	0	-0.6063015950399561	0.27467144809788885
Schäfersheim (Schaeffersheim)	7.6199	48.42864	1	-0.13605710141810876	0.072496328611568
Erstein	7.66295	48.4211	0	-0.6063015950399561	0.29556748275064393
Limersheim	7.64596	48.45465	0	-0.6063015950399561	0.287110291202895
Fegersheim, Fegersheim	7.67959	48.4897	1	-0.13605710141810876	0.04116812879814439
Eschau	7.71556	48.48796	0	-0.6063015950399561	0.1540637584310773
Plobsheim	7.72339	48.46948	0	-0.6063015950399561	0.23521198584207137
Hipsheim	7.67249	48.46706	0	-0.6063015950399561	0.2640534104665594
Altenheim	7.81393	48.46505	0	-0.6063015950399561	-0.031049068817943937
Dundenheim	7.81569	48.44904	1	-0.13605710141810876	0.008598564121940978
Ichenheim	7.81161	48.43161	0	-0.6063015950399561	0.12228079807925289
Kittersburg	7.83346	48.49695	1	-0.13605710141810876	-0.009516022241340964
Hohnhurst	7.86191	48.49204	2	0.3341873922037386	0.040071192707891
Weier	7.91766	48.49812	0	-0.6063015950399561	-0.12296219881718176
Bühl	7.93242	48.4947	1	-0.13605710141810876	-0.03923172091634469
Bohlsbach	7.94796	48.49264	0	-0.6063015950399561	-0.10832057967082442
Rammersweier	7.96625	48.48439	1	-0.13605710141810876	-0.005287486698623041
Offenburg	7.9447	48.47195	9	3.62589884755667	-0.121103491967111
Zell-Weierbach (Weierbach)	7.98174	48.47408	2	0.3341873922037386	-0.038285986688720394
Fessenbach	7.97963	48.46469	0	-0.6063015950399561	-0.11960334127827252
Ortenberg	7.97048	48.45192	1	-0.13605710141810876	-0.007829327038457427
Ohlsbach	7.99275	48.43199	1	-0.13605710141810876	0.009094304440884785
Zunsweier	7.94627	48.42199	1	-0.13605710141810876	-0.006301074949603121
Müllen	7.83364	48.46521	9	3.62589884755667	-0.41019612299758995
Schutterwald	7.88679	48.45347	0	-0.6063015950399561	-0.028783637553833365
Le Hohwald	7.33005	48.40339	1	-0.13605710141810876	0.07509206840868304
Breitenbach	7.2921	48.36514	0	-0.6063015950399561	0.20854976916343185
Meisengott (Maisonsgoutte)	7.26349	48.3533	0	-0.6063015950399561	0.1942765925481617
St. Martin (Saint-Martin)	7.28942	48.35047	0	-0.6063015950399561	0.20854976916343185
Weiler (Villé)	7.30273	48.34253	1	-0.13605710141810876	0.058031202720790855
Bassenberg (Bassemberg)	7.28546	48.33566	0	-0.6063015950399561	0.16704684261127323
Triembach (Triembach-Au-Val)	7.32386	48.33763	0	-0.6063015950399561	0.32550463655730055
Gertweiler (Gertwiller)	7.46795	48.4111	0	-0.6063015950399561	0.28092560357753615
Barr, Barr, Barr	7.45244	48.40651	0	-0.6063015950399561	0.29528407421466946
Mittelbergheim	7.44252	48.39603	0	-0.6063015950399561	0.25228895569081194
Eichhofen (Eichhoffen)	7.44268	48.38403	0	-0.6063015950399561	0.2580728973295042
Andlau	7.41747	48.38635	0	-0.6063015950399561	0.2776859313053813
Reichsfeld	7.38628	48.36613	0	-0.6063015950399561	0.3189008055293475
Zellweiler (Zellwiller)	7.49786	48.39782	0	-0.6063015950399561	0.34084599390795045
Stotzheim	7.48841	48.37831	0	-0.6063015950399561	0.2935089203756178
St. Peter (Saint-Pierre)	7.47022	48.38171	0	-0.6063015950399561	0.2813231727865591
Epfig, Epfig	7.4655	48.35803	0	-0.6063015950399561	0.2644590714099061
Ittersweiler (Itterswiller)	7.4322	48.36386	1	-0.13605710141810876	0.060797443913365556
Nothalten	7.41957	48.3503	0	-0.6063015950399561	0.26606793573885873
Blienschweiler (Blienschwiller)	7.41844	48.34128	0	-0.6063015950399561	0.26917990716021745
Uttenheim	7.5965	48.41075	0	-0.6063015950399561	0.2621205614601784
Westhausen (Westhouse)	7.58855	48.39622	0	-0.6063015950399561	0.2551576319100179
Kerzfeld (Kertzfeld)	7.57276	48.37779	0	-0.6063015950399561	0.2642363325905384
Benfeld, Benfeld, Benfeld	7.59385	48.37263	0	-0.6063015950399561	0.24005773673906752
Sand	7.61417	48.38275	0	-0.6063015950399561	0.24752142089325116
Matzenheim	7.62677	48.39642	0	-0.6063015950399561	0.28310353881566286
Osthausen (Osthouse)	7.63886	48.40167	0	-0.6063015950399561	0.2921051251556369
Roßfeld (Rossfeld)	7.61683	48.33696	0	-0.6063015950399561	0.26585705442921276
Hüttenheim (Huttenheim)	7.57814	48.35799	0	-0.6063015950399561	0.2581519892722671
Sermersheim	7.55199	48.34632	0	-0.6063015950399561	0.26627449741478837
Kogenheim	7.5423	48.33798	2	0.3341873922037386	-0.1767457847545512
Meissenheim	7.77738	48.40898	0	-0.6063015950399561	0.1156189555467153
Ottenheim	7.75477	48.38593	0	-0.6063015950399561	0.09611478022257763
Kürzell	7.81571	48.38829	0	-0.6063015950399561	0.08611098389573263
Allmannsweier	7.78326	48.36703	0	-0.6063015950399561	0.07204829844689821
Nonnenweier	7.76001	48.34931	0	-0.6063015950399561	0.15673880440656449
Daubensand	7.71659	48.34964	1	-0.13605710141810876	0.03894295406855976
Obenheim	7.68912	48.35924	0	-0.6063015950399561	0.2272228771601358
Gerstheim, Gerstheim	7.69824	48.38295	0	-0.6063015950399561	0.2081515455772396
Langenwinkel	7.82557	48.3325	1	-0.13605710141810876	0.03313046031147926
Niederschopfheim	7.891	48.41717	2	0.3341873922037386	-0.017573718901832156
Oberschopfheim	7.90095	48.39821	0	-0.6063015950399561	0.01322664324226305
Diersburg	7.93733	48.40041	1	-0.13605710141810876	-0.008543791598207243
Berghaupten	7.98716	48.40675	1	-0.13605710141810876	-0.009887399440434333
Bermersbach	7.99239	48.38717	0	-0.6063015950399561	-0.11306886817130604
Oberweier	7.89815	48.37746	0	-0.6063015950399561	-0.01824685752266594
Friesenheim	7.87515	48.37378	0	-0.6063015950399561	-0.015127813844381785
Schutterzell	7.84148	48.4057	0	-0.6063015950399561	0.07729228660693217
Schuttern	7.85268	48.38219	0	-0.6063015950399561	0.019557761877492443
Hugsweier	7.83742	48.36009	2	0.3341873922037386	-0.07730421906048993
Dinglingen	7.85875	48.34966	1	-0.13605710141810876	0.030761035363550873
Lahr (Lahr/Schwarzwald)	7.87603	48.34018	1	-0.13605710141810876	0.029738427551065514
Kuhbach	7.90787	48.33884	2	0.3341873922037386	-0.07840477957158429
Neukirch (Neuve-Église)	7.31338	48.32872	0	-0.6063015950399561	0.23178339212136784
Diefenbach (Dieffenbach-Au-Val)	7.32766	48.31529	1	-0.13605710141810876	0.07653985176561742
Wanzel (La Vancelle)	7.30201	48.28406	1	-0.13605710141810876	0.07019161851507907
Leberau (Lièpvre), klein Leberau (Lièpvre)	7.28169	48.2709	1	-0.13605710141810876	0.057921629106658414
St Moritz (Saint-Maurice)	7.33562	48.32669	1	-0.13605710141810876	0.06938229777140233
St Petersholz (Saint Pierre Bois)	7.36093	48.3272	0	-0.6063015950399561	0.34989966694873614
Dambach (Dambach-La-Ville)	7.42838	48.32103	2	0.3341873922037386	-0.15516001564543414
Diefental (Dieffenthal)	7.4217	48.30979	0	-0.6063015950399561	0.2706018860598697
Scherweiler (Scherwiller)	7.4198	48.28734	0	-0.6063015950399561	0.26529112737484156
Kestenholz (Châtenois)	7.39919	48.27183	0	-0.6063015950399561	0.28119519594329234
Kinzheim (Kintzheim)	7.39476	48.25441	1	-0.13605710141810876	0.06047943269072143
Schlettstadt (Sélestat), Schlettstadt (Sélestat), Schlettstadt (Sélestat)	7.45232	48.2578	1	-0.13605710141810876	0.05938373857257674
Ebersheim	7.50132	48.30759	0	-0.6063015950399561	0.29934573478467436
Ebersmünster (Ebersmunster)	7.52112	48.31139	2	0.3341873922037386	-0.16688230984508287
Witternheim	7.61297	48.31375	2	0.3341873922037386	-0.14642647686511162
Diebolsheim	7.66174	48.29015	2	0.3341873922037386	-0.13925002303088457
Bindernheim	7.60713	48.28366	0	-0.6063015950399561	0.2760315506444691
Hilsenheim	7.56768	48.29055	1	-0.13605710141810876	0.05059468562912644
Müttersholz (Muttersholtz)	7.53321	48.2674	0	-0.6063015950399561	0.2184607866416213
Wittisheim	7.58962	48.26345	0	-0.6063015950399561	0.24554912007588203
Sundhausen (Sundhouse), Sundhausen (Sundhouse)	7.60327	48.25126	0	-0.6063015950399561	0.20928412075875125
Boofzheim	7.68036	48.33214	1	-0.13605710141810876	0.05693759770080721
Friesenheim	7.67044	48.30971	0	-0.6063015950399561	0.23498733823887238
Rheinau (Rhinau)	7.70498	48.3175	1	-0.13605710141810876	0.04013682253736687
Kippenheim	7.82466	48.29439	0	-0.6063015950399561	0.13423829603493162
Kippenheimweiler	7.80753	48.31925	2	0.3341873922037386	-0.10449083939797685
Mahlberg	7.81323	48.28708	3	0.8044318858255859	-0.21290189088528153
Orschweier	7.79862	48.27835	2	0.3341873922037386	-0.09696139994079171
Altdorf	7.81401	48.26606	0	-0.6063015950399561	0.10896695174183627
Ettenheim	7.81361	48.25631	1	-0.13605710141810876	0.02893815703604206
Kappel a. Rh.	7.74182	48.29235	2	0.3341873922037386	-0.10696740575661468
Rust	7.72571	48.26873	0	-0.6063015950399561	0.13525806568064136
Mietersheim	7.83797	48.32639	1	-0.13605710141810876	0.027924163745930305
Sulz, Sulz	7.86031	48.31851	0	-0.6063015950399561	0.1346039511069028
Reichenbach (Gengb.)	7.9231	48.33196	2	0.3341873922037386	0.012522714855544688
Schönberg	8.0327	48.36461	0	-0.6063015950399561	-0.026386184406313535
Seelbach	7.94104	48.30987	0	-0.6063015950399561	0.09019165014743737
Wittelbach	7.95069	48.29243	1	-0.13605710141810876	0.013513047097240447
Schuttertal	7.95562	48.27087	1	-0.13605710141810876	0.005138948787081199
Schmieheim	7.85658	48.27938	2	0.3341873922037386	-0.07995419056202663
Wallburg	7.85339	48.26704	1	-0.13605710141810876	0.029153991661352175
Münchweier	7.85884	48.24754	1	-0.13605710141810876	0.02801642388447233
Markich (Sainte-Marie-Aux-Marines), Markich (Sainte-Marie-Aux-Marines), Markich (Sainte-Marie-Aux-Marines)	7.17972	48.24483	0	-0.6063015950399561	-0.0
Glashütte, Tannenkirch (Thannenkirch)	7.30397	48.22949	0	-0.6063015950399561	0.21410192603201886
Rappoltsweiler (Ribeauvillé)	7.32486	48.19355	0	-0.6063015950399561	0.2236335599443653
Zellenberg	7.31874	48.17063	1	-0.13605710141810876	0.05578445285002798
Hunaweier (Hunawihr)	7.31671	48.18091	0	-0.6063015950399561	0.2539524780932481
Orschweiler (Orschwiller), St. Pilt (saint-Hyppolyte)	7.38445	48.24184	0	-0.6063015950399561	0.29656026460545637
Rodern	7.35716	48.22457	0	-0.6063015950399561	0.24295310579005247
Bergheim	7.35777	48.20604	0	-0.6063015950399561	0.2577861670231384
Gemar (Guémar)	7.39289	48.18656	0	-0.6063015950399561	0.29250633802408876
Illhäusern (Illhaeusern)	7.43355	48.18466	0	-0.6063015950399561	0.2690454353849189
Rohrschweier (Rorschwihr)	7.36295	48.21541	0	-0.6063015950399561	0.2589583328657177
Mussig	7.52018	48.23003	0	-0.6063015950399561	0.20804879012611346
Baldenheim	7.53925	48.23746	0	-0.6063015950399561	0.19873082384237808
Bösenbiesen (Boesenbiesen)	7.56377	48.22957	1	-0.13605710141810876	0.04655313128351801
Schwobsheim	7.57481	48.2329	1	-0.13605710141810876	0.0496347468285471
Richtolsheim	7.59489	48.2251	0	-0.6063015950399561	0.21718838028823956
Schönau (Schoenau)	7.64715	48.22339	1	-0.13605710141810876	0.04220125672173173
Artolsheim	7.57377	48.20951	0	-0.6063015950399561	0.2392943273324287
Hessenheim	7.55134	48.21037	0	-0.6063015950399561	0.24197242345566258
Heidolsheim	7.51527	48.20131	0	-0.6063015950399561	0.2975634057045258
Ohnenheim	7.50726	48.18379	0	-0.6063015950399561	0.3227119333754529
Boozheim (Bootzheim)	7.57052	48.18862	1	-0.13605710141810876	0.06842960747461506
Mackenheim	7.56598	48.18437	0	-0.6063015950399561	0.2983293492314356
Niederhausen	7.71317	48.23982	0	-0.6063015950399561	0.08961347256177632
Oberhausen	7.71048	48.22667	1	-0.13605710141810876	0.02305812255125807
Weisweil	7.67618	48.19761	0	-0.6063015950399561	0.1360411528096047
Ringsheim	7.78041	48.24632	2	0.3341873922037386	-0.06805961920739802
Ettenheimweiler	7.82007	48.23676	0	-0.6063015950399561	0.042527498541064294
Broggingen	7.82928	48.21892	1	-0.13605710141810876	0.011704064721973665
Tutschfelden	7.80659	48.21534	0	-0.6063015950399561	0.07140846832038807
Herbolzheim a. d. Bleich	7.77743	48.22249	0	-0.6063015950399561	0.05468952047465727
Wagenstadt	7.79647	48.20762	1	-0.13605710141810876	0.0025960491430089094
Bleichheim	7.8306	48.20842	0	-0.6063015950399561	0.045266779482281944
Nordweil	7.81384	48.19396	1	-0.13605710141810876	-0.004849956465818467
Bombach	7.81686	48.17869	0	-0.6063015950399561	0.004929704460994054
Kenzingen	7.77005	48.19298	1	-0.13605710141810876	-0.00098733757635456
Hecklingen	7.76731	48.16962	1	-0.13605710141810876	0.007931232498068692
Heimbach	7.82936	48.1638	1	-0.13605710141810876	0.0013944341072231348
Ettenheimmünster	7.88015	48.24152	0	-0.6063015950399561	0.1176153553251891
Dörlinbach	7.95383	48.24804	1	-0.13605710141810876	0.017466472143932068
Schweighausen	7.96799	48.22021	0	-0.6063015950399561	0.07817581286412231
Ottoschwanden	7.89687	48.18611	0	-0.6063015950399561	0.1317678853706403
Oberspitzenbach	7.98858	48.1762	0	-0.6063015950399561	0.07767937961361837
Sankt Gallen	7.32779	48.69001	0	-0.6063015950399561	0.1566273351129057
Reinhardsmünster	7.31728	48.67755	0	-0.6063015950399561	0.15130883212644755
Otterstal	7.34837	48.75567	0	-0.6063015950399561	0.16588272332294596
Zabern, Zabern, Zabern	7.36605	48.73948	0	-0.6063015950399561	0.221952275327116
Schweinheim (Schwenheim)	7.4132	48.71301	0	-0.6063015950399561	0.15496345073190582
Furchhausen	7.43921	48.71868	1	-0.13605710141810876	0.03752358398827186
Altenheim	7.46448	48.71956	0	-0.6063015950399561	0.13492449422970018
Lupstein, Lupstein	7.48491	48.73763	9	3.62589884755667	-1.0695532056989376
Friedolsheim	7.48538	48.70717	1	-0.13605710141810876	0.03925006105838952
Männolsheim	7.46258	48.69969	0	-0.6063015950399561	0.16687284510983694
Wolschheim	7.45106	48.70358	0	-0.6063015950399561	0.18281828577704567
Lochweiler	7.41619	48.69645	2	0.3341873922037386	-0.11772863083399025
Westhausen (Westhouse-Marmoutier)	7.44963	48.68592	0	-0.6063015950399561	0.1881116943626156
Knörsheim	7.46052	48.68079	0	-0.6063015950399561	0.18007275264442954
Landersheim	7.49655	48.69022	1	-0.13605710141810876	0.03763503226377791
Tal bei Maursmünster (Marmoutier)	7.35204	48.70268	0	-0.6063015950399561	0.21436505735967948
Maursmünster, Maursmünster (Marmoutier)	7.38108	48.69056	0	-0.6063015950399561	0.2581379709066231
Reutenburg	7.4064	48.68515	9	3.62589884755667	-1.657731644146686
Dimbstal	7.35926	48.6727	2	0.3341873922037386	-0.10618826819764679
Zehnacker	7.45086	48.67123	0	-0.6063015950399561	0.15798692464088213
Waldolwisheim	7.43629	48.73254	1	-0.13605710141810876	0.03902826423477449
Gingsheim	7.58895	48.71645	1	-0.13605710141810876	0.05752498844148507
Schaffhausen bei Hochfelden (schaffhouse-sur-Zorn)	7.56211	48.7324	0	-0.6063015950399561	0.1791076420092782
Mutzenhausen (Mutzenouse)	7.58822	48.7411	0	-0.6063015950399561	0.26201570724618223
Wingersheim	7.63371	48.72198	1	-0.13605710141810876	0.06700901549258265
Hohatzenheim	7.61598	48.71578	0	-0.6063015950399561	0.3029340680590118
Mittelhausen	7.63107	48.7093	1	-0.13605710141810876	0.06216696758792678
Bilwisheim	7.65824	48.70895	1	-0.13605710141810876	0.06861868421212133
Mittelschäffolsheim	7.65125	48.70026	0	-0.6063015950399561	0.2981028257186454
Rumersheim	7.6354	48.69228	1	-0.13605710141810876	0.05971185788233592
Gimbrett	7.60781	48.69592	1	-0.13605710141810876	0.06495524457448151
Reitweiler	7.61546	48.67598	0	-0.6063015950399561	0.18407883082966608
Berstett	7.65758	48.67898	1	-0.13605710141810876	0.05958742930416239
Dunzenheim	7.53538	48.71278	0	-0.6063015950399561	0.18379705493835577
Sässolsheim	7.51503	48.70869	0	-0.6063015950399561	0.204154262581906
Gugenheim	7.56591	48.70185	0	-0.6063015950399561	0.1943426223472853
Rohr	7.54735	48.69609	0	-0.6063015950399561	0.2292770507851256
Kienheim	7.57862	48.68905	1	-0.13605710141810876	0.04704972403788189
Willgottheim	7.51166	48.67082	2	0.3341873922037386	-0.12200714364837087
Wilwisheim	7.5074	48.74799	0	-0.6063015950399561	0.1786921495526737
Ingenheim	7.52092	48.7349	0	-0.6063015950399561	0.18862546055208756
Schnersheim	7.568	48.65809	1	-0.13605710141810876	0.036412435622325275
Brumath	7.71045	48.73026	0	-0.6063015950399561	0.2976533142284344
Geudertheim	7.74686	48.72273	0	-0.6063015950399561	0.2981787534160272
Kurzenhausen	7.80901	48.74019	0	-0.6063015950399561	0.17840325208901892
Hördt	7.78279	48.69341	0	-0.6063015950399561	0.24345699084663255
Olwisheim	7.67511	48.69681	0	-0.6063015950399561	0.28612064879029686
Eckwersheim	7.69351	48.68244	0	-0.6063015950399561	0.22515856618962793
Vendenheim	7.71285	48.66933	1	-0.13605710141810876	0.05121230807290427
Herlisheim (Herrlisheim)	7.90651	48.72976	0	-0.6063015950399561	0.10584891441720377
Offendorf	7.91375	48.71167	0	-0.6063015950399561	0.11675987923835578
Grauelsbaum	7.98186	48.73575	1	-0.13605710141810876	0.030172103637650247
Helmlingen	7.9656	48.70959	0	-0.6063015950399561	0.03352189625092354
Scherzheim	7.99655	48.7137	1	-0.13605710141810876	0.02579027318536969
Muckenschopf am Rhein	7.98806	48.69362	3	0.8044318858255859	-0.10558754230777732
Memprechtshofen	7.98237	48.68233	2	0.3341873922037386	-0.04605532124662763
Freistett	7.93582	48.67138	0	-0.6063015950399561	0.029878237050876062
Gambsheim	7.87971	48.69159	0	-0.6063015950399561	0.1699299813307125
Kilstett, Kilstett	7.85798	48.67473	0	-0.6063015950399561	0.15968358847174915
Engenthal, Engental	7.30153	48.63467	0	-0.6063015950399561	0.17794168934996568
Wangenburg	7.30732	48.6228	0	-0.6063015950399561	0.15296232966354015
Birkenwald	7.34505	48.65874	0	-0.6063015950399561	0.1375824025311858
Salental	7.37043	48.66739	0	-0.6063015950399561	0.1829646931393535
Singrist	7.38757	48.6705	0	-0.6063015950399561	0.2004505617357673
Jettersweiler	7.41482	48.67034	0	-0.6063015950399561	0.19218844088012632
Krastatt	7.4265	48.65831	1	-0.13605710141810876	0.03861199336578962
Rangen	7.47865	48.66636	1	-0.13605710141810876	0.033393004727760495
Hohengöft	7.47311	48.66189	1	-0.13605710141810876	0.03406840835135799
Romansweiler	7.40829	48.64445	0	-0.6063015950399561	0.17434653603868902
Wasselnheim (Wasselonne), Wasselnheim (Wasselonne)	7.44724	48.63718	0	-0.6063015950399561	0.2065535405682623
Wangen 	7.4664	48.61834	0	-0.6063015950399561	0.23652422419143776
Marlenheim, Kärchheim	7.49054	48.62101	0	-0.6063015950399561	0.2251809955851577
Kirchheim	7.49624	48.60963	1	-0.13605710141810876	0.04588371045034019
Odratzheim	7.48778	48.60108	0	-0.6063015950399561	0.18388792117195576
Scharrachbergheim	7.49581	48.593	0	-0.6063015950399561	0.19478723251350563
Tränheim	7.46472	48.59545	0	-0.6063015950399561	0.21206491028634092
Allenweiler	7.37795	48.65555	0	-0.6063015950399561	0.17893332855834562
Hengweiler	7.33273	48.66842	1	-0.13605710141810876	0.0319190603945564
Koßweiler (Cosswiller)	7.39912	48.63165	0	-0.6063015950399561	0.3013086784874845
Westhofen	7.44341	48.60424	0	-0.6063015950399561	0.21156942816193589
Winzenheim (Wintzenheim-Kochersberg)	7.51469	48.65916	0	-0.6063015950399561	0.21578192755546677
Truchtersheim	7.60723	48.66319	0	-0.6063015950399561	0.1901100613688384
