Ort	Longitude	Latitude	Levenshtein Item Min	z_score	morans_i
Bergholzzell, Orschweier (Bergholtzzell, Orschwihr)	7.23501	47.9292	0	-0.7988067812025565	0.19523300358262322
Orschweier (Orschwihr)	7.23248	47.9323	0	-0.7988067812025565	0.20593741466210222
Sulzmatt (Soultzmatt), Sulzmatt (Soultzmatt)	7.23437	47.96595	1	-0.31610137989859083	0.0843066887827782
Bühl Landkreis Gebweiler (Buhl)	7.18638	47.92816	2	0.16660402140537486	-0.020441622945100688
Pfaffenheim, Pfaffenheim	7.2903	47.98827	0	-0.7988067812025565	0.13505475026081967
Dessenheim	7.48828	47.97561	2	0.16660402140537486	0.006713375335099244
Bilzheim (Biltzheim)	7.38657	47.95675	1	-0.31610137989859083	0.02022921380942487
Oberenzen (Oberentzen), Oberenzen	7.37872	47.94354	0	-0.7988067812025565	0.06685389108425027
Niederenzen	7.38146	47.94864	1	-0.31610137989859083	0.028173300472172924
Niederhergheim	7.39795	47.9862	2	0.16660402140537486	-0.006906857190316069
Rüstenhart (Rustenhart)	7.46359	47.94159	0	-0.7988067812025565	-0.022630455507942553
Oberhergheim, Oberhergheim	7.39442	47.96547	3	0.6493094227093406	-0.07210314578950731
Heiteren	7.53776	47.96942	1	-0.31610137989859083	-0.014676282284617266
Geiswasser	7.60042	47.97883	2	0.16660402140537486	0.02459592379729503
Biengen, Biengen	7.68958	47.93875	0	-0.7988067812025565	-0.10093891727894967
Wittnau	7.814	47.94661	1	-0.31610137989859083	0.04926079039038624
Kirchhofen	7.74356	47.91979	0	-0.7988067812025565	-0.1827731421728105
Norsingen	7.72683	47.93837	0	-0.7988067812025565	-0.0587997863209706
Ebringen	7.77981	47.95761	0	-0.7988067812025565	0.10404726041367662
Merzhausen	7.82532	47.96635	2	0.16660402140537486	-0.04096029452429785
St. Georgen 	7.8056	47.97934	1	-0.31610137989859083	0.05995507123226346
Tiengen	7.71599	47.98216	2	0.16660402140537486	-0.010512228380072743
Opfingen	7.71585	48.00052	0	-0.7988067812025565	0.009364386466879036
Munzingen	7.69883	47.96873	3	0.6493094227093406	0.05997827726750402
Mengen	7.71392	47.95851	4	1.1320148240133063	-0.07273333577283464
Niederrimsingen	7.67114	47.98702	7	2.5801310279252037	-0.0698500027836248
Sölden	7.80967	47.93307	2	0.16660402140537486	-0.024126901652667402
Schlatt	7.67473	47.92531	2	0.16660402140537486	0.022979523848070234
Wittental	7.94267	48.00437	2	0.16660402140537486	-0.057532381700984875
Stegen	7.96093	47.98418	2	0.16660402140537486	-0.04495007577922539
Oberried, Oberried	7.94506	47.93146	2	0.16660402140537486	-0.021587243176669945
Horben	7.85911	47.93223	2	0.16660402140537486	-0.023296102507956072
Kappel	7.90831	47.96423	0	-0.7988067812025565	0.1334080657888735
Oderen	6.97525	47.91008	1	-0.31610137989859083	-0.0813855619947147
Fellerlingen (Fellering)	6.98613	47.89621	0	-0.7988067812025565	-0.16340800438061853
Hüsseren-Wesserling (Husseren-Wesserling)	6.98836	47.88519	1	-0.31610137989859083	-0.07808325986831817
Mollau 	6.97488	47.87245	1	-0.31610137989859083	-0.021687036302492742
Urbis, St. Amarintal (Urbès)	6.95521	47.88255	7	2.5801310279252037	-0.03399053614338703
Ranspach	7.01113	47.88081	2	0.16660402140537486	0.02259270922803062
Mitzach	7.00519	47.87122	1	-0.31610137989859083	-0.018190943320836917
Malmerspach	7.03487	47.86486	5	1.614720225317272	0.3713773271371401
Weiler	7.07073	47.84351	3	0.6493094227093406	0.02615626458143257
Moosch, Moosch	7.04865	47.86081	0	-0.7988067812025565	-0.23822064551176633
Goldbach-Altenbach	7.10326	47.87359	3	0.6493094227093406	0.11377498519906343
Rimbach bei Gebweiler (Rimbach-près-Guebwiller)	7.15658	47.90483	3	0.6493094227093406	0.013302376358973978
Geishausen	7.05832	47.88017	2	0.16660402140537486	0.010598301870876337
Rimbach-Zell (Rimbachzell), Rimbach-Zell (Rimbachzell)	7.17995	47.8995	2	0.16660402140537486	-0.009511650653613755
Sulz (Soultz-Haut-Rhin)	7.22862	47.88613	1	-0.31610137989859083	0.05449794905497813
Wünheim	7.20969	47.87406	1	-0.31610137989859083	0.022665734847762433
Gebweiler (Guebwiller), Gebweiler (Guebwiller) , Gebweiler (Guebwiller) , Gebweiler (Guebwiller)	7.21078	47.9095	0	-0.7988067812025565	0.1468399591337786
Berrweiler (Berrwiller)	7.21533	47.8484	1	-0.31610137989859083	0.010610940550036552
Pulversheim	7.30181	47.83432	0	-0.7988067812025565	0.09158969187170164
Bollweiler (Bollwiller)	7.25961	47.86006	1	-0.31610137989859083	0.03699180492452871
Ungersheim	7.30418	47.87789	1	-0.31610137989859083	0.0615306039068462
Rädersheim (Raedersheim)	7.28212	47.88747	2	0.16660402140537486	-0.021097715022781724
Isenheim (Issenheim), Isenheim (Issenheim)	7.25365	47.90288	1	-0.31610137989859083	0.04790612157802012
Merxheim	7.29205	47.91022	1	-0.31610137989859083	0.050500291699913234
Feldkirch	7.27197	47.86504	0	-0.7988067812025565	0.09270751044253671
Ensisheim	7.35432	47.86522	2	0.16660402140537486	-0.03196852139305812
Münchhausen (Munchhausen)	7.45274	47.86847	1	-0.31610137989859083	-0.0022845367047558923
Roggenhausen	7.46704	47.8888	3	0.6493094227093406	-0.09548686343070205
Hirzfelden	7.4473	47.90935	2	0.16660402140537486	0.005703048809746947
Meienheim (Meyenheim)	7.35924	47.91132	0	-0.7988067812025565	0.04665155776353071
Regisheim (Réguisheim), Regisheim (Réguisheim)	7.35308	47.89742	2	0.16660402140537486	-0.022860893926840764
Heimersdorf	7.24206	47.57224	0	-0.7988067812025565	-0.1499769017974772
Bettendorf	7.27676	47.58379	1	-0.31610137989859083	-0.011222864360223269
Weiler (Kreis Altkirch)	7.31925	47.5857	5	1.614720225317272	-0.32686526691750867
Grenzingen	7.30068	47.56354	2	0.16660402140537486	-0.020305832807324058
Largitzen	7.1873	47.56163	3	0.6493094227093406	0.19834534492664857
Bisel	7.22032	47.53456	2	0.16660402140537486	0.03664012092636326
Roppenzweiler (Roppenzwiller)	7.33206	47.54091	0	-0.7988067812025565	0.0850251603445091
Rüderbach (Ruederbach)	7.26824	47.56144	8	3.0628364292291694	-0.31031172290352954
Pfetterhausen (Pfetterhouse)	7.16635	47.50105	1	-0.31610137989859083	-0.06484673789615289
Mooslargue	7.21833	47.50939	2	0.16660402140537486	0.033415748271870424
Köstlach (Kœstlach)	7.27085	47.5062	0	-0.7988067812025565	-0.055026508328012445
Niedersept (Seppois-le-Bas)	7.17622	47.53614	0	-0.7988067812025565	-0.2986723231926848
Dürlinsdorf (Durlinsdorf)	7.24121	47.48531	3	0.6493094227093406	-0.012663531967744003
Bendorf	7.2816	47.48759	0	-0.7988067812025565	-0.0978736795324889
Lüxdorf (Ligsdorf)	7.3091	47.47235	2	0.16660402140537486	-0.012461242738876404
Winkel	7.26347	47.46074	4	1.1320148240133063	-0.1757566533959219
Oberranspach (Ranspach-le-Haut)	7.4175	47.57697	0	-0.7988067812025565	0.07775580867383951
Obermichelbach (Michelbach-le-Haut)	7.44645	47.56623	1	-0.31610137989859083	0.026265826521120507
Attenschweiler (Attenschwiller)	7.46216	47.56912	2	0.16660402140537486	0.0017837248400673794
Volkensberg (Folgensbourg), Volkensberg (Folgensbourg)	7.4473	47.55147	7	2.5801310279252037	-0.4711136238620467
Wenzweiler (Wentzwiller)	7.48036	47.55042	2	0.16660402140537486	-0.014076357672861814
Oberhagental (Hagenthal-le-Haut)	7.46966	47.52221	0	-0.7988067812025565	-0.05439802524349928
Niederhagental (Hagenthal-le-Bas)	7.47691	47.52383	1	-0.31610137989859083	-0.011270618077757403
Mittelmüspach-Niedermüspach (Muespach)	7.3807	47.54728	1	-0.31610137989859083	0.11705511264059447
Buchsweiler (Bouxwiller)	7.34362	47.50479	0	-0.7988067812025565	0.03851329875048379
Dürmenach (Durmenach)	7.3374	47.5271	0	-0.7988067812025565	0.09585483177787728
Werenzhausen (Werentzhouse)	7.3579	47.51688	0	-0.7988067812025565	0.014179923612635916
Fislis	7.38288	47.50419	0	-0.7988067812025565	0.033319175771787064
Steinsulz (Steinsoultz)	7.34276	47.55541	2	0.16660402140537486	-0.03516983534699697
Berenzweiler (Berentzwiller)	7.3832	47.5856	0	-0.7988067812025565	0.07047805013740117
Sondersdorf	7.33509	47.48234	0	-0.7988067812025565	0.052227547034825905
Oltingen (Oltingue), Oltingen (Oltingue)	7.39411	47.48862	1	-0.31610137989859083	0.0073379680950836105
Leimen (Leymen)	7.48218	47.4954	5	1.614720225317272	0.033722136748170754
Rädersdorf (Raedersdorf)	7.3665	47.47487	0	-0.7988067812025565	0.019064475734025647
Lutter	7.38095	47.46702	0	-0.7988067812025565	0.10698837392522471
Biedertal (Biederthal)	7.44789	47.46978	3	0.6493094227093406	0.057659899852709424
Kiffis	7.35848	47.4405	3	0.6493094227093406	-0.11993478053752388
Häsingen (Hésingue)	7.5211	47.57633	1	-0.31610137989859083	-0.0881115992454453
Hegenheim (Hégenheim)	7.52344	47.56115	5	1.614720225317272	0.29878974488558646
Sankt Ludwig (Saint-Louis) 	7.56351	47.58575	0	-0.7988067812025565	-0.27362864140188786
Neuweiler (Neuwiller)	7.51526	47.52439	2	0.16660402140537486	0.0275214200079818
Grenzach (Grenzach-Wyhlen)	7.66607	47.55136	2	0.16660402140537486	0.010348690754089306
Lümschweiler (Luemschwiller) und Tagolsheim	7.28747	47.65547	2	0.16660402140537486	0.04632935019627166
Walheim	7.26432	47.63975	6	2.097425626621238	0.5331373898995518
Aspach	7.23354	47.6401	5	1.614720225317272	0.4793457994066441
Karspach (Carspach)	7.21307	47.61448	2	0.16660402140537486	0.0761317119081916
Altkirch, Altkirch	7.24009	47.62592	3	0.6493094227093406	0.2117242457746584
Wittersdorf	7.27817	47.62015	1	-0.31610137989859083	-0.07496051683717778
Emlingen	7.29244	47.62397	0	-0.7988067812025565	-0.2226161204638845
Tagsdorf	7.30232	47.62138	0	-0.7988067812025565	-0.2276386589024511
Hirzbach (Hirtzbach)	7.22017	47.59449	0	-0.7988067812025565	-0.1823297888674858
Hisingen (Hirsingue)	7.25483	47.58601	6	2.097425626621238	0.043710869233075184
Obersteinbrunn (Steinbrunn-le-Haut)	7.3467	47.65852	3	0.6493094227093406	0.09952681165662668
Geispitzen	7.42236	47.66739	3	0.6493094227093406	-0.06450655563963222
Waltenheim	7.42684	47.65714	3	0.6493094227093406	0.0004724119567366545
Uffheim	7.44285	47.65062	6	2.097425626621238	0.09990951145310703
Sierenz (Sierentz)	7.45597	47.6532	1	-0.31610137989859083	-0.01852010457448597
Wahlbach	7.34876	47.63135	0	-0.7988067812025565	-0.1843720085106002
Niedermagstatt (Magstatt-le-Bas)	7.41155	47.6393	0	-0.7988067812025565	-0.018119698432500744
Stetten	7.42942	47.6261	0	-0.7988067812025565	-0.027170503749590683
Bartenheim	7.47707	47.63392	2	0.16660402140537486	0.013475830575670063
Franken	7.35483	47.59947	0	-0.7988067812025565	0.020858343115428696
Jettingen	7.36877	47.59592	0	-0.7988067812025565	0.1799960064921697
Helfrantskirch (Helfrantzkirch)	7.41694	47.6072	1	-0.31610137989859083	0.042521387091644644
Niedermichelbach (Michelbach-le-Bas), Niedermichelbach (Michelbach-le-Bas)	7.46442	47.59288	2	0.16660402140537486	-0.0016869163300967012
Kappeln (Kappelen)	7.44156	47.61975	1	-0.31610137989859083	0.01576557502610628
Kötzingen (Kœtzingue), Kötzingen (Kœtzingue)	7.394	47.65091	2	0.16660402140537486	0.0164140558204977
Zässingen (Zaessingue)	7.3676	47.62375	0	-0.7988067812025565	-0.10458847254108927
Istein 	7.53541	47.66186	1	-0.31610137989859083	-0.04180860828582069
Efringen (Efringen-Kirchen), Kirchen (Efringen-Kirchen)	7.56471	47.64989	0	-0.7988067812025565	-0.24323004600394138
Egringen und Fischingen	7.59628	47.66366	2	0.16660402140537486	0.045514555295687646
Wittlingen	7.64842	47.6562	3	0.6493094227093406	0.16287667437836192
Wollbach	7.65387	47.67054	6	2.097425626621238	0.5006437047666183
Binzen	7.62403	47.63133	1	-0.31610137989859083	-0.07125682044616205
(Weil am Rhein und) Eimeldingen	7.59518	47.63113	4	1.1320148240133063	0.28502496284498346
Märkt	7.58103	47.627	0	-0.7988067812025565	-0.22057942129916136
Rosenau	7.53493	47.63685	0	-0.7988067812025565	-0.20753517415401462
Neuweg-Bartenheim	7.52868	47.62399	0	-0.7988067812025565	-0.18252083662977764
Boltzheim (Blotzheim), Boltzheim (Blotzheim), Boltzheim (Blotzheim)	7.49611	47.60128	0	-0.7988067812025565	-0.07055090464221853
Neudorf (Village-Neuf)	7.57149	47.60532	1	-0.31610137989859083	-0.08286037947150472
Hüningen (Huningue)	7.58374	47.5912	2	0.16660402140537486	0.04331142193210018
Weil am Rhein	7.63299	47.59278	2	0.16660402140537486	0.045821533998473794
Lörrach, Lörrach 	7.66409	47.61258	0	-0.7988067812025565	-0.23946390613540086
Tumringen	7.65564	47.62739	4	1.1320148240133063	0.2433865897615986
Haltingen	7.61378	47.61384	6	2.097425626621238	0.4654040093350268
Ötlingen	7.62133	47.62261	4	1.1320148240133063	0.30358159218828334
Hägelberg	7.72778	47.66132	3	0.6493094227093406	0.21556231504875278
Schopfheim (/Grenzach, aber gestrichen)	7.82315	47.64973	8	3.0628364292291694	0.5824079762771789
Haagen	7.67898	47.63703	3	0.6493094227093406	0.21393770367358372
Hauingen	7.69375	47.64287	4	1.1320148240133063	0.3221464521152782
Brombach (/Maulburg, aber gestrichen)	7.69236	47.63395	2	0.16660402140537486	0.04646909459629193
Steinen	7.73911	47.64447	0	-0.7988067812025565	-0.20722140408610853
Höllstein	7.74574	47.63943	1	-0.31610137989859083	-0.08342639840484867
Hüsingen	7.74114	47.63121	0	-0.7988067812025565	-0.2448296358597636
Maulburg 	7.77782	47.64075	6	2.097425626621238	0.1333764998383905
Wiechs	7.81236	47.63655	0	-0.7988067812025565	-0.13380314507642746
Nordschwaben	7.81682	47.6184	3	0.6493094227093406	0.1358283078463199
Adelhausen	7.76116	47.61477	6	2.097425626621238	0.09057811230372637
Minseln	7.79067	47.60301	0	-0.7988067812025565	-0.025261630521808527
Eichsel (GID von Obereichsel)	7.75815	47.59842	0	-0.7988067812025565	-0.03127047326405063
Inzlingen, Inzlingen	7.68772	47.58811	1	-0.31610137989859083	-0.0895745028155535
Karzau (Karsau) 	7.79868	47.58875	0	-0.7988067812025565	-0.006665783819714781
Degerfelden	7.74584	47.5696	0	-0.7988067812025565	-0.052197435036303814
Nollingen	7.7716	47.57363	2	0.16660402140537486	-0.005398826321141957
Rheinfelden-Stadt (Baden)	7.78875	47.55945	0	-0.7988067812025565	-0.019766484635351658
Wyhlen	7.69103	47.54989	0	-0.7988067812025565	-0.10217563736378661
Fahrnau	7.83602	47.66179	0	-0.7988067812025565	-0.19235319464903475
Kürnberg	7.86873	47.6649	0	-0.7988067812025565	-0.21896780734968965
Hasel	7.89786	47.65393	2	0.16660402140537486	0.025943712249353348
Niedergebisbach	7.99251	47.65054	2	0.16660402140537486	0.0252685141589803
Altenschwand	7.976	47.63697	5	1.614720225317272	0.16128692100225506
Hütten	7.94873	47.62902	0	-0.7988067812025565	-0.1964674968170157
Bergalingen	7.95943	47.61266	1	-0.31610137989859083	-0.07392078117777078
Willaringen	7.97281	47.60577	1	-0.31610137989859083	-0.05031376790141882
Öfflingen (Öflingen)	7.91396	47.59228	8	3.0628364292291694	0.36055763527587564
Schwörstadt	7.87989	47.59379	1	-0.31610137989859083	-0.04042246949187593
Wehr	7.9045	47.62927	2	0.16660402140537486	0.019281541939869615
Eichen	7.83816	47.6471	2	0.16660402140537486	0.030541998526778857
Wallbach	7.91336	47.56871	2	0.16660402140537486	0.02620413125190804
Obersäckingen	7.96171	47.57476	0	-0.7988067812025565	-0.05327841156368351
Friesen	7.15001	47.56535	2	0.16660402140537486	0.028450778109295544
Hindlingen	7.13734	47.57341	2	0.16660402140537486	0.02482685317656204
Fessenheim (Gutenstein), Fessenheim	7.53712	47.91578	4	1.1320148240133063	-0.05491214913456112
Blodelsheim	7.53396	47.88426	2	0.16660402140537486	-0.009196149463016392
Rumersheim (Rumersheim-le-Haute)	7.51712	47.85248	2	0.16660402140537486	-0.006311980126321589
Buggingen	7.63735	47.8479	2	0.16660402140537486	0.0443078048000724
Seefelden	7.63962	47.85945	0	-0.7988067812025565	-0.26521392215783673
Eschbach (bei Heitersheim)	7.65221	47.8908	2	0.16660402140537486	0.042567490386683185
Bremgarten (Hartheim)	7.62385	47.91694	0	-0.7988067812025565	-0.3150410445647603
Grißheim (Grissheim) 	7.59238	47.87313	2	0.16660402140537486	0.029975785777985174
Zienken (Müllheim)	7.57779	47.84303	3	0.6493094227093406	0.09780173111358649
Tunsel	7.66581	47.90315	1	-0.31610137989859083	-0.08696179443122319
Wettelbrunn	7.69689	47.87134	4	1.1320148240133063	0.24983130587762528
Ballrechten-Dottingen	7.70076	47.86061	1	-0.31610137989859083	-0.09094382688222134
Laufen	7.68471	47.8434	6	2.097425626621238	0.3134475093744286
Sulzburg	7.70727	47.84122	0	-0.7988067812025565	-0.218648424054031
Untermünstertal-Ziegelplatz (Untermünstertal)	7.78649	47.85518	2	0.16660402140537486	-0.0030878106969707375
Untermünstertal-Rotenbuck, Untermünstertal-Rotenbuck	7.79435	47.84136	1	-0.31610137989859083	-0.01858705588554059
Staufen (bei Freiburg)	7.72962	47.88166	4	1.1320148240133063	0.15114424085756314
Grunern bei Müllheim	7.72184	47.87162	4	1.1320148240133063	0.20500115657086374
Bad Krozingen, Bad Krozingen	7.70333	47.91813	1	-0.31610137989859083	-0.0551904364472329
Obermünstertal-Krumlinden (Obermünstertal)	7.81186	47.87153	0	-0.7988067812025565	-0.0022742847622549303
Wieden	7.8814	47.84169	2	0.16660402140537486	-0.005969807150665358
Todtnauberg	7.94335	47.85074	1	-0.31610137989859083	0.020371104722285437
Sankt Wilhelm, Sankt Wilhelm	7.94887	47.89511	2	0.16660402140537486	-0.03311860892117213
Hofsgrund, Hofsgrund	7.89778	47.90096	2	0.16660402140537486	-0.026217252319431106
Obermünstertal-Stohren	7.87525	47.8938	1	-0.31610137989859083	0.037951386373692386
Obermünstertal-Spielweg	7.83588	47.87776	2	0.16660402140537486	-0.017844368548652647
Dollern (Dolleren)	6.93211	47.80559	0	-0.7988067812025565	-0.015780137922008813
Oberbruck	6.94324	47.80838	3	0.6493094227093406	-0.01349643682246709
Rimbach-Pès-Masevaux)	6.9473	47.82212	1	-0.31610137989859083	-0.006696409659441433
Kirchberg-Wegscheid	6.95965	47.79904	1	-0.31610137989859083	0.007229741127799372
Sewen	6.90688	47.80694	0	-0.7988067812025565	0.02836564471856947
Masmünster (Masevaux)	6.99386	47.7727	1	-0.31610137989859083	0.015631949431453296
Niederbruck	6.97173	47.78361	0	-0.7988067812025565	-0.1456466433755074
Oberburbach (Bourbach-Les-Haut)	7.02973	47.7953	5	1.614720225317272	0.25988465347729256
Niederburbach (Bourbach-Le-Bas)	7.05868	47.77527	1	-0.31610137989859083	-0.025924438444456417
Sentheim	7.0544	47.75581	1	-0.31610137989859083	-0.03798048858079907
Aue (Lauw)	7.02216	47.75778	2	0.16660402140537486	0.0018248283295785302
Leimbach	7.09999	47.79305	0	-0.7988067812025565	-0.1523809610981775
Tann (Thann)	7.10335	47.81019	1	-0.31610137989859083	-0.04002103729746641
Alttann (Vieux-Thann)	7.12206	47.80704	6	2.097425626621238	0.045748434867873035
Tann-Bitschweiler (Bitschwiller-Lès-Thann)	7.07947	47.82929	2	0.16660402140537486	0.01667686652181993
Oberasbach (Aspach-Le-Haute)	7.13352	47.77692	5	1.614720225317272	0.15219904115678148
Niederasbach (Aspach-Le-Bas)	7.15065	47.7618	2	0.16660402140537486	0.024358702735167225
Steinbach	7.15487	47.82041	0	-0.7988067812025565	-0.07468862243495825
Rammersmatt	7.07084	47.78935	3	0.6493094227093406	0.045915126458621794
Uffholz	7.17804	47.81981	1	-0.31610137989859083	-0.0028533489333799457
Sennheim (Cerany)	7.17837	47.80918	1	-0.31610137989859083	-0.008476642262697655
Wittelsheim, Wittelsheim	7.24063	47.81047	4	1.1320148240133063	-0.24207083343827368
Staffelfelden	7.25504	47.82648	1	-0.31610137989859083	0.04133906130736337
Wattweiler (Wattwiller)	7.17766	47.83549	1	-0.31610137989859083	-0.01681071562505845
Lutterbach	7.28171	47.7605	0	-0.7988067812025565	-0.11241385421737811
Mülhausen, Mülhausen	7.34375	47.7517	0	-0.7988067812025565	-0.027631185479156082
Rülisheim	7.35868	47.82216	7	2.5801310279252037	-0.6899912654313458
Wittenheim	7.33993	47.81085	2	0.16660402140537486	-0.005112174472707455
Kingersheim	7.33579	47.79025	0	-0.7988067812025565	-0.05822814862284247
Illzach, Napoleonsinsel (Ile Napoléon), Illzach	7.34839	47.78217	0	-0.7988067812025565	0.012081685880341737
Sausheim	7.3698	47.78852	3	0.6493094227093406	-0.009427645330080472
Baldersheim	7.37806	47.80152	0	-0.7988067812025565	-0.043834229102440496
Modenheim, Modenheim	7.35997	47.76894	0	-0.7988067812025565	0.03306816756205068
Battenheim	7.38278	47.81739	0	-0.7988067812025565	-0.028296188582320254
Eichwald (Chalampé)	7.53969	47.81643	1	-0.31610137989859083	-0.008700913197451964
Neuenburg (am Rhein)	7.56012	47.81393	0	-0.7988067812025565	-0.19125330838593477
Dattingen	7.65681	47.83383	0	-0.7988067812025565	-0.3013113031571865
Zunzingen	7.65195	47.82164	6	2.097425626621238	0.4691970076088223
Auggen	7.59221	47.78776	0	-0.7988067812025565	-0.23290579829459548
Lipburg	7.65665	47.78685	7	2.5801310279252037	0.9274070690181958
Feldberg	7.64081	47.7737	8	3.0628364292291694	1.2351280598379948
Obereggenen, Niedereggenen	7.64434	47.75677	2	0.16660402140537486	0.08787081841404269
Schliengen	7.57624	47.75579	2	0.16660402140537486	0.06406454119600724
Homburg Kreis Mülhausen (Hombourg)	7.50503	47.75908	1	-0.31610137989859083	-0.019479306271380323
Ottmarsheim	7.50646	47.78661	1	-0.31610137989859083	0.015863364124221024
Banzenheim (Bantzenheim)	7.51396	47.82468	0	-0.7988067812025565	-0.059542254209448364
Britzingen, Britzingen	7.67237	47.82744	3	0.6493094227093406	0.19333456022981085
Badenweiler	7.67934	47.80555	0	-0.7988067812025565	-0.4131335853825664
Schweighof	7.69904	47.80743	2	0.16660402140537486	0.093519420573084
Marzell bei Kandern	7.72688	47.77116	4	1.1320148240133063	0.40686416729581354
Bürchau	7.82686	47.77616	1	-0.31610137989859083	-0.06400121953962658
Neuenweg, Landkreis Lörrach	7.8271	47.79543	3	0.6493094227093406	0.07438215527596956
Malsburg, Malsburg	7.70866	47.73257	0	-0.7988067812025565	-0.5118027081354143
Todtnau	7.94634	47.82887	0	-0.7988067812025565	0.042427550515520614
Schlechtnau	7.93888	47.8175	1	-0.31610137989859083	0.024604334447165723
Geschwend	7.93964	47.80434	2	0.16660402140537486	-0.01646448204620108
Utzenfeld	7.91301	47.80054	2	0.16660402140537486	0.0017547597432518221
Aitern	7.89522	47.80317	0	-0.7988067812025565	-0.009718060812350746
Böllen	7.84054	47.80226	2	0.16660402140537486	0.0016334765540050491
Schönenberg	7.88227	47.79265	2	0.16660402140537486	-0.006809643666735007
Schönau	7.89443	47.78637	2	0.16660402140537486	-0.0003445286762082155
Tunau	7.92311	47.78574	2	0.16660402140537486	0.0017034701591861251
Präg	7.97232	47.77964	2	0.16660402140537486	0.003791794244050787
Präg-Herrenschwand	7.95327	47.76746	2	0.16660402140537486	0.007456719957906593
Todtmoos, Todtmoos, Todtmoos (-Rütte), Todtmoos , Todtmoos	8.00438	47.74133	1	-0.31610137989859083	-0.023271767536457433
Fröhnd	7.88397	47.7603	0	-0.7988067812025565	-0.03231771655593925
Gewenheim	7.0913	47.75291	1	-0.31610137989859083	-0.042549833800282204
Obersulzbach Kreis Tann (Soppe-Le-Haut)	7.05724	47.73372	1	-0.31610137989859083	-0.012557860434329627
Niedersulzbach (soppe-Le-Bas)	7.09079	47.71688	0	-0.7988067812025565	-0.12082040251514525
Oberburnhaupt (Burnhaupt-Le-Haut)	7.14988	47.72886	0	-0.7988067812025565	-0.17004174912449993
Niederburnhaupt (Burnhaupt-Le-Bas)	7.16039	47.71674	3	0.6493094227093406	0.19517562460119328
Bretten Landkreis Altkirch	7.0716	47.69963	7	2.5801310279252037	0.016804819978157526
St Kosman (Saint-Cosme)	7.06248	47.68339	1	-0.31610137989859083	-0.04571586280114651
Gildweiler (Gildwiller), Falkweiler, Hecken	7.13461	47.6894	0	-0.7988067812025565	-0.2430985493907798
Diefmatten Kreis Altkirch	7.11319	47.70828	1	-0.31610137989859083	-0.046271840477745886
Schweighausem (Schweighouse-Thann)	7.16714	47.75272	0	-0.7988067812025565	-0.190552746491804
Reinigen	7.2319	47.74911	6	2.097425626621238	0.024906639972341615
Niedermorschweiler (Morschwiller-Le-Bas)	7.26699	47.73596	2	0.16660402140537486	0.032951478714090474
Didenheim	7.30295	47.71749	1	-0.31610137989859083	-0.05376367198403686
Hochstatt	7.28072	47.70069	3	0.6493094227093406	0.05960533538810863
Zillisheim	7.29485	47.69387	2	0.16660402140537486	0.024836012657582607
Flachslanden (Flaxlanden)	7.30924	47.69692	3	0.6493094227093406	0.07988145854252976
Illfurt (Illfurth), Illfurt (Illfurth)	7.26494	47.67073	0	-0.7988067812025565	-0.16178618660479732
Frönigen	7.26801	47.69023	1	-0.31610137989859083	-0.024771318468210457
Galfingen (Galfingue)	7.22481	47.70563	7	2.5801310279252037	0.43647794386585037
Balschweiler bei Altkirch	7.1681	47.66772	4	1.1320148240133063	0.3883455680162268
Enschingen (Saint-Bernard)	7.20293	47.67101	1	-0.31610137989859083	-0.10161178569515797
Bernweiler (Bernwiller)	7.19368	47.69085	0	-0.7988067812025565	-0.29136390927463907
Heimsbrunn	7.22696	47.72682	0	-0.7988067812025565	-0.18214097196668122
Brunnstatt (Brunstatt)	7.31747	47.72106	2	0.16660402140537486	0.014705787512300386
Rixheim, Napoleoninsel Rixheim	7.39739	47.74412	1	-0.31610137989859083	-0.033294667361930944
Habsheim	7.41666	47.72864	0	-0.7988067812025565	0.004361618162398343
Zimmersheim	7.38892	47.72013	7	2.5801310279252037	-0.4470848020254312
Brubach Landkreis Mülhausen	7.35964	47.70073	5	1.614720225317272	-0.11675148814443523
Dietenweiler (Dietwiller)	7.40296	47.69288	0	-0.7988067812025565	0.02926438344053799
Schlierbach	7.4066	47.68284	1	-0.31610137989859083	0.019653970631820075
Landser	7.39601	47.68637	0	-0.7988067812025565	0.031951899396433746
Niedersteinbrunn (Steinbrunn-Le-Bas)	7.36609	47.67219	0	-0.7988067812025565	0.052102278896734605
Mülhausen-Riedisheim	7.36836	47.74966	4	1.1320148240133063	0.06853312848383378
Eschenzweiler (Eschentzwiller)	7.39812	47.71239	2	0.16660402140537486	-0.009800843987682061
Kleinlandau (Petit-Landau)	7.52082	47.73028	4	1.1320148240133063	0.03641828720633005
Bellingen (Bad Bellingen)	7.55728	47.7319	0	-0.7988067812025565	-0.25413052086127375
Liel	7.604	47.73928	4	1.1320148240133063	0.36577770813263233
Riedlingen	7.63561	47.71579	3	0.6493094227093406	0.3325772811854211
Tannenkirch	7.6103	47.71116	0	-0.7988067812025565	-0.3953536707434572
Hertingen	7.58442	47.7231	2	0.16660402140537486	0.05787878169215344
Bamlach	7.54942	47.71753	0	-0.7988067812025565	-0.1157499428651259
Kembs-Neuweg, Kembs-Neuweg, Kembs  , Kembs  	7.50399	47.6877	0	-0.7988067812025565	-0.03465965375165547
Niffer	7.50904	47.71353	1	-0.31610137989859083	-0.024291076602875147
Blansingen	7.54141	47.69158	4	1.1320148240133063	0.22630071751059486
