	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_maurer_align	item_DWA	item_DWA_align	Levenshtein_item
194	Stra g 3	III_8_0085	Geudertheim, Geudertheim	7.74686, 48.72273	müllwalfer	m ü ll w a l f e r	mülwalfer	m ü l w a l f e r	1
195	Stra o 13	III_9_0049	Schiltigheim, Schiltigheim	7.74856, 48.60595	müllwälfer	m ü ll w ä l f e r	mülwerfer	m ü l w e r f e r	3
196	Stra o 14	III_9_0051, III_9_0050	Straßburg-Bischheim, Straßburg-Bischheim	7.75254, 48.61483	müllwalfer	m ü ll w a l f e r	mülwalfer	m ü l w a l f e r	1
197	Stra K 2	III_11_0042	Ottenheim, Ottenheim	7.75477, 48.38593	mülwarfer	m ü l w a r f e r	mulwerfer	m u l w e r f e r	2
198	Stra o 15	III_9_0052	Hönheim, Straßburg-Hönheim	7.75526, 48.62105	mülwalfer	m ü l w a l f e r	mülwelfer	m ü l w e l f e r	1
199	Stra K 5	III_11_0046	Nonnenweier, Nonnenweier	7.76001, 48.34931	mülwärfr	m ü l w ä r f r	mühlwärfer	m ü h l w ä r f e r	2
200	Hag J 2	III_5_0071	Mattstall, Mattstall	7.7613, 48.98757	mūlwälfer	m ū l w ä l f e r	mülwarfer	m ü l w a r f e r	3
201	Hag J 5	III_5_0076	Görsdorf (Goersdorf), Görsdorf	7.76782, 48.95111	mǖlwalfer	m ǖ l w a l f e r	mülwelfer	m ü l w e l f e r	2
202	Hag Q 6	III_6_0076	Dürrenbach (Durrenbach), Dürrenbach	7.76797, 48.89675	mülwalfer	m ü l w a l f e r	müllwallfer	m ü ll w a ll f e r	2
203	Hag J 8	III_5_0079	Diefenbach (Dieffenbach-Lès-Woerth), Diefenbach	7.77425, 48.93532	mülwalfer	m ü l w a l f e r	muelwalfer	m u e l w a l f e r	2
204	Stra K 1	III_11_0040	Meissenheim, Meissenheim	7.77738, 48.40898	mulwärfr	m u l w ä r f r	mulwärfer	m u l w ä r f e r	1
205	Stra g 7	III_8_0086	Hördt, Hördt	7.78279, 48.69341	müllwallfer	m ü ll w a ll f e r	mülwelfer	m ü l w e l f e r	3
206	Stra K 4	III_11_0047	Allmannsweier, Allmannsweier	7.78326, 48.36703	mǖlwarfer	m ǖ l w a r f e r	muulwärfer	m uu l w ä r f e r	3
207	Hag J 4	III_5_0077	Mitschdorf, Mitschdorf	7.78435, 48.9524	mülwelfer	m ü l w e l f e r	müelwelfer	m ü e l w e l f e r	1
208	Hag X 4	III_7_0083, III_7_0084	Hagenau, Hagenau	7.78868, 48.81435	mülwelfer	m ü l w e l f e r	mühlwälfer	m ü h l w ä l f e r	2
209	Hag Q 8	III_6_0077	Walburg (Walbourg), Walburg	7.78939, 48.88652	mǖlwalfr	m ǖ l w a l f r	mülwalfer	m ü l w a l f e r	2
210	Hag B 5	III_4_0086	Lembach, Lembach	7.78942, 49.00701	mǖlwarfer	m ǖ l w a r f e r	mülwarfer	m ü l w a r f e r	1
211	Hag J 6	III_5_0085	Preuschdorf, Preuschdorf	7.80425, 48.9435	mülwelfer	m ü l w e l f e r	mülwarfer	m ü l w a r f e r	2
212	Stra C 7	III_10_0147	Ichenheim, Ichenheim	7.81161, 48.43161	mǖlwärfer	m ǖ l w ä r f e r	mülwärfer	m ü l w ä r f e r	1
213	Hag X 6	III_7_0091	Gries , Gries	7.81383, 48.75262	mülwälfer	m ü l w ä l f e r	mülwalfer	m ü l w a l f e r	1
214	Stra C 5	III_10_0114	Altenheim, Altenheim	7.81393, 48.46505	mulwerfer	m u l w e r f e r	mulwärfer	m u l w ä r f e r	1
215	Stra v 1	III_10_0047	Kehl, Kehl	7.81494, 48.57419	mullwerfer	m u ll w e r f e r	mulwerfer	m u l w e r f e r	1
216	Stra C 6	III_10_0115	Dundenheim, Dundenheim	7.81569, 48.44904	mulwerfer	m u l w e r f e r	mulwärfer	m u l w ä r f e r	1
217	Stra K 3	III_11_0043	Kürzell, Kürzell	7.81571, 48.38829	mulwerfer	m u l w e r f e r	mülwerfer	m ü l w e r f e r	1
218	Hag J 7	III_5_0081	Merkweiler (Merkwiller-Pechelbronn), Merkweiler	7.82707, 48.93886	mǖlwalfer	m ǖ l w a l f e r	mülwalfer	m ü l w a l f e r	1
219	Stra D 1	III_10_0057	Kittersburg, Kittersburg	7.83346, 48.49695	mūlwälfer	m ū l w ä l f e r	mulwälfer	m u l w ä l f e r	1
220	Stra D 16	III_10_0134	Müllen, Müllen	7.83364, 48.46521	mulwärfer	m u l w ä r f e r	mulwerfer	m u l w e r f e r	1
221	Stra p 9	ungeodnet2	Auenheim, Auenheim	7.83597, 48.6051	müllwerfer	m ü ll w e r f e r	mullwärfer	m u ll w ä r f e r	2
222	Hag K 22	III_5_0108	Oberkutzenhausen, Oberkutzenhausen	7.84049, 48.93847	mühlwelfer	m ü h l w e l f e r	mülwalfer	m ü l w a l f e r	2
223	Stra L 8	III_11_0052	Schutterzell, Schutterzell	7.84148, 48.4057	müllwärfr	m ü ll w ä r f r	müllwerfer	m ü ll w e r f e r	2
224	Hag K 21	III_5_0090	Lobsann, Lobsann	7.84681, 48.96327	mülwalfer	m ü l w a l f e r	mühlwalfer	m ü h l w a l f e r	1
225	Hag C 8	III_4_0088	Klimbach (Climbach), Klimbach	7.85041, 49.01803	mäulwarfer	m ä u l w a r f e r	maulwarfer	m a u l w a r f e r	1
226	Stra w 10	III_10_0056	Eckartsweier, Eckartsweier	7.85175, 48.52985	mullwärfer	m u ll w ä r f e r	mulwerfer	m u l w e r f e r	2
227	Stra L 9	III_11_0053	Schuttern, Schuttern	7.85268, 48.38219	mülwarfer	m ü l w a r f e r	mulwarfer	m u l w a r f e r	1
228	Hag K 15	III_5_0107	Kutzenhausen, Kutzenhausen	7.85624, 48.93375	mühlwalver	m ü h l w a l v e r	mülwalfer	m ü l w a l f e r	2
229	Stra D 2	III_10_0117	Hohnhurst, Hohnhurst	7.86191, 48.49204	mulwärfr	m u l w ä r f r	mulwerfer	m u l w e r f e r	2
230	Hag Y 5	III_7_0105	Oberhofen (Oberhoffen-Sur-Moder), Oberhofen	7.86327, 48.78298	mǖlwälfer	m ǖ l w ä l f e r	müllwalfer	m ü ll w a l f e r	3
231	Stra p 11	III_9_0080	Querbach, Querbach	7.86754, 48.58924	mullwärfr	m u ll w ä r f r	mulwärfr	m u l w ä r f r	1
